Sample;X(ms) [20.02.2026 21:57:37 447 UTC];"l1_ruido[%MD168]";"l2_ruido[%MD172]";"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
95;1771624655625,003116;0;0;10;0;0
96;1771624655687,741316;0;0;10;0;0
97;1771624655750,636716;0;0;10;0;0
98;1771624655813,240416;0;0;10;0;0
99;1771624655875,737616;0;0;10;0;0
100;1771624655937,851216;0;0;10;0;0
101;1771624656001,156516;0;0;10;0;0
102;1771624656063,845716;0;0;10;0;0
103;1771624656125,897616;0;0;10;0;0
104;1771624656188,508216;0;0;10;0;0
105;1771624656250,664016;0;0;10;0;0
106;1771624656313,598016;0;0;10;0;0
107;1771624656376,636316;0;0;10;0;0
108;1771624656438,939616;0;0;10;0;0
109;1771624656501,277916;0;0;10;0;0
110;1771624656564,164516;0;0;10;0;0
111;1771624656626,299516;0;0;10;0;0
112;1771624656689,212616;0;0;10;0;0
113;1771624656751,667216;0;0;10;0;0
114;1771624656814,411116;0;0;10;0;0
115;1771624656880,591716;0;0;10;0;0
116;1771624656939,363816;0;0;10;0;0
117;1771624657002,371216;0;2,58286561287554E-15;10;0;2,58286561287554E-15
118;1771624657064,666716;0;3,06407225980632E-11;10;0;3,06407225980632E-11
119;1771624657127,673716;0;9,64222701682615E-10;10;0;9,64222701682615E-10
120;1771624657189,629416;0;2,19408846646729E-07;10;0;2,19408846646729E-07
121;1771624657252,952916;0;1,26961958812899E-05;10;0;1,26961958812899E-05
122;1771624657315,675216;0;0,00027390249306336;10;0;0,00027390249306336
123;1771624657377,533216;0;0,00270430720411241;10;0;0,00270430720411241
124;1771624657447,632116;0;0,0136798992753029;10;0;0,0136798992753029
125;1771624657502,848316;0;0,0374604314565659;10;0;0,0374604314565659
126;1771624657565,780516;0;0,0564671196043491;10;0;0,0564671196043491
127;1771624657627,849816;0;0,0557969510555267;10;0;0,0557969510555267
128;1771624657690,586416;0;0,0410383231937885;10;0;0,0410383231937885
129;1771624657753,179116;0;0,0399175398051739;10;0;0,0399175398051739
130;1771624657815,801816;0;0,0530896745622158;10;0;0,0530896745622158
131;1771624657877,974516;0;0,0641893893480301;10;0;0,0641893893480301
132;1771624657941,063216;0;0,0821628272533417;10;0;0,0821628272533417
133;1771624658003,051216;0;0,0892233401536942;10;0;0,0892233401536942
134;1771624658066,014316;0;0,075187087059021;10;0;0,075187087059021
135;1771624658128,387616;0;0,0716941356658936;10;0;0,0716941356658936
136;1771624658195,140216;0;0,0793831422924995;10;0;0,0793831422924995
137;1771624658254,135216;0;0,0840706452727318;10;0;0,0840706452727318
138;1771624658316,670316;0;0,0838770419359207;10;0;0,0838770419359207
139;1771624658378,837516;0;0,0857100784778595;10;0;0,0857100784778595
140;1771624658441,022716;6,98909246449331E-15;0,0895109698176384;10;6,98909246449331E-15;0,0895109698176384
141;1771624658503,867916;9,448789407146E-13;0,0948207005858421;10;9,448789407146E-13;0,0948207005858421
142;1771624658566,517916;8,11671823502946E-12;0,0954394489526749;10;8,11671823502946E-12;0,0954394489526749
143;1771624658629,298416;3,39314326636142E-10;0,0982981845736504;10;3,39314326636142E-10;0,0982981845736504
144;1771624658691,571316;7,66339613988976E-09;0,103891044855118;10;7,66339613988976E-09;0,103891044855118
145;1771624658753,907716;1,10051260548971E-07;0,108899585902691;10;1,10051260548971E-07;0,108899585902691
146;1771624658816,734716;1,1054917194997E-06;0,117476627230644;10;1,1054917194997E-06;0,117476627230644
147;1771624658879,740616;8,08411914476892E-06;0,122005991637707;10;8,08411914476892E-06;0,122005991637707
148;1771624658943,028416;4,39153191109654E-05;0,131676718592644;10;4,39153191109654E-05;0,131676718592644
149;1771624659004,074616;0,000180415619979613;0,140980318188667;10;0,000180415619979613;0,140980318188667
150;1771624659067,087116;0,000569717609323561;0,14216972887516;10;0,000569717609323561;0,14216972887516
151;1771624659129,921016;0,00092081690672785;0,140963137149811;10;0,00092081690672785;0,140963137149811
152;1771624659191,791416;0,00199832837097347;0,139821499586105;10;0,00199832837097347;0,139821499586105
153;1771624659254,390116;0,00338655966334045;0,142732590436935;10;0,00338655966334045;0,142732590436935
154;1771624659320,040116;0,00443752901628613;0,149915277957916;10;0,00443752901628613;0,149915277957916
155;1771624659380,186816;0,00439106998965144;0,16491211950779;10;0,00439106998965144;0,16491211950779
156;1771624659442,366716;0,00338767445646226;0,165455311536789;10;0,00338767445646226;0,165455311536789
157;1771624659504,868916;0,00318270409479737;0,160165816545486;10;0,00318270409479737;0,160165816545486
158;1771624659567,833716;0,0051381946541369;0,161854401230812;10;0,0051381946541369;0,161854401230812
159;1771624659630,165716;0,00643498357385397;0,163072735071182;10;0,00643498357385397;0,163072735071182
160;1771624659692,173716;0,0079331248998642;0,167461559176445;10;0,0079331248998642;0,167461559176445
161;1771624659755,402716;0,00793301872909069;0,172464519739151;10;0,00793301872909069;0,172464519739151
162;1771624659817,940216;0,00733630917966366;0,180838197469711;10;0,00733630917966366;0,180838197469711
163;1771624659880,776616;0,00619222177192569;0,181593090295792;10;0,00619222177192569;0,181593090295792
164;1771624659942,371516;0,00644795596599579;0,182309105992317;10;0,00644795596599579;0,182309105992317
165;1771624660005,683316;0,00845516100525856;0,192575663328171;10;0,00845516100525856;0,192575663328171
166;1771624660068,643316;0,00904399249702692;0,196484968066216;10;0,00904399249702692;0,196484968066216
167;1771624660132,255516;0,00878317561000586;0,198577240109444;10;0,00878317561000586;0,198577240109444
168;1771624660193,096316;0,00882342830300331;0,203275486826897;10;0,00882342830300331;0,203275486826897
169;1771624660257,521316;0,00929865706712008;0,205655410885811;10;0,00929865706712008;0,205655410885811
170;1771624660319,154516;0,00953986775130033;0,213345751166344;10;0,00953986775130033;0,213345751166344
171;1771624660382,675316;0,0102566331624985;0,217926368117332;10;0,0102566331624985;0,217926368117332
172;1771624660443,156916;0,0110058225691319;0,219990894198418;10;0,0110058225691319;0,219990894198418
173;1771624660506,469116;0,011710443533957;0,225560113787651;10;0,011710443533957;0,225560113787651
174;1771624660569,115616;0,0124694341793656;0,225942507386208;10;0,0124694341793656;0,225942507386208
175;1771624660630,946216;0,012937200255692;0,225976273417473;10;0,012937200255692;0,225976273417473
176;1771624660693,496116;0,013921202160418;0,230594858527184;10;0,013921202160418;0,230594858527184
177;1771624660756,232216;0,0145568028092384;0,234315320849419;10;0,0145568028092384;0,234315320849419
178;1771624660822,137016;0,0150447078049183;0,240163788199425;10;0,0150447078049183;0,240163788199425
179;1771624660881,406016;0,0151290744543076;0,246338561177254;10;0,0151290744543076;0,246338561177254
180;1771624660943,791116;0,0152303678914905;0,246930226683617;10;0,0152303678914905;0,246930226683617
181;1771624661006,199816;0,016218664124608;0,248000606894493;10;0,016218664124608;0,248000606894493
182;1771624661069,399516;0,0176596343517303;0,250613898038864;10;0,0176596343517303;0,250613898038864
183;1771624661131,365216;0,0186685957014561;0,257001399993896;10;0,0186685957014561;0,257001399993896
184;1771624661195,048816;0,0189541932195425;0,260732203722;10;0,0189541932195425;0,260732203722
185;1771624661256,615616;0,0187921673059464;0,265654712915421;10;0,0187921673059464;0,265654712915421
186;1771624661320,025616;0,0178697779774666;0,268611073493958;10;0,0178697779774666;0,268611073493958
187;1771624661382,069916;0,0184404943138361;0,272212147712708;10;0,0184404943138361;0,272212147712708
188;1771624661445,541216;0,0200547948479652;0,275864124298096;10;0,0200547948479652;0,275864124298096
189;1771624661507,568516;0,0210538264364004;0,281098544597626;10;0,0210538264364004;0,281098544597626
190;1771624661570,631616;0,0217661485075951;0,285509169101715;10;0,0217661485075951;0,285509169101715
191;1771624661632,583316;0,0220406260341406;0,288779646158218;10;0,0220406260341406;0,288779646158218
192;1771624661694,727416;0,022019712254405;0,290745615959167;10;0,022019712254405;0,290745615959167
193;1771624661757,191716;0,0222609769552946;0,293914675712585;10;0,0222609769552946;0,293914675712585
194;1771624661821,159816;0,0236339401453733;0,297555655241013;10;0,0236339401453733;0,297555655241013
195;1771624661882,546416;0,0248338486999273;0,301675975322723;10;0,0248338486999273;0,301675975322723
196;1771624661944,945416;0,0250638630241156;0,304406106472015;10;0,0250638630241156;0,304406106472015
197;1771624662007,817016;0,025815337896347;0,308008700609207;10;0,025815337896347;0,308008700609207
198;1771624662070,702616;0,0266673248261213;0,311008304357529;10;0,0266673248261213;0,311008304357529
199;1771624662133,251416;0,027353310957551;0,314569234848022;10;0,027353310957551;0,314569234848022
200;1771624662195,646716;0,027762146666646;0,316954255104065;10;0,027762146666646;0,316954255104065
201;1771624662258,114516;0,0283779557794333;0,321423292160034;10;0,0283779557794333;0,321423292160034
202;1771624662321,204016;0,0287601333111525;0,325206637382507;10;0,0287601333111525;0,325206637382507
203;1771624662383,396916;0,0293142516165972;0,328663557767868;10;0,0293142516165972;0,328663557767868
204;1771624662446,799916;0,029909510165453;0,331745952367783;10;0,029909510165453;0,331745952367783
205;1771624662508,738416;0,0309492461383343;0,335354387760162;10;0,0309492461383343;0,335354387760162
206;1771624662571,007816;0,031956821680069;0,339091271162033;10;0,031956821680069;0,339091271162033
207;1771624662633,379516;0,0323720164597034;0,34385159611702;10;0,0323720164597034;0,34385159611702
208;1771624662695,780816;0,0325593426823616;0,346468031406403;10;0,0325593426823616;0,346468031406403
209;1771624662758,052416;0,0328643545508385;0,350467026233673;10;0,0328643545508385;0,350467026233673
210;1771624662820,894916;0,0331830903887749;0,353326469659805;10;0,0331830903887749;0,353326469659805
211;1771624662884,686416;0,0342702940106392;0,356689095497131;10;0,0342702940106392;0,356689095497131
212;1771624662946,599716;0,0355791673064232;0,360253512859344;10;0,0355791673064232;0,360253512859344
213;1771624663008,571416;0,0365000069141388;0,364228904247284;10;0,0365000069141388;0,364228904247284
214;1771624663071,382116;0,0369976311922073;0,368289917707443;10;0,0369976311922073;0,368289917707443
215;1771624663134,748416;0,0372509174048901;0,371244251728058;10;0,0372509174048901;0,371244251728058
216;1771624663196,274816;0,0380120053887367;0,374579012393951;10;0,0380120053887367;0,374579012393951
217;1771624663258,604416;0,0385608151555061;0,376400530338287;10;0,0385608151555061;0,376400530338287
218;1771624663321,384916;0,0395926348865032;0,379728704690933;10;0,0395926348865032;0,379728704690933
219;1771624663384,063916;0,0404844656586647;0,383525013923645;10;0,0404844656586647;0,383525013923645
220;1771624663446,641816;0,0410946719348431;0,387164741754532;10;0,0410946719348431;0,387164741754532
221;1771624663509,031316;0,0415780395269394;0,390383213758469;10;0,0415780395269394;0,390383213758469
222;1771624663571,948516;0,0423384681344032;0,394213944673538;10;0,0423384681344032;0,394213944673538
223;1771624663635,149416;0,0432024449110031;0,398383915424347;10;0,0432024449110031;0,398383915424347
224;1771624663697,311516;0,0439513400197029;0,401941150426865;10;0,0439513400197029;0,401941150426865
225;1771624663759,784216;0,0442611128091812;0,40351015329361;10;0,0442611128091812;0,40351015329361
226;1771624663822,444316;0,0448601469397545;0,407065510749817;10;0,0448601469397545;0,407065510749817
227;1771624663885,975416;0,0456217229366302;0,410838663578033;10;0,0456217229366302;0,410838663578033
228;1771624663947,897516;0,0464728102087975;0,414184629917145;10;0,0464728102087975;0,414184629917145
229;1771624664009,932416;0,0473069548606873;0,417804926633835;10;0,0473069548606873;0,417804926633835
230;1771624664072,393316;0,0480948276817799;0,421749621629715;10;0,0480948276817799;0,421749621629715
231;1771624664135,592916;0,0485774278640747;0,424659579992294;10;0,0485774278640747;0,424659579992294
232;1771624664197,509816;0,049176461994648;0,428161948919296;10;0,049176461994648;0,428161948919296
233;1771624664260,057716;0,0499253235757351;0,431428462266922;10;0,0499253235757351;0,431428462266922
234;1771624664323,017216;0,0503661893308163;0,433070927858353;10;0,0503661893308163;0,433070927858353
235;1771624664385,541416;0,0513557009398937;0,436345547437668;10;0,0513557009398937;0,436345547437668
236;1771624664447,811216;0,052339144051075;0,439840316772461;10;0,052339144051075;0,439840316772461
237;1771624664510,948216;0,0531329922378063;0,443510621786118;10;0,0531329922378063;0,443510621786118
238;1771624664572,935116;0,0537688508629799;0,447110861539841;10;0,0537688508629799;0,447110861539841
239;1771624664635,747216;0,0543713793158531;0,450514256954193;10;0,0543713793158531;0,450514256954193
240;1771624664698,272516;0,0551820434629917;0,453735917806625;10;0,0551820434629917;0,453735917806625
241;1771624664761,260616;0,0561941601336002;0,457257688045502;10;0,0561941601336002;0,457257688045502
242;1771624664823,153316;0,0566573776304722;0,45908585190773;10;0,0566573776304722;0,45908585190773
243;1771624664886,531716;0,0574479959905148;0,462711840867996;10;0,0574479959905148;0,462711840867996
244;1771624664948,242416;0,0581623092293739;0,466218769550323;10;0,0581623092293739;0,466218769550323
245;1771624665011,447216;0,0587902963161469;0,46973067522049;10;0,0587902963161469;0,46973067522049
246;1771624665073,500516;0,0595888085663319;0,473311960697174;10;0,0595888085663319;0,473311960697174
247;1771624665136,077916;0,0605047307908535;0,476752728223801;10;0,0605047307908535;0,476752728223801
248;1771624665198,643916;0,0613212287425995;0,48030287027359;10;0,0613212287425995;0,48030287027359
249;1771624665261,245016;0,062131728976965;0,483721971511841;10;0,062131728976965;0,483721971511841
250;1771624665323,976716;0,0625111162662506;0,485386878252029;10;0,0625111162662506;0,485386878252029
251;1771624665387,005116;0,0632751807570457;0,48876091837883;10;0,0632751807570457;0,48876091837883
252;1771624665449,672316;0,0641843676567078;0,492255389690399;10;0,0641843676567078;0,492255389690399
253;1771624665511,772616;0,0650533214211464;0,495861113071442;10;0,0650533214211464;0,495861113071442
254;1771624665574,248116;0,0660043358802795;0,500072658061981;10;0,0660043358802795;0,500072658061981
255;1771624665636,498116;0,0666174441576004;0,502621650695801;10;0,0666174441576004;0,502621650695801
256;1771624665699,949116;0,0674672573804855;0,506020963191986;10;0,0674672573804855;0,506020963191986
257;1771624665761,790416;0,0683375224471092;0,509313583374023;10;0,0683375224471092;0,509313583374023
258;1771624665824,142516;0,0692498162388802;0,512596786022186;10;0,0692498162388802;0,512596786022186
259;1771624665886,862016;0,0697043165564537;0,514286756515503;10;0,0697043165564537;0,514286756515503
260;1771624665949,512616;0,0705524906516075;0,517828524112701;10;0,0705524906516075;0,517828524112701
261;1771624666012,738316;0,0713004544377327;0,521337270736694;10;0,0713004544377327;0,521337270736694
262;1771624666074,584316;0,0720727667212486;0,524665653705597;10;0,0720727667212486;0,524665653705597
263;1771624666137,752916;0,0729227811098099;0,528041064739227;10;0,0729227811098099;0,528041064739227
264;1771624666200,039416;0,0737905949354172;0,531391978263855;10;0,0737905949354172;0,531391978263855
265;1771624666263,378816;0,0747142285108566;0,53480851650238;10;0,0747142285108566;0,53480851650238
266;1771624666325,854116;0,0755834355950356;0,538322389125824;10;0,0755834355950356;0,538322389125824
267;1771624666388,953116;0,0763514488935471;0,541680097579956;10;0,0763514488935471;0,541680097579956
268;1771624666450,756416;0,0767427235841751;0,543356120586395;10;0,0767427235841751;0,543356120586395
269;1771624666513,614816;0,0775707513093948;0,546702861785889;10;0,0775707513093948;0,546702861785889
270;1771624666575,550416;0,0784583985805511;0,550070106983185;10;0,0784583985805511;0,550070106983185
271;1771624666639,108116;0,0793780833482742;0,553451120853424;10;0,0793780833482742;0,553451120853424
272;1771624666700,975816;0,0803623497486115;0,557146430015564;10;0,0803623497486115;0,557146430015564
273;1771624666764,076116;0,0812091827392578;0,560522258281708;10;0,0812091827392578;0,560522258281708
274;1771624666830,030316;0,0820595845580101;0,563788115978241;10;0,0820595845580101;0,563788115978241
275;1771624666888,298516;0,0829447060823441;0,567176640033722;10;0,0829447060823441;0,567176640033722
276;1771624666951,285116;0,0833934992551804;0,568876504898071;10;0,0833934992551804;0,568876504898071
277;1771624667013,208316;0,084278866648674;0,572164714336395;10;0,084278866648674;0,572164714336395
278;1771624667075,607116;0,0851483047008514;0,575501978397369;10;0,0851483047008514;0,575501978397369
279;1771624667139,088416;0,0860056504607201;0,57877641916275;10;0,0860056504607201;0,57877641916275
280;1771624667201,511216;0,0868893042206764;0,582009315490723;10;0,0868893042206764;0,582009315490723
281;1771624667263,359616;0,0878115147352219;0,585345685482025;10;0,0878115147352219;0,585345685482025
282;1771624667325,742916;0,0887069553136826;0,588706076145172;10;0,0887069553136826;0,588706076145172
283;1771624667388,520916;0,0895543843507767;0,592032730579376;10;0,0895543843507767;0,592032730579376
284;1771624667451,566216;0,0904100462794304;0,595332264900208;10;0,0904100462794304;0,595332264900208
285;1771624667513,863016;0,0908430814743042;0,596983432769775;10;0,0908430814743042;0,596983432769775
286;1771624667576,205416;0,0917176827788353;0,60029125213623;10;0,0917176827788353;0,60029125213623
287;1771624667639,527716;0,0926308408379555;0,603546142578125;10;0,0926308408379555;0,603546142578125
288;1771624667701,299116;0,0935550630092621;0,606817543506622;10;0,0935550630092621;0,606817543506622
289;1771624667764,612016;0,0944573730230331;0,610150516033173;10;0,0944573730230331;0,610150516033173
290;1771624667826,781016;0,095330573618412;0,613426685333252;10;0,095330573618412;0,613426685333252
291;1771624667888,949116;0,0961944684386253;0,616678357124329;10;0,0961944684386253;0,616678357124329
292;1771624667951,557116;0,0966426655650139;0,618295669555664;10;0,0966426655650139;0,618295669555664
293;1771624668014,253916;0,097563199698925;0,621525526046753;10;0,097563199698925;0,621525526046753
294;1771624668076,635216;0,0984850004315376;0,624777495861053;10;0,0984850004315376;0,624777495861053
295;1771624668139,136116;0,099414549767971;0,628048896789551;10;0,099414549767971;0,628048896789551
296;1771624668201,776416;0,100313745439053;0,631299912929535;10;0,100313745439053;0,631299912929535
297;1771624668265,628516;0,1011982858181;0,634506046772003;10;0,1011982858181;0,634506046772003
298;1771624668327,345316;0,10210108011961;0,637751936912537;10;0,10210108011961;0,637751936912537
299;1771624668389,779516;0,102558210492134;0,639380931854248;10;0,102558210492134;0,639380931854248
300;1771624668454,036916;0,103488221764565;0,642623543739319;10;0,103488221764565;0,642623543739319
301;1771624668515,674716;0,104407407343388;0,645844995975494;10;0,104407407343388;0,645844995975494
302;1771624668577,622416;0,105316333472729;0,649054169654846;10;0,105316333472729;0,649054169654846
303;1771624668639,967016;0,106231950223446;0,652265906333923;10;0,106231950223446;0,652265906333923
304;1771624668702,973416;0,107141926884651;0,655482292175293;10;0,107141926884651;0,655482292175293
305;1771624668764,968716;0,10806930065155;0,658722221851349;10;0,10806930065155;0,658722221851349
306;1771624668827,602416;0,108991548418999;0,661944031715393;10;0,108991548418999;0,661944031715393
307;1771624668890,009816;0,109445489943027;0,663550794124603;10;0,109445489943027;0,663550794124603
308;1771624668952,947416;0,110354542732239;0,666755676269531;10;0,110354542732239;0,666755676269531
309;1771624669015,542716;0,111279651522636;0,669939041137695;10;0,111279651522636;0,669939041137695
310;1771624669077,975116;0,112215094268322;0,673121452331543;10;0,112215094268322;0,673121452331543
311;1771624669140,273116;0,113164737820625;0,676306247711182;10;0,113164737820625;0,676306247711182
312;1771624669203,726416;0,114100508391857;0,679502189159393;10;0,114100508391857;0,679502189159393
313;1771624669266,384416;0,115015432238579;0,682685256004333;10;0,115015432238579;0,682685256004333
314;1771624669328,240316;0,115947037935257;0,685858547687531;10;0,115947037935257;0,685858547687531
315;1771624669390,809416;0,116411149501801;0,687439739704132;10;0,116411149501801;0,687439739704132
316;1771624669454,107916;0,117344595491886;0,690591156482697;10;0,117344595491886;0,690591156482697
317;1771624669515,947816;0,118297919631004;0,693753838539124;10;0,118297919631004;0,693753838539124
318;1771624669578,302916;0,119245059788227;0,696922481060028;10;0,119245059788227;0,696922481060028
319;1771624669640,856416;0,12019170075655;0,700089275836945;10;0,12019170075655;0,700089275836945
320;1771624669703,538216;0,121349401772022;0,704030513763428;10;0,121349401772022;0,704030513763428
321;1771624669765,896016;0,122049666941166;0,706387937068939;10;0,122049666941166;0,706387937068939
322;1771624669828,362016;0,122997537255287;0,70953357219696;10;0,122997537255287;0,70953357219696
323;1771624669891,054316;0,123473100364208;0,711105704307556;10;0,123473100364208;0,711105704307556
324;1771624669954,092316;0,124430023133755;0,714248776435852;10;0,124430023133755;0,714248776435852
325;1771624670016,965616;0,125381320714951;0,717392146587372;10;0,125381320714951;0,717392146587372
326;1771624670078,644816;0,126323565840721;0,720518827438354;10;0,126323565840721;0,720518827438354
327;1771624670141,188716;0,127272009849548;0,723640859127045;10;0,127272009849548;0,723640859127045
328;1771624670204,141016;0,12822188436985;0,726779520511627;10;0,12822188436985;0,726779520511627
329;1771624670266,267116;0,129173174500465;0,729906857013702;10;0,129173174500465;0,729906857013702
330;1771624670328,801716;0,130135104060173;0,733021914958954;10;0,130135104060173;0,733021914958954
331;1771624670391,342416;0,130614101886749;0,734578311443329;10;0,130614101886749;0,734578311443329
332;1771624670455,230616;0,131566286087036;0,737683892250061;10;0,131566286087036;0,737683892250061
333;1771624670516,942216;0,132530808448792;0,740783512592316;10;0,132530808448792;0,740783512592316
334;1771624670579,634416;0,133498698472977;0,743883073329926;10;0,133498698472977;0,743883073329926
335;1771624670642,199416;0,134462490677834;0,746986508369446;10;0,134462490677834;0,746986508369446
336;1771624670705,503116;0,13542115688324;0,750085294246674;10;0,13542115688324;0,750085294246674
337;1771624670767,174516;0,13637837767601;0,753174960613251;10;0,13637837767601;0,753174960613251
338;1771624670830,339716;0,137342602014542;0,756262540817261;10;0,137342602014542;0,756262540817261
339;1771624670892,633216;0,137826830148697;0,757803916931152;10;0,137826830148697;0,757803916931152
340;1771624670955,436716;0,138802215456963;0,760880887508392;10;0,138802215456963;0,760880887508392
341;1771624671017,899516;0,139777913689613;0,763960421085358;10;0,139777913689613;0,763960421085358
342;1771624671080,317716;0,140747368335724;0,767042994499207;10;0,140747368335724;0,767042994499207
343;1771624671143,362016;0,141714364290237;0,770117878913879;10;0,141714364290237;0,770117878913879
344;1771624671205,701316;0,142678499221802;0,773185789585114;10;0,142678499221802;0,773185789585114
345;1771624671268,530616;0,143649250268936;0,776243925094604;10;0,143649250268936;0,776243925094604
346;1771624671330,892116;0,144629240036011;0,779303967952728;10;0,144629240036011;0,779303967952728
347;1771624671393,295216;0,145610868930817;0,782365798950195;10;0,145610868930817;0,782365798950195
348;1771624671456,189016;0,146101534366608;0,783892333507538;10;0,146101534366608;0,783892333507538
349;1771624671518,213316;0,147088125348091;0,786942839622498;10;0,147088125348091;0,786942839622498
350;1771624671584,275816;0,148064851760864;0,789991438388824;10;0,148064851760864;0,789991438388824
351;1771624671643,442516;0,149029552936554;0,793035089969635;10;0,149029552936554;0,793035089969635
352;1771624671705,910416;0,150015205144882;0,796074748039246;10;0,150015205144882;0,796074748039246
353;1771624671768,565216;0,151250243186951;0,799871981143951;10;0,151250243186951;0,799871981143951
354;1771624671831,215216;0,151990309357643;0,80214649438858;10;0,151990309357643;0,80214649438858
355;1771624671893,901716;0,152982145547867;0,80516904592514;10;0,152982145547867;0,80516904592514
356;1771624671956,310416;0,153477221727371;0,806680202484131;10;0,153477221727371;0,806680202484131
357;1771624672019,307616;0,154461786150932;0,809705436229706;10;0,154461786150932;0,809705436229706
358;1771624672081,937416;0,155448347330093;0,812728345394135;10;0,155448347330093;0,812728345394135
359;1771624672144,186016;0,156442150473595;0,815745770931244;10;0,156442150473595;0,815745770931244
360;1771624672206,868416;0,157428413629532;0,81876015663147;10;0,157428413629532;0,81876015663147
361;1771624672270,670116;0,158417642116547;0,821771204471588;10;0,158417642116547;0,821771204471588
362;1771624672332,475416;0,159412860870361;0,824774920940399;10;0,159412860870361;0,824774920940399
363;1771624672394,404216;0,16041325032711;0,827778100967407;10;0,16041325032711;0,827778100967407
364;1771624672457,410216;0,160913810133934;0,829279124736786;10;0,160913810133934;0,829279124736786
365;1771624672519,588816;0,161908909678459;0,83227813243866;10;0,161908909678459;0,83227813243866
366;1771624672582,313016;0,162905842065811;0,835274398326874;10;0,162905842065811;0,835274398326874
