Sample;X(ms) [18.02.2026 22:17:06 730 UTC];"l1[%MD44]";"l2[%MD40]";"AO_u[%QD0]"
99;1771453026479,267294;0;6,90302044858981E-07;10
100;1771453026541,642794;0;3,03081124002347E-05;10
101;1771453026604,859294;0;0,000528278469573706;10
102;1771453026666,790094;0;0,00436360249295831;10
103;1771453026730,113494;0;0,0188061110675335;10
104;1771453026792,148794;0;0,0441649481654167;10
105;1771453026854,779094;0;0,0572274625301361;10
106;1771453026917,580594;0;0,048981636762619;10
107;1771453026979,383094;0;0,0374609865248203;10
108;1771453027041,979294;0;0,0431681163609028;10
109;1771453027104,361894;0;0,0533418320119381;10
110;1771453027167,550294;0;0,064477726817131;10
111;1771453027229,415794;0;0,0825674086809158;10
112;1771453027292,339694;0;0,0894763916730881;10
113;1771453027355,040994;0;0,0753704011440277;10
114;1771453027417,153194;0;0,0745048150420189;10
115;1771453027479,321594;0;0,0835693031549454;10
116;1771453027542,689794;0;0,0840226858854294;10
117;1771453027610,265894;0;0,0851868689060211;10
118;1771453027668,506994;0;0,0861288085579872;10
119;1771453027729,610594;6,72271288455956E-15;0,0899758338928223;10
120;1771453027792,222994;8,10663819059143E-13;0,0952995717525482;10
121;1771453027862,066894;4,76347988831449E-11;0,0965897589921951;10
122;1771453027917,777094;1,59199731175619E-09;0,101969107985497;10
123;1771453027979,583194;3,22948352504682E-08;0,106424175202847;10
124;1771453028042,197694;4,08106927807239E-07;0,114005789160728;10
125;1771453028104,821394;1,23706422527903E-06;0,118127509951591;10
126;1771453028167,227294;8,69772338774055E-06;0,122666917741299;10
127;1771453028229,714394;4,53792708867695E-05;0,132442429661751;10
128;1771453028292,097494;0,000182702307938598;0,141740009188652;10
129;1771453028357,443094;0,000573897210415453;0,142907366156578;10
130;1771453028417,418094;0,00140964810270816;0,140574529767036;10
131;1771453028480,591594;0,00271203787997365;0,141895025968552;10
132;1771453028542,515494;0,0040675513446331;0,145982131361961;10
133;1771453028605,600294;0,00465068314224482;0,158594906330109;10
134;1771453028667,633494;0,00444862805306911;0,165931314229965;10
135;1771453028730,330694;0,0034299639519304;0,166357547044754;10
136;1771453028792,588094;0,00333737558685243;0,161140143871307;10
137;1771453028855,429194;0,00534709775820374;0,162890642881393;10
138;1771453028917,600794;0,00745082786306739;0,166076108813286;10
139;1771453028979,789994;0,00804433599114418;0,170908287167549;10
140;1771453029042,582394;0,00789682287722826;0,177679598331451;10
141;1771453029105,437094;0,00689407298341393;0,183989480137825;10
142;1771453029167,803994;0,00630639819428325;0,18275274336338;10
143;1771453029231,096794;0,00668986979871988;0,183584406971931;10
144;1771453029293,096194;0,00861939880996943;0,193917885422707;10
145;1771453029356,224194;0,00902929343283176;0,197811707854271;10
146;1771453029417,969894;0,00880945567041636;0,202745795249939;10
147;1771453029481,731294;0,00932013243436813;0,205578967928886;10
148;1771453029543,029894;0,00954277720302343;0,210506364703178;10
149;1771453029606,266994;0,0100271245464683;0,218153521418571;10
150;1771453029668,639694;0,0108089726418257;0,219988003373146;10
151;1771453029731,247494;0,0111789628863335;0,221578076481819;10
152;1771453029793,333594;0,0119471531361341;0,227201208472252;10
153;1771453029856,327894;0,0126992436125875;0,227571606636047;10
154;1771453029919,231494;0,0136941680684686;0,229528650641441;10
155;1771453029981,316594;0,014496679417789;0,234547525644302;10
156;1771453030043,495394;0,0151058193296194;0,238357394933701;10
157;1771453030106,402794;0,0154235241934657;0,244046613574028;10
158;1771453030168,770194;0,0153582859784365;0,248679652810097;10
159;1771453030231,048794;0,0154162188991904;0,248812586069107;10
160;1771453030293,954394;0,0164069142192602;0,249734252691269;10
161;1771453030356,726194;0,0177991855889559;0,252113610506058;10
162;1771453030422,697594;0,018902488052845;0,258112847805023;10
163;1771453030480,880494;0,0193832814693451;0,265155404806137;10
164;1771453030544,444394;0,0187134649604559;0,268895894289017;10
165;1771453030606,398194;0,01820950768888;0,272115379571915;10
166;1771453030668,429794;0,0195241644978523;0,275762528181076;10
167;1771453030731,245894;0,0208238530904055;0,279931515455246;10
168;1771453030796,286494;0,0212844330817461;0,282725870609283;10
169;1771453030856,150494;0,0222648568451405;0,288274079561234;10
170;1771453030919,380394;0,022437360137701;0,290726691484451;10
171;1771453030980,920794;0,0224249493330717;0,294561743736267;10
172;1771453031044,751794;0,0231341831386089;0,297556847333908;10
173;1771453031106,178794;0,0247266553342342;0,301847457885742;10
174;1771453031169,222494;0,0253634303808212;0,305332630872726;10
175;1771453031231,055694;0,0257735569030046;0,308335036039352;10
176;1771453031293,812594;0,0262570139020681;0,310245096683502;10
177;1771453031356,127894;0,027103066444397;0,31340366601944;10
178;1771453031419,818694;0,0278090815991163;0,316813111305237;10
179;1771453031481,158194;0,0285803247243166;0,321600377559662;10
180;1771453031544,580794;0,0290643479675055;0,325767815113068;10
181;1771453031607,271594;0,029586773365736;0,329525530338287;10
182;1771453031670,274994;0,0301201604306698;0,332800686359406;10
183;1771453031731,951594;0,0308677013963461;0,336097180843353;10
184;1771453031796,875294;0,032051894813776;0,339841067790985;10
185;1771453031856,786794;0,0327887944877148;0,343871116638184;10
186;1771453031919,586594;0,0329881981015205;0,346389502286911;10
187;1771453031981,964594;0,0333779528737068;0,351460635662079;10
188;1771453032044,534194;0,0335960313677788;0,35483980178833;10
189;1771453032108,101394;0,0342441163957119;0,35786709189415;10
190;1771453032169,665794;0,0355258136987686;0,361430406570435;10
191;1771453032231,952994;0,036708801984787;0,365118861198425;10
192;1771453032295,537194;0,0375136807560921;0,369365811347961;10
193;1771453032357,817994;0,0378339327871799;0,373057007789612;10
194;1771453032420,521694;0,0382819473743439;0,376002222299576;10
195;1771453032486,475794;0,0392571911215782;0,379638463258743;10
196;1771453032544,818094;0,0397933274507523;0,381382435560226;10
197;1771453032608,193794;0,0407936684787273;0,384833753108978;10
198;1771453032670,055494;0,0414494834840298;0,387832492589951;10
199;1771453032732,484894;0,0421501249074936;0,39222314953804;10
200;1771453032795,092994;0,0425725914537907;0,394739776849747;10
201;1771453032858,438494;0,0433788485825062;0,398716151714325;10
202;1771453032920,988094;0,044254407286644;0,402915596961975;10
203;1771453032984,616194;0,0450000613927841;0,406422853469849;10
204;1771453033045,714394;0,0453090034425259;0,40803125500679;10
205;1771453033108,678294;0,0459484271705151;0,411733120679855;10
206;1771453033170,494294;0,0467388182878494;0,415507316589355;10
207;1771453033232,942594;0,0476067624986172;0,418902784585953;10
208;1771453033296,484894;0,0484769158065319;0,422643780708313;10
209;1771453033358,060094;0,049252413213253;0,426659554243088;10
210;1771453033421,006994;0,0498903952538967;0,430500209331512;10
211;1771453033482,499094;0,0505578145384789;0,433916568756104;10
212;1771453033545,373194;0,0513918250799179;0,4372478723526;10
213;1771453033611,045394;0,052387647330761;0,44057759642601;10
214;1771453033670,209194;0,0529129169881344;0,442291498184204;10
215;1771453033732,490694;0,0538612008094788;0,445956915616989;10
216;1771453033795,739194;0,0545993633568287;0,449667274951935;10
217;1771453033858,812094;0,0552226006984711;0,453283250331879;10
218;1771453033921,012694;0,0559103451669216;0,456628710031509;10
219;1771453033982,878294;0,056849829852581;0,459993422031403;10
220;1771453034046,119894;0,0578542053699493;0,463668346405029;10
221;1771453034108,017094;0,0582910738885403;0,465522825717926;10
222;1771453034170,238694;0,0590657144784927;0,469175159931183;10
223;1771453034233,077294;0,0597576685249805;0,47270730137825;10
224;1771453034295,786294;0,0604650340974331;0,476340264081955;10
225;1771453034357,949794;0,0613644756376743;0,479919403791428;10
226;1771453034421,065794;0,0622522197663784;0,483450084924698;10
227;1771453034482,865394;0,0630857348442078;0,487051129341125;10
228;1771453034545,870794;0,0639041736721992;0,490468978881836;10
229;1771453034607,945094;0,0642877370119095;0,492175370454788;10
230;1771453034670,623194;0,0651208013296127;0,495641440153122;10
231;1771453034733,439194;0,0660725980997086;0,499273329973221;10
232;1771453034796,398594;0,0669189319014549;0,502874791622162;10
233;1771453034860,501894;0,0676968768239021;0,506273567676544;10
234;1771453034921,583294;0,0685582235455513;0,509754717350006;10
235;1771453034983,590294;0,0694277212023735;0,513171672821045;10
236;1771453035046,206494;0,070331797003746;0,516510367393494;10
237;1771453035111,373394;0,0712829530239105;0,519894361495972;10
238;1771453035171,456794;0,0721684172749519;0,523480355739594;10
239;1771453035233,799594;0,0725731328129768;0,525301516056061;10
240;1771453035296,615494;0,073343351483345;0,528790175914764;10
241;1771453035359,782894;0,0741659179329872;0,532181441783905;10
242;1771453035422,098394;0,0748322233557701;0,534773349761963;10
243;1771453035484,225994;0,0757374614477158;0,538181483745575;10
244;1771453035550,272494;0,0766731128096581;0,541688859462738;10
245;1771453035609,489694;0,0775644332170486;0,545253396034241;10
246;1771453035671,522894;0,0783617794513702;0,548665702342987;10
247;1771453035734,401994;0,0787650942802429;0,550377607345581;10
248;1771453035796,528094;0,0796296373009682;0,553784847259521;10
249;1771453035859,473994;0,0805546194314957;0,557230353355408;10
250;1771453035921,553294;0,0814965441823006;0,560659050941467;10
251;1771453035984,096594;0,082604743540287;0,564870238304138;10
252;1771453036048,101394;0,0832587480545044;0,567452013492584;10
253;1771453036109,558194;0,084146723151207;0,570783317089081;10
254;1771453036172,942294;0,0850588530302048;0,574239730834961;10
255;1771453036233,906494;0,0859758779406548;0,577657401561737;10
256;1771453036297,017294;0,0864299684762955;0,579326391220093;10
257;1771453036359,402394;0,0873307064175606;0,582731306552887;10
258;1771453036421,833394;0,0882159620523453;0,586071610450745;9,99096965789795
259;1771453036483,950294;0,0891287475824356;0,589371860027313;9,96605491638184
260;1771453036547,295594;0,0900749415159225;0,592776298522949;9,94110870361328
261;1771453036609,383094;0,0909978002309799;0,596204042434692;9,91608810424805
262;1771453036672,014894;0,0918727591633797;0,599598109722137;9,89098930358887
263;1771453036734,010994;0,092762716114521;0,602965354919434;9,86583137512207
264;1771453036797,490794;0,0936711579561234;0,606340348720551;9,84062576293945
265;1771453036859,402194;0,0941185057163239;0,608026325702667;9,81537342071533
266;1771453036921,627394;0,0950484052300453;0,611348867416382;9,79077339172363
267;1771453036985,324494;0,0960165038704872;0,614689230918884;9,76611518859863
268;1771453037048,001694;0,0969439893960953;0,618090689182281;9,74139499664307
269;1771453037110,148694;0,0978481397032738;0,621434926986694;9,71659088134766
270;1771453037171,670494;0,0988595262169838;0,625169157981873;9,69173049926758
271;1771453037234,602894;0,0997922644019127;0,628466784954071;9,66665840148926
272;1771453037297,025594;0,100745260715485;0,631779432296753;9,64156150817871
273;1771453037359,085194;0,101224675774574;0,633443713188171;9,61643886566162
274;1771453037423,950494;0,102187804877758;0,636785984039307;9,59196853637695
275;1771453037485,274494;0,103118658065796;0,64009827375412;9,56742668151855
276;1771453037547,368694;0,104025848209858;0,643375277519226;9,54282760620117
277;1771453037609,688594;0,104957796633244;0,646695911884308;9,5181884765625
278;1771453037672,689894;0,105915792286396;0,650015950202942;9,49349594116211
279;1771453037735,125694;0,106877498328686;0,653315901756287;9,46875
280;1771453037797,883394;0,107820838689804;0,656596124172211;9,4439640045166
281;1771453037860,547394;0,108522541821003;0,659058034420013;9,41914749145508
282;1771453037922,809194;0,10922559350729;0,661518454551697;9,39463996887207
283;1771453037984,709994;0,109935887157917;0,663982927799225;9,3704252243042
284;1771453038047,911894;0,111138083040714;0,668115317821503;9,34648609161377
285;1771453038114,695894;0,111849784851074;0,670571863651276;9,32211875915527
286;1771453038172,999594;0,112793438136578;0,673805356025696;9,29803943634033
287;1771453038236,330094;0,113742731511593;0,676964044570923;9,27391052246094
288;1771453038298,473194;0,114693500101566;0,680076479911804;9,24976539611816
289;1771453038361,311294;0,115673668682575;0,683207988739014;9,22562599182129
290;1771453038423,913694;0,116653643548489;0,686361134052277;9,20148181915283
291;1771453038485,972094;0,117132075130939;0,687931835651398;9,17732429504395
292;1771453038548,492394;0,118085987865925;0,691024780273438;9,15380859375
293;1771453038611,415694;0,119047850370407;0,694055438041687;9,13027191162109
294;1771453038673,401794;0,120010048151016;0,697044193744659;9,10673999786377
295;1771453038738,898194;0,120979063212872;0,700059354305267;9,08323097229004
296;1771453038799,519394;0,121963880956173;0,70311564207077;9,05973148345947
297;1771453038861,026194;0,122947514057159;0,706142961978912;9,03622436523438
298;1771453038923,326194;0,123913340270519;0,709143161773682;9,01272392272949
299;1771453038986,687794;0,124886639416218;0,712105870246887;8,98923873901367
300;1771453039048,975694;0,125372752547264;0,713574171066284;8,96578407287598
301;1771453039113,566994;0,126343265175819;0,716521859169006;8,94297409057617
302;1771453039175,253594;0,127328172326088;0,719492673873901;8,920166015625
303;1771453039238,905894;0,128316789865494;0,722465634346008;8,89734840393066
304;1771453039298,955194;0,129299432039261;0,725424468517303;8,8745231628418
305;1771453039361,853894;0,130272656679153;0,72832715511322;8,85169315338135
306;1771453039425,104394;0,131263211369514;0,731209635734558;8,82888412475586
307;1771453039490,324594;0,132255792617798;0,734077632427216;8,80610275268555
308;1771453039553,632094;0,133251458406448;0,736886322498322;8,78335189819336
309;1771453039612,589694;0,133749693632126;0,73829048871994;8,76065731048584
310;1771453039674,469894;0,134729593992233;0,741111278533936;8,73859405517578
311;1771453039737,953794;0,135715216398239;0,743898510932922;8,71654415130615
312;1771453039800,101394;0,13671563565731;0,746672391891479;8,69451904296875
313;1771453039861,865894;0,137726560235023;0,749440670013428;8,67252540588379
314;1771453039924,371094;0,138725012540817;0,752202868461609;8,65056228637695
315;1771453039987,763694;0,139711365103722;0,75494396686554;8,62863159179688
316;1771453040053,413894;0,140212148427963;0,756291270256042;8,60673904418945
317;1771453040113,716794;0,141453936696053;0,759643197059631;8,58545875549316
318;1771453040176,705994;0,142200857400894;0,761668086051941;8,56393051147461
319;1771453040238,506794;0,143220841884613;0,764346301555634;8,54271602630615
320;1771453040300,694194;0,144226267933846;0,767023503780365;8,52152729034424
321;1771453040363,456994;0,145217135548592;0,769731462001801;8,50036334991455
322;1771453040425,469694;0,146221667528152;0,772394776344299;8,47921180725098
323;1771453040488,815394;0,147229179739952;0,775002658367157;8,45808887481689
324;1771453040552,046094;0,148234963417053;0,77761572599411;8,43701648712158
325;1771453040614,227294;0,14924818277359;0,780224144458771;8,41599082946777
326;1771453040680,285894;0,150255084037781;0,782822787761688;8,39500904083252
327;1771453040740,144594;0,150759220123291;0,784115314483643;8,37407493591309
328;1771453040816,527394;0,152277812361717;0,787927985191345;8,35372352600098
329;1771453040866,620594;0,152784645557404;0,7891805768013;8,33288478851318
330;1771453040928,088494;0,153800264000893;0,791701972484589;8,31264114379883
331;1771453040991,541394;0,154812276363373;0,794248759746552;8,29243564605713
332;1771453041053,556194;0,155833646655083;0,796741425991058;8,27225685119629
333;1771453041117,181894;0,156846910715103;0,799216866493225;8,25212669372559
334;1771453041178,807694;0,157602965831757;0,801066160202026;8,23204803466797
335;1771453041241,486394;0,158112972974777;0,80228316783905;8,21227645874023
336;1771453041304,831594;0,15913961827755;0,804717242717743;8,19305896759033
337;1771453041366,756094;0,160161212086678;0,807163536548615;8,17386054992676
338;1771453041428,630194;0,16117987036705;0,809578776359558;8,15467739105225
339;1771453041491,543194;0,1621945053339;0,812001883983612;8,13552093505859
340;1771453041558,764794;0,16321174800396;0,814423978328705;8,11638450622559
341;1771453041618,574494;0,164235457777977;0,81680554151535;8,09727001190186
342;1771453041682,958894;0,165263846516609;0,81917279958725;8,07819175720215
343;1771453041741,527494;0,166288688778877;0,821522176265717;8,05915451049805
344;1771453041804,790594;0,166800141334534;0,822684168815613;8,04016208648682
345;1771453041866,799594;0,167821913957596;0,825016796588898;8,02170372009277
346;1771453041929,147894;0,168845415115356;0,827354311943054;8,00326728820801
347;1771453041991,628994;0,169868171215057;0,829690098762512;7,98484897613525
348;1771453042054,488194;0,170895591378212;0,831988096237183;7,96644973754883
349;1771453042116,876094;0,171930849552155;0,834244430065155;7,948082447052
350;1771453042181,294694;0,172954469919205;0,836540997028351;7,92976331710815
351;1771453042242,911094;0,173984199762344;0,838780105113983;7,91147327423096
352;1771453042305,564794;0,175015911459923;0,841004192829132;7,89323425292969
353;1771453042367,498194;0,175529062747955;0,842131555080414;7,87504959106445
354;1771453042434,333594;0,176557987928391;0,844370186328888;7,85737037658691
355;1771453042492,728394;0,177589684724808;0,846565663814545;7,83970975875854
356;1771453042556,040394;0,178617760539055;0,848767697811127;7,82208442687988
357;1771453042618,872294;0,179649338126183;0,850965619087219;7,80449104309082
358;1771453042681,396394;0,18068853020668;0,853109776973724;7,78692770004272
359;1771453042742,315494;0,181720852851868;0,855266988277435;7,76941585540771
360;1771453042804,972294;0,182753816246986;0,857425093650818;7,7519474029541
361;1771453042868,821994;0,183790937066078;0,859544456005096;7,73451948165894
362;1771453042930,157294;0,184307605028152;0,860590994358063;7,7171459197998
363;1771453042993,939794;0,185334101319313;0,86269611120224;7,70026779174805
364;1771453043055,783594;0,186363890767097;0,864814043045044;7,68342018127441
365;1771453043119,276494;0,187409833073616;0,866895854473114;7,66659736633301
366;1771453043180,397294;0,188446402549744;0,868996858596802;7,64981126785278
367;1771453043242,749294;0,189480170607567;0,871058940887451;7,63305330276489
368;1771453043306,331594;0,190519914031029;0,873096168041229;7,61633777618408
369;1771453043368,430594;0,191551581025124;0,875148475170135;7,59967184066772
370;1771453043430,900694;0,192586347460747;0,877177178859711;7,58304786682129
371;1771453043493,004594;0,193105563521385;0,878192365169525;7,56647253036499
372;1771453043556,162894;0,194147571921349;0,880208611488342;7,5503625869751
373;1771453043618,493594;0,194929033517838;0,8816899061203;7,53427934646606
374;1771453043681,038594;0,195962935686111;0,883682429790497;7,51844263076782
375;1771453043743,740894;0,197001710534096;0,885700404644012;7,5026273727417
376;1771453043806,384994;0,198042705655098;0,887668788433075;7,4868221282959
377;1771453043868,467994;0,199080571532249;0,889625012874603;7,47104740142822
378;1771453043931,054594;0,200122013688087;0,891559064388275;7,45530557632446
379;1771453043993,346894;0,201160699129105;0,893483579158783;7,43960475921631
380;1771453044056,753094;0,201679959893227;0,894453346729279;7,42394638061523
381;1771453044119,404594;0,202721640467644;0,896367728710175;7,40872287750244
382;1771453044184,067894;0,203765138983727;0,89825451374054;7,39352130889893
383;1771453044246,199694;0,204801395535469;0,900171637535095;7,37835073471069
384;1771453044307,885394;0,205843240022659;0,902072250843048;7,36319732666016
385;1771453044370,943994;0,20688559114933;0,903939247131348;7,34806776046753
386;1771453044432,954794;0,207921668887138;0,905813336372375;7,33297300338745
387;1771453044494,304194;0,208968371152878;0,907646834850311;7,31790924072266
388;1771453044557,873794;0,210007458925247;0,909488618373871;7,30289173126221
389;1771453044620,857594;0,21052722632885;0,910415351390839;7,28791427612305
390;1771453044683,676194;0,211573079228401;0,912239015102386;7,273353099823
391;1771453044744,909894;0,212615609169006;0,914043962955475;7,2588152885437
392;1771453044807,599794;0,213653892278671;0,915845572948456;7,24430704116821
393;1771453044870,679294;0,214692130684853;0,917671084403992;7,22982883453369
394;1771453044932,358494;0,215740010142326;0,919461190700531;7,21536827087402
395;1771453045002,867694;0,216781973838806;0,921224415302277;7,20093965530396
396;1771453045057,933094;0,217824459075928;0,922990739345551;7,18655204772949
397;1771453045121,055994;0,218868643045425;0,924723982810974;7,17220115661621
398;1771453045182,985894;0,219388976693153;0,925598323345184;7,15790033340454
399;1771453045245,944694;0,220432743430138;0,927339732646942;7,14400196075439
400;1771453045308,644194;0,221476912498474;0,929046154022217;7,13012456893921
401;1771453045371,325294;0,222517788410187;0,930769205093384;7,11628246307373
402;1771453045432,745894;0,223557576537132;0,932488083839417;7,10246658325195
403;1771453045495,589294;0,2246003895998;0,934191524982452;7,08867740631104
404;1771453045569,652694;0,225646138191223;0,935882687568665;7,07491970062256
405;1771453045621,017694;0,226690694689751;0,937545716762543;7,06119680404663
406;1771453045683,049194;0,227732762694359;0,939204514026642;7,04751873016357
407;1771453045746,430394;0,228253707289696;0,94003564119339;7,03388404846191
408;1771453045808,856594;0,229295045137405;0,941683828830719;7,02063465118408
409;1771453045870,994494;0,230073854327202;0,942923188209534;7,00741004943848
410;1771453045933,941194;0,231117129325867;0,944576919078827;6,9943790435791
411;1771453045998,078594;0,232162833213806;0,9462029337883;6,98135948181152
412;1771453046059,296094;0,233203992247581;0,94783478975296;6,96836280822754
413;1771453046121,772994;0,234247520565987;0,949445605278015;6,95538520812988
414;1771453046185,415194;0,235290542244911;0,951035439968109;6,94243335723877
415;1771453046258,337094;0,236332342028618;0,952623546123505;6,92951488494873
416;1771453046312,796094;0,237373724579811;0,954205214977264;6,91662931442261
417;1771453046372,467494;0,237894982099533;0,954991161823273;6,90377712249756
418;1771453046434,739194;0,238937631249428;0,956557929515839;6,89128589630127
419;1771453046496,581294;0,239980086684227;0,958124101161957;6,87881374359131
420;1771453046559,453494;0,241023048758507;0,959675014019012;6,8663592338562
421;1771453046623,306394;0,242063984274864;0,961220681667328;6,85392761230469
422;1771453046684,430494;0,24310614168644;0,962750732898712;6,84152030944824
423;1771453046746,571694;0,244148656725883;0,9642653465271;6,82914161682129
424;1771453046808,962194;0,245189338922501;0,965775668621063;6,81679725646973
425;1771453046871,944094;0,24622905254364;0,967285692691803;6,80448722839355
426;1771453046936,971194;0,247270852327347;0,968777596950531;6,79220867156982
427;1771453046998,101294;0,247791483998299;0,969520509243011;6,77996873855591
428;1771453047061,506094;0,248831540346146;0,971016466617584;6,76807498931885
429;1771453047123,222394;0,249874025583267;0,972496449947357;6,75619697570801
430;1771453047184,968794;0,250914394855499;0,973963797092438;6,74434089660645
431;1771453047248,161094;0,251952409744263;0,97542804479599;6,73251056671143
432;1771453047311,871294;0,252993285655975;0,976873517036438;6,72070503234863
433;1771453047373,466694;0,254033714532852;0,978314697742462;6,7089319229126
434;1771453047435,640394;0,25507441163063;0,979745626449585;6,69719076156616
435;1771453047499,413694;0,256115823984146;0,981157183647156;6,68548393249512
436;1771453047559,760294;0,256636172533035;0,981859624385834;6,67381763458252
437;1771453047623,964094;0,257415056228638;0,982918500900269;6,66248416900635
438;1771453047685,247794;0,258449286222458;0,98434180021286;6,65131759643555
439;1771453047747,137094;0,2594875395298;0,985752165317535;6,64015769958496
440;1771453047810,797194;0,260530322790146;0,987136483192444;6,62900972366333
441;1771453047872,990394;0,261568307876587;0,988511025905609;6,61788368225098
442;1771453047936,370194;0,262606292963028;0,989880204200745;6,60678291320801
443;1771453047997,281494;0,263644129037857;0,991248667240143;6,59570789337158
444;1771453048060,896294;0,264162123203278;0,991931617259979;6,58465719223022
445;1771453048124,107594;0,265197783708572;0,993286788463593;6,57391452789307
446;1771453048184,917794;0,266235619783401;0,994624316692352;6,56318473815918
447;1771453048247,409594;0,267272621393204;0,995963513851166;6,5524730682373
448;1771453048314,232594;0,268566757440567;0,997653305530548;6,54177856445313
449;1771453048376,941694;0,269344717264175;0,998645544052124;6,53095483779907
450;1771453048437,464794;0,270380645990372;0,999956607818604;6,52029895782471
451;1771453048499,344994;0,271416455507278;1,00126874446869;6,50966882705688
452;1771453048561,639594;0,272451877593994;1,00256645679474;6,49906253814697
453;1771453048624,066294;0,272969216108322;1,00321304798126;6,48848533630371
454;1771453048687,945994;0,274003326892853;1,00451231002808;6,47820568084717
455;1771453048749,678794;0,275038629770279;1,00579082965851;6,46793651580811
456;1771453048811,971494;0,276073604822159;1,00704181194305;6,45768642425537
457;1771453048875,197694;0,277104705572128;1,00832653045654;6,44746494293213
458;1771453048937,421194;0,278139531612396;1,00960254669189;6,43725681304932
459;1771453048999,114494;0,279173970222473;1,01084983348846;6,42706537246704
460;1771453049062,003794;0,280205219984055;1,01209795475006;6,41690158843994
461;1771453049125,210394;0,28123727440834;1,01333630084991;6,40676403045654
462;1771453049188,377794;0,281753957271576;1,0139479637146;6,39665365219116
463;1771453049250,344694;0,282787561416626;1,0151618719101;6,38683128356934
464;1771453049312,656694;0,283819764852524;1,01637899875641;6,37702894210815
465;1771453049375,852294;0,284850388765335;1,01758182048798;6,36724662780762
466;1771453049437,634594;0,285876423120499;1,01880288124084;6,35748815536499
467;1771453049500,455294;0,28690642118454;1,02002477645874;6,34774446487427
468;1771453049562,905794;0,287939339876175;1,02121078968048;6,33801460266113
469;1771453049624,782994;0,288968950510025;1,02239501476288;6,32831287384033
470;1771453049687,937494;0,289999425411224;1,02356016635895;6,31863832473755
471;1771453049751,381794;0,291026711463928;1,02472221851349;6,30899715423584
