Sample;X(ms) [20.02.2026 22:06:50 858 UTC];"l1_ruido[%MD168]";"l2_ruido[%MD172]";"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
73;1771625211422,816566;0;0,089224100112915;10;0;0,089224100112915
74;1771625211484,758766;0;0,075175829231739;10;0;0,075175829231739
75;1771625211547,114466;0;0,0741275772452354;10;0;0,0741275772452354
76;1771625211609,953566;0;0,0831961631774902;10;0;0,0831961631774902
77;1771625211672,486866;0;0,0836703404784203;10;0;0,0836703404784203
78;1771625211734,837966;0;0,0847775861620903;10;0;0,0847775861620903
79;1771625211797,341466;2,52771995636102E-16;0,0870169699192047;10;2,52771995636102E-16;0,0870169699192047
80;1771625211860,858366;4,97457537131357E-15;0,0895130038261414;10;4,97457537131357E-15;0,0895130038261414
81;1771625211923,364766;4,29120633341565E-13;0,0948236510157585;10;4,29120633341565E-13;0,0948236510157585
82;1771625211985,758366;2,39674616958618E-11;0,0960972085595131;10;2,39674616958618E-11;0,0960972085595131
83;1771625212048,705366;9,41313582636383E-10;0,101415209472179;10;9,41313582636383E-10;0,101415209472179
84;1771625212111,855766;2,25105498685707E-08;0,10585793107748;10;2,25105498685707E-08;0,10585793107748
85;1771625212174,102366;3,26357564972568E-07;0,113365948200226;10;3,26357564972568E-07;0,113365948200226
86;1771625212236,337766;3,10187760987901E-06;0,119940795004368;10;3,10187760987901E-06;0,119940795004368
87;1771625212298,291866;2,06807799258968E-05;0,12587758898735;10;2,06807799258968E-05;0,12587758898735
88;1771625212361,321766;9,95484224404208E-05;0,137336120009422;10;9,95484224404208E-05;0,137336120009422
89;1771625212423,699966;0,000194205524167046;0,140984416007996;10;0,000194205524167046;0,140984416007996
90;1771625212486,447466;0,000594759185332805;0,142168700695038;10;0,000594759185332805;0,142168700695038
91;1771625212548,365966;0,00141085509676486;0,139805153012276;10;0,00141085509676486;0,139805153012276
92;1771625212611,286666;0,00266809365712106;0,14106684923172;10;0,00266809365712106;0,14106684923172
93;1771625212674,224766;0,00398669764399529;0,145100295543671;10;0,00398669764399529;0,145100295543671
94;1771625212736,641966;0,00453136442229152;0,157585948705673;10;0,00453136442229152;0,157585948705673
95;1771625212801,822566;0,00385405798442662;0,167721331119537;10;0,00385405798442662;0,167721331119537
96;1771625212862,462866;0,00334978802129626;0,165451735258102;10;0,00334978802129626;0,165451735258102
97;1771625212924,186666;0,00334494351409376;0,160162717103958;10;0,00334494351409376;0,160162717103958
98;1771625212986,801866;0,00534358154982328;0,161856830120087;10;0,00534358154982328;0,161856830120087
99;1771625213048,857266;0,00739583699032664;0,165003225207329;10;0,00739583699032664;0,165003225207329
100;1771625213111,940166;0,00794095546007156;0,169787034392357;10;0,00794095546007156;0,169787034392357
101;1771625213174,322066;0,00771400611847639;0,176485478878021;10;0,00771400611847639;0,176485478878021
102;1771625213236,887066;0,00643085641786456;0,182478934526443;10;0,00643085641786456;0,182478934526443
103;1771625213300,967466;0,00611007306724787;0,180240780115128;10;0,00611007306724787;0,180240780115128
104;1771625213361,715766;0,00666287634521723;0,182309865951538;10;0,00666287634521723;0,182309865951538
105;1771625213424,799566;0,00855786446481943;0,192582726478577;10;0,00855786446481943;0,192582726478577
106;1771625213487,009966;0,00891712866723537;0,196484878659248;10;0,00891712866723537;0,196484878659248
107;1771625213552,238466;0,00868102442473173;0,201345145702362;10;0,00868102442473173;0,201345145702362
108;1771625213612,041266;0,00916262436658144;0,204168304800987;10;0,00916262436658144;0,204168304800987
109;1771625213674,701666;0,00937010999768972;0,209008350968361;10;0,00937010999768972;0,209008350968361
110;1771625213737,446866;0,00989198591560125;0,216623142361641;10;0,00989198591560125;0,216623142361641
111;1771625213799,950666;0,010639538988471;0,218447089195251;10;0,010639538988471;0,218447089195251
112;1771625213862,160166;0,0109826391562819;0,219991356134415;10;0,0109826391562819;0,219991356134415
113;1771625213925,112066;0,0117499670013785;0,225563704967499;10;0,0117499670013785;0,225563704967499
114;1771625213987,454366;0,0124779744073749;0,225941270589828;10;0,0124779744073749;0,225941270589828
115;1771625214049,761966;0,0134672624990344;0,227808520197868;10;0,0134672624990344;0,227808520197868
116;1771625214112,434466;0,0142808984965086;0,232791572809219;10;0,0142808984965086;0,232791572809219
117;1771625214175,266466;0,014854826964438;0,236547276377678;10;0,014854826964438;0,236547276377678
118;1771625214240,789366;0,0151865603402257;0,243992656469345;10;0,0151865603402257;0,243992656469345
119;1771625214300,214766;0,0151003655046225;0,246946915984154;10;0,0151003655046225;0,246946915984154
120;1771625214362,699966;0,0157010667026043;0,247261121869087;10;0,0157010667026043;0,247261121869087
121;1771625214425,555566;0,0163088589906693;0,248001381754875;10;0,0163088589906693;0,248001381754875
122;1771625214488,028766;0,0176765564829111;0,250615358352661;10;0,0176765564829111;0,250615358352661
123;1771625214550,245366;0,0186833441257477;0,257005155086517;10;0,0186833441257477;0,257005155086517
124;1771625214612,728166;0,0190077926963568;0,263683766126633;10;0,0190077926963568;0,263683766126633
125;1771625214675,519666;0,0182606112211943;0,267105847597122;10;0,0182606112211943;0,267105847597122
126;1771625214738,168766;0,0179687682539225;0,270381063222885;10;0,0179687682539225;0,270381063222885
127;1771625214800,671366;0,0193843748420477;0,27395886182785;10;0,0193843748420477;0,27395886182785
128;1771625214862,937766;0,0205684080719948;0,278293967247009;10;0,0205684080719948;0,278293967247009
129;1771625214925,990566;0,0210021305829287;0,281101405620575;10;0,0210021305829287;0,281101405620575
130;1771625214988,661966;0,0217677764594555;0,285510957241058;10;0,0217677764594555;0,285510957241058
131;1771625215051,585766;0,0220000594854355;0,288780927658081;10;0,0220000594854355;0,288780927658081
132;1771625215113,922966;0,0220713093876839;0,292495310306549;10;0,0220713093876839;0,292495310306549
133;1771625215177,330566;0,022871021181345;0,295481741428375;10;0,022871021181345;0,295481741428375
134;1771625215238,575566;0,0244030188769102;0,299822688102722;10;0,0244030188769102;0,299822688102722
135;1771625215301,161066;0,0249519571661949;0,303689777851105;10;0,0249519571661949;0,303689777851105
136;1771625215363,690066;0,0253693759441376;0,30613312125206;10;0,0253693759441376;0,30613312125206
137;1771625215426,252966;0,0258789900690317;0,308010637760162;10;0,0258789900690317;0,308010637760162
138;1771625215489,179366;0,0267575848847628;0,311359822750092;10;0,0267575848847628;0,311359822750092
139;1771625215551,360066;0,0274946335703135;0,315147489309311;10;0,0274946335703135;0,315147489309311
140;1771625215613,971266;0,0281990170478821;0,319870889186859;10;0,0281990170478821;0,319870889186859
141;1771625215677,103266;0,0286094676703215;0,323809772729874;10;0,0286094676703215;0,323809772729874
142;1771625215739,238166;0,0291579961776733;0,327446490526199;10;0,0291579961776733;0,327446490526199
143;1771625215801,655066;0,029657457023859;0,330558031797409;10;0,029657457023859;0,330558031797409
144;1771625215864,556366;0,0300186704844236;0,332167744636536;10;0,0300186704844236;0,332167744636536
145;1771625215927,603166;0,0311491787433624;0,335818648338318;10;0,0311491787433624;0,335818648338318
146;1771625215989,737566;0,0320060215890408;0,339607089757919;10;0,0320060215890408;0,339607089757919
147;1771625216052,109866;0,0324357524514198;0,344520390033722;10;0,0324357524514198;0,344520390033722
148;1771625216114,674966;0,0327898077666759;0,349208295345306;10;0,0327898077666759;0,349208295345306
149;1771625216177,461866;0,0329888798296452;0,352241814136505;10;0,0329888798296452;0,352241814136505
150;1771625216240,335966;0,0338332988321781;0,355368345975876;10;0,0338332988321781;0,355368345975876
151;1771625216303,247166;0,0351251773536205;0,35891330242157;10;0,0351251773536205;0,35891330242157
152;1771625216365,242866;0,0361750647425652;0,362653166055679;10;0,0361750647425652;0,362653166055679
153;1771625216428,395266;0,0365843363106251;0,364770531654358;10;0,0365843363106251;0,364770531654358
154;1771625216490,928366;0,0370299108326435;0,368713766336441;10;0,0370299108326435;0,368713766336441
155;1771625216553,154066;0,0373289734125137;0,371608197689056;10;0,0373289734125137;0,371608197689056
156;1771625216615,424866;0,0381890311837196;0,375043332576752;10;0,0381890311837196;0,375043332576752
157;1771625216678,530466;0,0392386764287949;0,378490746021271;10;0,0392386764287949;0,378490746021271
158;1771625216741,282666;0,0401673391461372;0,382031202316284;10;0,0401673391461372;0,382031202316284
159;1771625216803,160266;0,0408916398882866;0,385903388261795;10;0,0408916398882866;0,385903388261795
160;1771625216865,604866;0,0413991585373878;0,389140337705612;10;0,0413991585373878;0,389140337705612
161;1771625216928,831466;0,0417003408074379;0,390822321176529;10;0,0417003408074379;0,390822321176529
162;1771625216990,805066;0,0424644313752651;0,394736379384995;10;0,0424644313752651;0,394736379384995
163;1771625217053,279066;0,0433104075491428;0,398880034685135;10;0,0433104075491428;0,398880034685135
164;1771625217115,734766;0,0440590120851994;0,402335435152054;10;0,0440590120851994;0,402335435152054
165;1771625217178,583666;0,0446286015212536;0,405645877122879;10;0,0446286015212536;0,405645877122879
166;1771625217241,248366;0,0453129634261131;0,409480720758438;10;0,0453129634261131;0,409480720758438
167;1771625217303,860166;0,0461615324020386;0,41294053196907;10;0,0461615324020386;0,41294053196907
168;1771625217366,028966;0,0472081415355206;0,417328536510468;10;0,0472081415355206;0,417328536510468
169;1771625217428,844166;0,0474163703620434;0,418290227651596;10;0,0474163703620434;0,418290227651596
170;1771625217498,032966;0,048187892884016;0,422246545553207;10;0,048187892884016;0,422246545553207
171;1771625217560,701266;0,0488073825836182;0,426030367612839;10;0,0488073825836182;0,426030367612839
172;1771625217623,759466;0,0494581088423729;0,429389983415604;10;0,0494581088423729;0,429389983415604
173;1771625217685,710966;0,0502508133649826;0,432662159204483;10;0,0502508133649826;0,432662159204483
174;1771625217865,678266;0,0528654828667641;0,442140847444534;10;0,0528654828667641;0,442140847444534
175;1771625217882,444566;0,0528654828667641;0,442140847444534;10;0,0528654828667641;0,442140847444534
176;1771625217942,226166;0,0537059977650642;0,446667402982712;10;0,0537059977650642;0,446667402982712
177;1771625218005,549666;0,0543089956045151;0,450109243392944;10;0,0543089956045151;0,450109243392944
178;1771625218064,246166;0,0550849363207817;0,453323751688004;10;0,0550849363207817;0,453323751688004
179;1771625218128,102866;0,0560690872371197;0,456804245710373;10;0,0560690872371197;0,456804245710373
180;1771625218191,316566;0,0569622591137886;0,460454761981964;10;0,0569622591137886;0,460454761981964
181;1771625218302,486466;0,0577259920537472;0,464046627283096;10;0,0577259920537472;0,464046627283096
182;1771625218315,563066;0,0577259920537472;0,464046627283096;10;0,0577259920537472;0,464046627283096
183;1771625218377,725466;0,058724220842123;0,469283163547516;10;0,058724220842123;0,469283163547516
184;1771625218442,412866;0,0594867654144764;0,472875744104385;10;0,0594867654144764;0,472875744104385
185;1771625218518,690566;0,0604065246880054;0,476320713758469;10;0,0604065246880054;0,476320713758469
186;1771625218594,403566;0,0612223856151104;0,479860812425613;10;0,0612223856151104;0,479860812425613
187;1771625218651,836166;0,0618324130773544;0,482467204332352;10;0,0618324130773544;0,482467204332352
188;1771625218705,290366;0,0626088678836823;0,485806554555893;10;0,0626088678836823;0,485806554555893
189;1771625218768,314566;0,0633900687098503;0,489189237356186;10;0,0633900687098503;0,489189237356186
190;1771625218852,004266;0,0643049776554108;0,492708653211594;10;0,0643049776554108;0,492708653211594
191;1771625218922,257366;0,0655681490898132;0,497997254133224;10;0,0655681490898132;0,497997254133224
192;1771625218978,713866;0,065955638885498;0,499657303094864;10;0,065955638885498;0,499657303094864
193;1771625219111,537266;0,0677666366100311;0,507265329360962;10;0,0677666366100311;0,507265329360962
194;1771625219145,678566;0,0682201758027077;0,508906245231628;10;0,0682201758027077;0,508906245231628
195;1771625219203,723066;0,0691594853997231;0,512183547019958;10;0,0691594853997231;0,512183547019958
196;1771625219255,097666;0,0696080774068832;0,513860464096069;10;0,0696080774068832;0,513860464096069
197;1771625219346,778966;0,0708594471216202;0,51917028427124;10;0,0708594471216202;0,51917028427124
198;1771625219404,349566;0,0716073587536812;0,52259635925293;10;0,0716073587536812;0,52259635925293
199;1771625219451,557066;0,07196194678545;0,5242520570755;10;0,07196194678545;0,5242520570755
200;1771625219544,187266;0,0731737613677979;0,529309272766113;10;0,0731737613677979;0,529309272766113
201;1771625219577,711166;0,0736260637640953;0,530977666378021;10;0,0736260637640953;0,530977666378021
202;1771625219631,358466;0,0745646581053734;0,534371316432953;10;0,0745646581053734;0,534371316432953
203;1771625219807,498966;0,0766498446464539;0,542937397956848;10;0,0766498446464539;0,542937397956848
204;1771625219845,005166;0,0772272571921349;0,545455515384674;10;0,0772272571921349;0,545455515384674
205;1771625219914,304366;0,0780791640281677;0,548795521259308;10;0,0780791640281677;0,548795521259308
206;1771625219970,204566;0,078521654009819;0,550499618053436;10;0,078521654009819;0,550499618053436
207;1771625220011,541666;0,0794343575835228;0,553863286972046;10;0,0794343575835228;0,553863286972046
208;1771625220072,847666;0,0799000784754753;0,555493831634521;10;0,0799000784754753;0,555493831634521
209;1771625220133,767966;0,0808057934045792;0,558840453624725;10;0,0808057934045792;0,558840453624725
210;1771625220196,021066;0,0816579312086105;0,562162220478058;10;0,0816579312086105;0,562162220478058
211;1771625220268,432766;0,0824915319681168;0,565462708473206;10;0,0824915319681168;0,565462708473206
212;1771625220322,638866;0,0833742693066597;0,56887811422348;10;0,0833742693066597;0,56887811422348
213;1771625220384,927466;0,0842797234654427;0,572166204452515;10;0,0842797234654427;0,572166204452515
214;1771625220447,670766;0,0851332098245621;0,575503587722778;10;0,0851332098245621;0,575503587722778
215;1771625220509,249366;0,0859785825014114;0,578777968883514;10;0,0859785825014114;0,578777968883514
216;1771625220577,273866;0,0868789330124855;0,582010805606842;10;0,0868789330124855;0,582010805606842
217;1771625220634,549266;0,0873393341898918;0,583668887615204;10;0,0873393341898918;0,583668887615204
218;1771625220697,199066;0,0882268771529198;0,587030231952667;10;0,0882268771529198;0,587030231952667
219;1771625220773,788466;0,0890926718711853;0,59037572145462;10;0,0890926718711853;0,59037572145462
220;1771625220822,174866;0,089946024119854;0,593685507774353;10;0,089946024119854;0,593685507774353
221;1771625220885,770166;0,0908004865050316;0,59698498249054;10;0,0908004865050316;0,59698498249054
222;1771625220948,660766;0,0917048752307892;0,600292801856995;10;0,0917048752307892;0,600292801856995
223;1771625221010,068166;0,0921504646539688;0,601928234100342;10;0,0921504646539688;0,601928234100342
224;1771625221091,252466;0,0934967771172523;0,606819152832031;10;0,0934967771172523;0,606819152832031
225;1771625221151,261266;0,0944359228014946;0,610152065753937;10;0,0944359228014946;0,610152065753937
226;1771625221211,206766;0,0953317135572433;0,613428115844727;10;0,0953317135572433;0,613428115844727
227;1771625221274,329766;0,0957479476928711;0,61505538225174;10;0,0957479476928711;0,61505538225174
228;1771625221367,448066;0,0970676317811012;0,61991024017334;10;0,0970676317811012;0,61991024017334
229;1771625221401,466966;0,0975383743643761;0,621526956558228;10;0,0975383743643761;0,621526956558228
230;1771625221462,631766;0,098415918648243;0,624779045581818;10;0,098415918648243;0,624779045581818
231;1771625221525,539566;0,0993283838033676;0,62805050611496;10;0,0993283838033676;0,62805050611496
232;1771625221637,310866;0,100761212408543;0,632904052734375;10;0,100761212408543;0,632904052734375
233;1771625221656,410966;0,101218037307262;0,634507536888123;10;0,101218037307262;0,634507536888123
234;1771625221713,922966;0,101667888462543;0,636124789714813;10;0,101667888462543;0,636124789714813
235;1771625221778,504366;0,102540239691734;0,639382421970367;10;0,102540239691734;0,639382421970367
236;1771625221839,226966;0,103430859744549;0,642625033855438;10;0,103430859744549;0,642625033855438
237;1771625221902,231066;0,10434252768755;0,645846486091614;10;0,10434252768755;0,645846486091614
238;1771625221965,681066;0,105256907641888;0,64905571937561;10;0,105256907641888;0,64905571937561
239;1771625222027,605266;0,106198504567146;0,652267336845398;10;0,106198504567146;0,652267336845398
240;1771625222089,938066;0,107140608131886;0,655483782291412;10;0,107140608131886;0,655483782291412
241;1771625222152,192966;0,107598707079887;0,657103300094604;10;0,107598707079887;0,657103300094604
242;1771625222215,868066;0,108487792313099;0,660337567329407;10;0,108487792313099;0,660337567329407
243;1771625222279,242066;0,109414122998714;0,663552343845367;10;0,109414122998714;0,663552343845367
244;1771625222339,898366;0,110328607261181;0,666757225990295;10;0,110328607261181;0,666757225990295
245;1771625222402,591566;0,111243762075901;0,66994047164917;10;0,111243762075901;0,66994047164917
246;1771625222465,331966;0,112195305526257;0,673123002052307;10;0,112195305526257;0,673123002052307
247;1771625222528,991966;0,113351605832577;0,677106261253357;10;0,113351605832577;0,677106261253357
248;1771625222591,913466;0,114070221781731;0,679503798484802;10;0,114070221781731;0,679503798484802
249;1771625222653,266266;0,11498961597681;0,682686686515808;10;0,11498961597681;0,682686686515808
250;1771625222717,237466;0,115915209054947;0,68586003780365;10;0,115915209054947;0,68586003780365
251;1771625222779,617466;0,116386599838734;0,687441170215607;10;0,116386599838734;0,687441170215607
252;1771625222844,274966;0,11730744689703;0,690592586994171;10;0,11730744689703;0,690592586994171
253;1771625222903,178866;0,118242025375366;0,693755269050598;10;0,118242025375366;0,693755269050598
254;1771625222966,470566;0,119203150272369;0,696923911571503;10;0,119203150272369;0,696923911571503
255;1771625223028,405366;0,120166577398777;0,700090765953064;10;0,120166577398777;0,700090765953064
256;1771625223091,006566;0,121086798608303;0,703245759010315;10;0,121086798608303;0,703245759010315
257;1771625223154,566366;0,122029677033424;0,706389367580414;10;0,122029677033424;0,706389367580414
258;1771625223217,046866;0,122977554798126;0,70953506231308;10;0,122977554798126;0,70953506231308
259;1771625223279,459566;0,123433254659176;0,711107134819031;10;0,123433254659176;0,711107134819031
260;1771625223341,675966;0,124361433088779;0,714250206947327;10;0,124361433088779;0,714250206947327
261;1771625223404,279766;0,125328212976456;0,717393577098846;10;0,125328212976456;0,717393577098846
262;1771625223466,730866;0,126306742429733;0,720520317554474;10;0,126306742429733;0,720520317554474
263;1771625223529,451666;0,127252519130707;0,723642289638519;10;0,127252519130707;0,723642289638519
264;1771625223592,094566;0,128187999129295;0,726781010627747;10;0,128187999129295;0,726781010627747
265;1771625223656,452066;0,12915076315403;0,729908347129822;10;0,12915076315403;0,729908347129822
266;1771625223717,710366;0,130094408988953;0,733023345470428;10;0,130094408988953;0,733023345470428
267;1771625223779,862366;0,130564704537392;0,734579741954803;10;0,130564704537392;0,734579741954803
268;1771625223843,033166;0,131531059741974;0,73768538236618;10;0,131531059741974;0,73768538236618
269;1771625223905,057066;0,13251905143261;0,740785002708435;10;0,13251905143261;0,740785002708435
270;1771625223968,023966;0,133466228842735;0,7438845038414;10;0,133466228842735;0,7438845038414
271;1771625224030,522766;0,134408161044121;0,74698793888092;10;0,134408161044121;0,74698793888092
272;1771625224092,750366;0,135510385036469;0,750473260879517;10;0,135510385036469;0,750473260879517
273;1771625224155,544166;0,136470720171928;0,753562450408936;10;0,136470720171928;0,753562450408936
274;1771625224217,869766;0,136949181556702;0,755106627941132;10;0,136949181556702;0,755106627941132
275;1771625224280,413666;0,137916550040245;0,758190274238586;10;0,137916550040245;0,758190274238586
276;1771625224343,880766;0,138888701796532;0,761266827583313;10;0,138888701796532;0,761266827583313
277;1771625224405,824966;0,139865770936012;0,764347195625305;10;0,139865770936012;0,764347195625305
278;1771625224468,696066;0,14082969725132;0,767429292201996;10;0,14082969725132;0,767429292201996
279;1771625224531,096766;0,141800999641418;0,770503103733063;10;0,141800999641418;0,770503103733063
280;1771625224594,938766;0,143018037080765;0,774335026741028;10;0,143018037080765;0,774335026741028
281;1771625224656,064166;0,143736273050308;0,7766273021698;10;0,143736273050308;0,7766273021698
282;1771625224719,390266;0,144225090742111;0,778156697750092;10;0,144225090742111;0,778156697750092
283;1771625224781,458166;0,14521524310112;0,781220257282257;10;0,14521524310112;0,781220257282257
284;1771625224845,807366;0,14618693292141;0,784275114536285;10;0,14618693292141;0,784275114536285
285;1771625224906,450866;0,147166594862938;0,7873255610466;10;0,147166594862938;0,7873255610466
286;1771625224969,128266;0,148158371448517;0,79037344455719;10;0,148158371448517;0,79037344455719
287;1771625225031,996266;0,149140298366547;0,793416678905487;10;0,149140298366547;0,793416678905487
288;1771625225094,491366;0,150106519460678;0,796455919742584;10;0,150106519460678;0,796455919742584
289;1771625225156,894566;0,15108622610569;0,799493670463562;10;0,15108622610569;0,799493670463562
290;1771625225219,920666;0,151582658290863;0,801011502742767;10;0,151582658290863;0,801011502742767
291;1771625225282,778966;0,152579590678215;0,804037690162659;10;0,152579590678215;0,804037690162659
292;1771625225345,426766;0,153566285967827;0,807059645652771;10;0,153566285967827;0,807059645652771
293;1771625225407,740666;0,154551863670349;0,810084939002991;10;0,154551863670349;0,810084939002991
294;1771625225470,088666;0,155546337366104;0,813107192516327;10;0,155546337366104;0,813107192516327
295;1771625225532,670366;0,156528502702713;0,816124081611633;10;0,156528502702713;0,816124081611633
296;1771625225595,557066;0,157021567225456;0,817631304264069;10;0,157021567225456;0,817631304264069
297;1771625225659,457166;0,158510714769363;0,822148442268372;10;0,158510714769363;0,822148442268372
298;1771625225720,649166;0,15901143848896;0,823650479316711;10;0,15901143848896;0,823650479316711
299;1771625225783,847066;0,16000896692276;0,826653182506561;10;0,16000896692276;0,826653182506561
300;1771625225845,316866;0,160996794700623;0,829655647277832;10;0,160996794700623;0,829655647277832
301;1771625225909,066366;0,162000805139542;0,832654297351837;10;0,162000805139542;0,832654297351837
302;1771625225970,736266;0,162998259067535;0,835650026798248;10;0,162998259067535;0,835650026798248
303;1771625226033,804866;0,163988992571831;0,838639914989471;10;0,163988992571831;0,838639914989471
304;1771625226095,706166;0,164990663528442;0,841625452041626;10;0,164990663528442;0,841625452041626
305;1771625226161,186866;0,165997222065926;0,844608783721924;10;0,165997222065926;0,844608783721924
306;1771625226222,003366;0,166992858052254;0,847587466239929;10;0,166992858052254;0,847587466239929
307;1771625226284,045366;0,167495161294937;0,849076569080353;10;0,167495161294937;0,849076569080353
308;1771625226345,941066;0,168510884046555;0,852054059505463;10;0,168510884046555;0,852054059505463
309;1771625226408,748066;0,16952084004879;0,855025172233582;10;0,16952084004879;0,855025172233582
310;1771625226474,917466;0,170521125197411;0,857991576194763;10;0,170521125197411;0,857991576194763
311;1771625226534,816566;0,171518310904503;0,860955238342285;10;0,171518310904503;0,860955238342285
312;1771625226597,950566;0,172532245516777;0,863917529582977;10;0,172532245516777;0,863917529582977
313;1771625226659,264066;0,173538371920586;0,86687558889389;10;0,173538371920586;0,86687558889389
314;1771625226721,997666;0,174552232027054;0,86982798576355;10;0,174552232027054;0,86982798576355
315;1771625226786,446966;0,175576731562614;0,872779250144958;10;0,175576731562614;0,872779250144958
316;1771625226846,842766;0,176083520054817;0,874253988265991;10;0,176083520054817;0,874253988265991
317;1771625226909,538066;0,177086278796196;0,877200961112976;10;0,177086278796196;0,877200961112976
318;1771625226972,243566;0,178092837333679;0,880144536495209;10;0,178092837333679;0,880144536495209
319;1771625227034,676766;0,179113835096359;0,883085370063782;10;0,179113835096359;0,883085370063782
320;1771625227098,714766;0,18012872338295;0,886021077632904;10;0,18012872338295;0,886021077632904
321;1771625227159,984366;0,181146264076233;0,888952910900116;10;0,181146264076233;0,888952910900116
322;1771625227222,695366;0,182165428996086;0,891883313655853;10;0,182165428996086;0,891883313655853
323;1771625227285,631666;0,182675898075104;0,893347144126892;10;0,182675898075104;0,893347144126892
324;1771625227348,131166;0,183696836233139;0,896272122859955;10;0,183696836233139;0,896272122859955
325;1771625227410,976866;0,184709474444389;0,899194180965424;10;0,184709474444389;0,899194180965424
326;1771625227473,365066;0,185736864805222;0,902111768722534;10;0,185736864805222;0,902111768722534
327;1771625227535,874366;0,186764433979988;0,905026853084564;10;0,186764433979988;0,905026853084564
328;1771625227598,061066;0,187784880399704;0,907937943935394;10;0,187784880399704;0,907937943935394
329;1771625227662,193966;0,18880894780159;0,910845875740051;10;0,18880894780159;0,910845875740051
330;1771625227723,995366;0,189836174249649;0,913751780986786;10;0,189836174249649;0,913751780986786
331;1771625227785,687466;0,19035030901432;0,915203511714935;10;0,19035030901432;0,915203511714935
332;1771625227848,679566;0,191375657916069;0,918104112148285;10;0,191375657916069;0,918104112148285
333;1771625227910,863166;0,192410424351692;0,921000897884369;10;0,192410424351692;0,921000897884369
334;1771625227974,672466;0,193441480398178;0,92389452457428;10;0,193441480398178;0,92389452457428
