Sample;X(ms) [20.02.2026 02:00:21 036 UTC];"l1_ruido[%MD168]";"l2_ruido[%MD172]";"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
2874;1771552997016,679259;1,50513863563538;1,20214509963989;4,71972322463989;1,49559497833252;1,19260144233704
2875;1771552997077,570659;1,47051632404327;1,16754603385925;4,71561765670776;1,49596786499023;1,19299757480621
2876;1771552997151,313059;1,45508122444153;1,15183305740356;4,72932863235474;1,49644446372986;1,19319629669189
2877;1771552997202,210559;1,58867394924164;1,28474473953247;4,75046443939209;1,4972003698349;1,19327116012573
2878;1771552997265,299459;1,49786424636841;1,19425344467163;4,70310306549072;1,49676823616028;1,1931574344635
2879;1771552997329,686359;1,41354990005493;1,1103048324585;4,70384693145752;1,4963663816452;1,19312131404877
2880;1771552997390,355759;1,41794192790985;1,11529529094696;4,74731540679932;1,49590969085693;1,19326305389404
2881;1771552997459,354159;1,4764232635498;1,17453074455261;4,78650856018066;1,49533069133759;1,19343817234039
2882;1771552997520,063359;1,42271089553833;1,12064862251282;4,79406642913818;1,49598348140717;1,19392120838165
2883;1771552997577,769859;1,50574660301208;1,20332098007202;4,82875537872314;1,49649858474731;1,19407296180725
2884;1771552997637,918659;1,5963728427887;1,29392898082733;4,81997776031494;1,49652421474457;1,1940803527832
2885;1771552997701,284659;1,44225656986237;1,13983011245728;4,76559114456177;1,49651050567627;1,19408404827118
2886;1771552997763,249559;1,46325504779816;1,16150438785553;4,79193449020386;1,49590301513672;1,19415235519409
2887;1771552997827,439359;1,52302086353302;1,22139835357666;4,80627679824829;1,4958610534668;1,19423854351044
2888;1771552997888,422259;1,42389523983002;1,12220823764801;4,78964805603027;1,49607491493225;1,19438791275024
2889;1771552997951,135359;1,48042154312134;1,17855060100555;4,82422161102295;1,49628686904907;1,19441592693329
2890;1771552998014,151159;1,45042645931244;1,14876461029053;4,82873201370239;1,49603891372681;1,1943770647049
2891;1771552998076,030759;1,42690825462341;1,12573039531708;4,84829759597778;1,49567878246307;1,19450092315674
