Sample;X(ms) [18.02.2026 22:21:59 040 UTC];"l1[%MD44]";"l2[%MD40]";"AO_u[%QD0]"
4125;1771453574192,610783;1,30504059791565;1,18926763534546;4,51182746887207
4126;1771453574254,873283;1,30515599250793;1,18929219245911;4,51182699203491
4127;1771453574317,559683;1,30527114868164;1,18931674957275;4,51182651519775
4128;1771453574379,919083;1,30538630485535;1,18934118747711;4,51182651519775
4129;1771453574443,113983;1,3054438829422;1,18935334682465;4,5118260383606
4130;1771453574507,680883;1,30555891990662;1,18937790393829;4,51182556152344
4131;1771453574568,560983;1,30567395687103;1,18940234184265;4,51182556152344
4132;1771453574631,937383;1,30578875541687;1,18942666053772;4,51182508468628
4133;1771453574693,080183;1,305903673172;1,18945097923279;4,51182508468628
4134;1771453574755,844583;1,30601859092712;1,18947541713715;4,51182460784912
4135;1771453574818,887683;1,30613315105438;1,18949973583221;4,51182413101196
4136;1771453574880,650583;1,30624783039093;1,18952405452728;4,51182413101196
4137;1771453574943,306683;1,30636239051819;1,18954837322235;4,5118236541748
4138;1771453575008,432983;1,30649137496948;1,18957567214966;4,51182317733765
4139;1771453575069,117083;1,30654859542847;1,18958783149719;4,51182317733765
4140;1771453575130,965283;1,30666279792786;1,18961203098297;4,51182270050049
4141;1771453575195,518583;1,30677711963654;1,18963623046875;4,51182222366333
4142;1771453575257,061183;1,30689144134521;1,18966042995453;4,51182222366333
4143;1771453575319,396183;1,30700576305389;1,18968451023102;4,51182174682617
4144;1771453575381,355383;1,3071197271347;1,1897087097168;4,51182174682617
4145;1771453575444,352683;1,30723392963409;1,18973278999329;4,51182126998901
4146;1771453575506,789683;1,3073478937149;1,18975687026978;4,51182079315186
4147;1771453575569,008183;1,30746173858643;1,18978106975555;4,51182079315186
4148;1771453575631,977083;1,30751872062683;1,18979299068451;4,5118203163147
4149;1771453575694,657283;1,30763256549835;1,189817070961;4,51181983947754
4150;1771453575773,777683;1,30777478218079;1,18984711170197;4,51181983947754
4151;1771453575822,920583;1,30783152580261;1,18985903263092;4,51181936264038
4152;1771453575892,317083;1,30794525146484;1,18988299369812;4,51181936264038
4153;1771453575946,743683;1,30805885791779;1,18990695476532;4,51181888580322
4154;1771453576010,188283;1,30817234516144;1,18993091583252;4,51181840896606
4155;1771453576073,113883;1,30822896957397;1,18994283676147;4,51181840896606
4156;1771453576134,777783;1,30842757225037;1,18998467922211;4,51181793212891
4157;1771453576194,877783;1,3084841966629;1,18999671936035;4,51181745529175
4158;1771453576257,339583;1,30859744548798;1,19002044200897;4,51181745529175
4159;1771453576319,852583;1,30871045589447;1,19004428386688;4,51181697845459
4160;1771453576382,249783;1,30882358551025;1,19006812572479;4,51181697845459
4161;1771453576444,657383;1,30893659591675;1,19009184837341;4,51181650161743
4162;1771453576508,325483;1,30904960632324;1,19011569023132;4,51181602478027
4163;1771453576571,625883;1,30916249752045;1,19013941287994;4,51181602478027
4164;1771453576633,255983;1,30921900272369;1,19015121459961;4,51181554794312
4165;1771453576695,206783;1,30933177471161;1,19017493724823;4,51181507110596
4166;1771453576758,884283;1,30944466590881;1,19019865989685;4,51181507110596
4167;1771453576822,100983;1,30955719947815;1,19022238254547;4,5118145942688
4168;1771453576883,097583;1,30966997146606;1,1902459859848;4,5118145942688
4169;1771453576945,511383;1,30978238582611;1,19026958942413;4,51181411743164
4170;1771453577008,361683;1,30989491939545;1,19029319286346;4,51181364059448
