Sample;X(ms) [18.02.2026 22:06:24 630 UTC];"l1[%MD44]";"l2[%MD40]";"AO_u[%QD0]"
101;1771452387700,020247;0,0120695559307933;0,227583572268486;10
102;1771452387762,760047;0,0128224994987249;0,227467462420464;10
103;1771452387824,673747;0,013827420771122;0,230163916945457;10
104;1771452387887,999047;0,0147018460556865;0,235673293471336;10
105;1771452387950,359847;0,0152416089549661;0,239111185073853;10
106;1771452388011,544647;0,0153945488855243;0,246582195162773;10
107;1771452388077,956947;0,0153700765222311;0,248824879527092;10
108;1771452388137,758147;0,0156941805034876;0,248857796192169;10
109;1771452388199,963447;0,0167569927871227;0,250155299901962;10
110;1771452388273,700447;0,0180901829153299;0,253159672021866;10
111;1771452388325,915147;0,0191749949008226;0,259992659091949;10
112;1771452388388,295147;0,0193530395627022;0,26633557677269;10
113;1771452388450,814647;0,0184837970882654;0,269585937261581;10
114;1771452388512,778847;0,0185136459767818;0,273015379905701;10
115;1771452388575,705047;0,0191700831055641;0,274851709604263;10
116;1771452388639,831947;0,0204546805471182;0,278661727905273;10
117;1771452388700,647947;0,0215052552521229;0,284081250429153;10
118;1771452388763,162747;0,0223389845341444;0,288247585296631;10
119;1771452388825,828947;0,0225137788802385;0,291661530733109;10
120;1771452388894,701347;0,0225435979664326;0,295315951108932;10
121;1771452388950,767447;0,0235268976539373;0,298448413610458;10
122;1771452389012,720047;0,024940513074398;0,302886217832565;10
123;1771452389077,387147;0,0253712311387062;0,305959194898605;10
124;1771452389141,274247;0,0256549511104822;0,307425081729889;10
125;1771452389201,903947;0,0265075620263815;0,311121374368668;10
126;1771452389263,062447;0,0272696316242218;0,31408280134201;10
127;1771452389327,699147;0,0280849877744913;0,317918241024017;10
128;1771452389390,699547;0,0286157596856356;0,322695374488831;10
129;1771452389453,223847;0,0292794089764357;0,326687663793564;10
130;1771452389513,928247;0,0297226179391146;0,330376356840134;10
131;1771452389576,411947;0,0299056936055422;0,332006990909576;10
132;1771452389644,230947;0,0306903924793005;0,335175722837448;10
133;1771452389703,576947;0,031784676015377;0,338878601789474;10
134;1771452389766,674247;0,0326191447675228;0,34272038936615;10
135;1771452389827,975147;0,0331727080047131;0,347686767578125;10
136;1771452389890,102347;0,0334763750433922;0,353313893079758;10
137;1771452389952,771647;0,0338415540754795;0,35624760389328;10
138;1771452390015,358847;0,0342843309044838;0,357836961746216;10
139;1771452390078,220047;0,0354893058538437;0,36139902472496;10
140;1771452390143,237247;0,0367103442549706;0,365086376667023;10
141;1771452390205,855247;0,037524227052927;0,369328171014786;10
142;1771452390268,079347;0,0378734059631824;0,373030334711075;10
143;1771452390334,214647;0,0383400321006775;0,375974416732788;10
144;1771452390392,796047;0,0392230600118637;0,379605740308762;10
145;1771452390454,910547;0,0402869060635567;0,383014380931854;10
146;1771452390517,618347;0,0407848879694939;0,384802252054214;10
147;1771452390579,155147;0,0416034944355488;0,388778120279312;10
148;1771452390642,138547;0,0421919487416744;0,392196118831635;10
149;1771452390706,623947;0,0427916012704372;0,39563649892807;10
150;1771452390768,207347;0,0435902774333954;0,399746626615524;10
151;1771452390832,163747;0,0444653145968914;0,403842836618423;10
152;1771452390893,531047;0,0451436936855316;0,407190144062042;10
153;1771452390956,861747;0,0454536229372025;0,408856332302094;10
154;1771452391017,946847;0,046164333820343;0,412686496973038;10
155;1771452391080,082147;0,0469542108476162;0,41633415222168;10
156;1771452391142,536947;0,0478391759097576;0,419761121273041;10
157;1771452391206,405147;0,0486966967582703;0,423603802919388;10
158;1771452391270,519547;0,049425657838583;0,427621155977249;10
159;1771452391333,161247;0,050066165626049;0,431356638669968;10
160;1771452391393,451947;0,0507480502128601;0,434715926647186;10
161;1771452391455,515647;0,0516259260475636;0,438053160905838;10
162;1771452391517,777847;0,0521265603601933;0,439714282751083;10
163;1771452391579,936747;0,0531432814896107;0,443150848150253;10
164;1771452391643,674047;0,0540580749511719;0,44686034321785;10
165;1771452391712,648647;0,0547864027321339;0,450551331043243;10
166;1771452391768,788847;0,0554008334875107;0,454120129346848;10
167;1771452391831,273847;0,0561283007264137;0,457413166761398;10
168;1771452391894,660547;0,057079192250967;0,460862368345261;10
169;1771452391957,297147;0,0580628588795662;0,464565068483353;10
170;1771452392018,962747;0,0584874041378498;0,466413646936417;10
171;1771452392081,806247;0,0592478439211845;0,47003510594368;10
172;1771452392145,733847;0,0599521659314632;0,473568111658096;10
173;1771452392207,517547;0,060688428580761;0,477223843336105;10
174;1771452392278,684547;0,0615801922976971;0,480759352445602;10
175;1771452392332,053247;0,0624571070075035;0,484327048063278;10
176;1771452392403,988547;0,0633032321929932;0,487888962030411;10
177;1771452392456,856347;0,0637064576148987;0,489592403173447;10
178;1771452392521,113847;0,0644814148545265;0,493005007505417;10
179;1771452392582,206247;0,0653696805238724;0,496498793363571;10
180;1771452392646,395247;0,0662927627563477;0,500164687633514;10
181;1771452392708,056847;0,0671033039689064;0,503700852394104;10
182;1771452392770,606247;0,0679143592715263;0,507105708122253;10
183;1771452392833,127047;0,06877151876688;0,510591566562653;10
184;1771452392895,585447;0,0696383267641068;0,513980448246002;10
185;1771452392957,882447;0,0700979307293892;0,515648484230042;10
186;1771452393022,220047;0,071047380566597;0,519003987312317;10
187;1771452393082,909547;0,0719496533274651;0,522536158561707;10
188;1771452393145,418047;0,0727777779102325;0,526165723800659;10
189;1771452393208,347447;0,0735484808683395;0,529605269432068;10
190;1771452393270,761147;0,0743872076272964;0,533013582229614;10
191;1771452393334,904347;0,0752771943807602;0,53645521402359;10
192;1771452393397,376447;0,0761867985129356;0,539877533912659;10
193;1771452393459,796547;0,0766623765230179;0,54165780544281;10
194;1771452393527,841447;0,0775693282485008;0,545223236083984;10
195;1771452393587,002447;0,0783746093511581;0,548636376857758;10
196;1771452393646,916847;0,0791959762573242;0,552057921886444;10
197;1771452393712,341047;0,0800781026482582;0,555463492870331;10
198;1771452393773,229147;0,0810253098607063;0,558936357498169;10
199;1771452393836,732647;0,0819425731897354;0,562293529510498;10
200;1771452393898,083247;0,0828216969966888;0,565705895423889;10
201;1771452393961,070147;0,0837087854743004;0,569094121456146;10
202;1771452394023,421647;0,0841499492526054;0,570754587650299;10
203;1771452394087,352747;0,0850516781210899;0,574209332466125;10
204;1771452394149,966947;0,0859755575656891;0,577628612518311;10
205;1771452394210,292947;0,0868833884596825;0,580990850925446;10
206;1771452394275,474947;0,0877686887979507;0,584391057491302;10
207;1771452394335,437347;0,0886647701263428;0,587682723999023;10
208;1771452394402,236047;0,0895998030900955;0,591034591197968;10
209;1771452394474,643047;0,0905435830354691;0,594463348388672;10
210;1771452394525,650047;0,0909985154867172;0,596174597740173;10
211;1771452394589,218247;0,0918730646371841;0,599568903446198;10
212;1771452394650,466447;0,0927692726254463;0,602936208248138;10
213;1771452394713,969147;0,0936681404709816;0,606311142444611;10
214;1771452394785,255147;0,0945723876357079;0,609666764736176;10
215;1771452394839,223247;0,0955274254083633;0,612977921962738;10
216;1771452394901,869447;0,0964740887284279;0,616362333297729;10
217;1771452394964,786347;0,0973939821124077;0,619741141796112;10
218;1771452395028,438447;0,0978447645902634;0,621406257152557;10
219;1771452395090,475247;0,0987488031387329;0,624726712703705;10
220;1771452395151,501847;0,0999142751097679;0,628850817680359;10
221;1771452395213,459747;0,100618660449982;0,631335318088531;10
222;1771452395280,682647;0,101575173437595;0,634666621685028;10
223;1771452395339,169547;0,102529242634773;0,638007342815399;10
224;1771452395401,606847;0,103450052440166;0,641297042369843;10
225;1771452395465,104247;0,104376249015331;0,644587337970734;10
226;1771452395527,904647;0,104846708476543;0,64625084400177;10
227;1771452395589,015047;0,105798646807671;0,649573445320129;10
228;1771452395650,930747;0,106752596795559;0,652876257896423;10
229;1771452395713,955847;0,107690818607807;0,656157970428467;10
230;1771452395777,287047;0,108633905649185;0,659440040588379;10
231;1771452395839,172147;0,109582081437111;0,662720501422882;10
232;1771452395902,270547;0,110535427927971;0,666022002696991;10
233;1771452395965,703047;0,11101321876049;0,667677819728851;10
234;1771452396027,757847;0,111964754760265;0,670970499515533;10
235;1771452396090,102947;0,112908966839314;0,674253582954407;10
236;1771452396153,592447;0,113851316273212;0,677516996860504;10
237;1771452396214,807247;0,114818967878819;0,680769860744476;10
238;1771452396278,191547;0,115793250501156;0,684023499488831;10
239;1771452396340,103347;0,116760604083538;0,687286496162415;10
240;1771452396403,486147;0,117723412811756;0,690550029277802;10
241;1771452396465,330347;0,118202991783619;0,692175090312958;10
242;1771452396528,694447;0,119165599346161;0,695420205593109;10
243;1771452396591,010347;0,1201276704669;0,69864946603775;10
244;1771452396652,270847;0,121100254356861;0,701876044273376;10
245;1771452396715,073447;0,122088991105556;0,705116212368011;10
246;1771452396778,806747;0,123062692582607;0,708356499671936;10
247;1771452396840,997447;0,124026589095592;0,711591720581055;10
248;1771452396902,907847;0,12500274181366;0,714811563491821;10
249;1771452396965,025847;0,125983506441116;0,718028604984283;10
250;1771452397035,561947;0,126958265900612;0,721246480941772;10
251;1771452397091,355947;0,127445533871651;0,722854197025299;10
252;1771452397153,813147;0,128433287143707;0,72607147693634;10
253;1771452397216,179647;0,129664704203606;0,730080962181091;10
254;1771452397277,251847;0,130392909049988;0,732474684715271;10
255;1771452397342,925747;0,131384193897247;0,735679626464844;10
256;1771452397403,691447;0,132375732064247;0,738889753818512;10
257;1771452397466,060147;0,13286517560482;0,740487396717072;10
258;1771452397529,557347;0,133850857615471;0,743676245212555;10
259;1771452397594,362947;0,134846940636635;0,74686062335968;10
260;1771452397656,438947;0,135842114686966;0,750036180019379;10
261;1771452397718,056247;0,136841833591461;0,753209292888641;10
262;1771452397780,093947;0,137838989496231;0,75638484954834;10
263;1771452397844,003047;0,138834089040756;0,759562194347382;10
264;1771452397904,344447;0,139833241701126;0,76272988319397;10
265;1771452397966,958647;0,140830084681511;0,765893042087555;10
266;1771452398029,595647;0,141331151127815;0,767473757266998;10
267;1771452398092,464847;0,14233809709549;0,770628809928894;10
268;1771452398154,564247;0,143346577882767;0,773780405521393;10
269;1771452398216,543247;0,144354909658432;0,776938021183014;10
270;1771452398279,148347;0,145354002714157;0,780092418193817;10
271;1771452398346,996447;0,146360203623772;0,78323894739151;10
272;1771452398407,754847;0,147370174527168;0,786377370357513;10
273;1771452398467,121547;0,148381143808365;0,78950971364975;10
274;1771452398532,354247;0,148889511823654;0,791078686714172;10
275;1771452398592,631047;0,149907097220421;0,794216156005859;10
276;1771452398654,976847;0,150918558239937;0,797343671321869;10
277;1771452398718,164047;0,151931270956993;0,800469815731049;10
278;1771452398779,968847;0,152952462434769;0,803591668605804;10
279;1771452398842,076747;0,153968691825867;0,80670964717865;10
280;1771452398904,352347;0,154987022280693;0,809823870658875;10
281;1771452398966,690147;0,15601310133934;0,812937557697296;10
282;1771452399030,371147;0,156528741121292;0,814491212368011;10
283;1771452399093,573447;0,157555103302002;0,817590355873108;10
284;1771452399156,843947;0,158571168780327;0,82069057226181;10
285;1771452399220,143547;0,159604832530022;0,823792099952698;10
286;1771452399281,212547;0,160883888602257;0,827662587165833;10
287;1771452399343,104947;0,161649435758591;0,829981446266174;10
288;1771452399406,227147;0,162690356373787;0,833071887493134;10
289;1771452399467,815347;0,163722276687622;0,836156189441681;10
290;1771452399530,163347;0,164234951138496;0,837696135044098;10
291;1771452399600,492847;0,165267169475555;0,840776443481445;10
292;1771452399656,214947;0,166304498910904;0,843855023384094;10
293;1771452399719,378747;0,167341560125351;0,846929967403412;10
294;1771452399780,688147;0,168374687433243;0,850001513957977;10
295;1771452399844,241047;0,169409975409508;0,853066980838776;10
296;1771452399908,159647;0,170452207326889;0,856129765510559;10
297;1771452399968,025947;0,171493157744408;0,85918927192688;10
298;1771452400030,506547;0,172015070915222;0,860717356204987;10
299;1771452400093,184147;0,173061564564705;0,86377364397049;10
300;1771452400155,075547;0,174101874232292;0,866827428340912;10
301;1771452400217,755747;0,175148874521255;0,869874596595764;10
302;1771452400281,105347;0,176196798682213;0,872918307781219;10
303;1771452400343,205347;0,177238449454308;0,875959873199463;10
304;1771452400407,005447;0,178289994597435;0,878999888896942;10
305;1771452400468,625547;0,179343208670616;0,882034003734589;10
306;1771452400531,247547;0,17986860871315;0,883549392223358;10
307;1771452400594,812447;0,180918470025063;0,886579632759094;10
308;1771452400657,589747;0,181973174214363;0,889607608318329;10
309;1771452400722,107247;0,183027759194374;0,892632305622101;10
310;1771452400783,808247;0,184077933430672;0,895654082298279;10
311;1771452400858,671347;0,185136735439301;0,898672521114349;10
312;1771452400908,899047;0,186190262436867;0,901685655117035;10
313;1771452400970,827147;0,187248378992081;0,904696524143219;10
314;1771452401033,166647;0,188050135970116;0,906953454017639;10
315;1771452401096,502047;0,18911537528038;0,909959197044373;10
316;1771452401158,405647;0,190171420574188;0,912962377071381;10
317;1771452401220,818247;0,191230356693268;0,915961265563965;10
318;1771452401284,399547;0,19229756295681;0,91895717382431;10
319;1771452401347,142147;0,193357095122337;0,921950042247772;10
320;1771452401409,229647;0,194425985217094;0,924938857555389;10
321;1771452401472,790347;0,195503205060959;0,927925765514374;10
322;1771452401535,561047;0,196036443114281;0,929418385028839;10
323;1771452401597,292047;0,197098165750504;0,932400822639465;10
324;1771452401661,777847;0,198168247938156;0,935379385948181;10
325;1771452401722,173347;0,199243053793907;0,938354671001434;10
326;1771452401784,446647;0,200314030051231;0,941327095031738;10
327;1771452401847,270647;0,20138318836689;0,944296777248383;10
328;1771452401909,946947;0,201919540762901;0,945780575275421;10
329;1771452401971,960547;0,202998086810112;0,948745548725128;10
330;1771452402034,088047;0,204075798392296;0,951707780361176;10
331;1771452402098,680747;0,205150231719017;0,95466673374176;10
332;1771452402165,571247;0,206230968236923;0,957622468471527;10
333;1771452402224,658447;0,207308620214462;0,960576236248016;10
334;1771452402284,571547;0,208387106657028;0,963525950908661;10
335;1771452402347,601947;0,208927676081657;0,964999377727509;10
336;1771452402409,673147;0,210277363657951;0,968679845333099;10
337;1771452402473,167647;0,211091250181198;0,970886170864105;10
338;1771452402534,843947;0,212179198861122;0,973825752735138;10
339;1771452402597,041647;0,213262811303139;0,976761937141418;10
340;1771452402660,172147;0,214344546198845;0,979695200920105;10
341;1771452402722,838247;0,215429693460464;0,982625067234039;10
342;1771452402791,737947;0,21651528775692;0,985552072525024;10
343;1771452402848,702147;0,217610090970993;0,988476455211639;10
344;1771452402919,290447;0,21870368719101;0,991397559642792;10
345;1771452402977,382547;0,219244986772537;0,992857098579407;10
346;1771452403035,761247;0,220333144068718;0,995774209499359;10
347;1771452403098,643047;0,221427336335182;0,998688280582428;10
348;1771452403163,392247;0,222516819834709;1,00159895420074;10
349;1771452403224,207347;0,223615199327469;1,00450694561005;10
350;1771452403286,306347;0,224712803959846;1,00741219520569;10
351;1771452403348,424247;0,225259885191917;1,00886356830597;10
352;1771452403410,566847;0,226351380348206;1,01176452636719;10
353;1771452403473,001347;0,227446958422661;1,01466262340546;10
354;1771452403536,156047;0,228552252054214;1,01755750179291;10
355;1771452403599,757447;0,229651480913162;1,0204496383667;10
356;1771452403663,108647;0,230749920010567;1,02333879470825;10
357;1771452403726,808747;0,231850787997246;1,02622520923615;10
358;1771452403786,966847;0,23294785618782;1,02910852432251;10
359;1771452403849,192847;0,233498498797417;1,03054904937744;10
360;1771452403912,632947;0,234606608748436;1,03342795372009;10
361;1771452403973,944847;0,235710814595222;1,03630435466766;10
362;1771452404036,694147;0,236817345023155;1,03917789459229;10
363;1771452404100,102947;0,237925827503204;1,04204857349396;10
364;1771452404161,470247;0,239027932286263;1,04491603374481;10
365;1771452404229,221947;0,240137681365013;1,04778099060059;10
366;1771452404287,581647;0,241244345903397;1,05064308643341;10
367;1771452404349,800447;0,241798028349876;1,05207300186157;10
368;1771452404412,678447;0,242911830544472;1,05493104457855;10
369;1771452404476,348547;0,244300588965416;1,05849957466125;10
370;1771452404539,014047;0,245134338736534;1,06063854694366;10
371;1771452404599,834647;0,246247246861458;1,0634880065918;10
372;1771452404665,558247;0,24736151099205;1,06633472442627;10
373;1771452404726,444847;0,248476639389992;1,06917870044708;10
374;1771452404790,940647;0,24958935379982;1,07201993465424;10
375;1771452404850,067347;0,250146299600601;1,07343935966492;10
376;1771452404915,955347;0,251263827085495;1,07627665996552;10
377;1771452404977,788447;0,252382010221481;1,07911086082458;10
378;1771452405041,085647;0,253501117229462;1,08194231987;10
379;1771452405101,493247;0,254625707864761;1,08477115631104;10
380;1771452405163,623347;0,255741536617279;1,08759713172913;10
381;1771452405225,692847;0,256855368614197;1,09042036533356;10
382;1771452405288,100747;0,257980018854141;1,09324097633362;10
383;1771452405356,354547;0,259105831384659;1,09605884552002;10
384;1771452405428,276947;0,260230600833893;1,09887397289276;10
385;1771452405476,378047;0,260792702436447;1,10028052330017;10
386;1771452405547,806947;0,262479811906815;1,10449624061584;10
387;1771452405600,918247;0,263041883707047;1,10590016841888;10
388;1771452405663,422147;0,264164686203003;1,10870575904846;10
389;1771452405728,138347;0,265291750431061;1,11150884628296;10
390;1771452405788,416047;0,266421169042587;1,1143091917038;10
391;1771452405850,444847;0,2675501704216;1,11710691452026;10
392;1771452405913,522347;0,268680810928345;1,11990201473236;10
393;1771452405976,827147;0,269246250391006;1,12129855155945;10
394;1771452406039,967447;0,27037712931633;1,12408947944641;10
395;1771452406100,893147;0,271505534648895;1,12687790393829;10
396;1771452406164,545347;0,272634536027908;1,12966358661652;10
397;1771452406227,985947;0,27377262711525;1,13244664669037;10
398;1771452406294,995047;0,274909973144531;1,13522708415985;10
399;1771452406351,289247;0,276038706302643;1,13800501823425;10
400;1771452406414,462147;0,277172058820724;1,14078009128571;10
401;1771452406476,961547;0,277742743492126;1,14216673374176;10
402;1771452406539,190647;0,279166281223297;1,14563047885895;10
403;1771452406601,183647;0,280016899108887;1,14770662784576;10
404;1771452406665,008647;0,28115576505661;1,1504727602005;10
405;1771452406726,948347;0,282293677330017;1,15323615074158;10
406;1771452406789,194147;0,283429205417633;1,15599703788757;10
407;1771452406852,283047;0,28457236289978;1,15875542163849;10
408;1771452406914,115847;0,285145342350006;1,1601334810257;10
409;1771452406976,440247;0,286287844181061;1,16288793087006;10
410;1771452407040,008047;0,287426799535751;1,16563975811005;10
411;1771452407102,228147;0,288564831018448;1,16838908195496;10
412;1771452407169,256547;0,289708346128464;1,1711357831955;10
413;1771452407227,166547;0,290853202342987;1,17387986183167;10
414;1771452407290,060647;0,291997790336609;1,17662155628204;10
415;1771452407352,097847;0,293148636817932;1,17936062812805;10
416;1771452407415,323647;0,293722838163376;1,18072915077209;10
417;1771452407478,943147;0,294868022203445;1,18346440792084;10
418;1771452407540,589647;0,296012580394745;1,1861971616745;10
419;1771452407603,655847;0,297157645225525;1,18892729282379;10
420;1771452407665,446247;0,298310190439224;1,19165503978729;10
421;1771452407728,578447;0,2994624376297;1,19438016414642;10
422;1771452407790,619647;0,30061337351799;1,19710278511047;10
423;1771452407853,409347;0,301763504743576;1,19982290267944;10
424;1771452407915,857847;0,302337408065796;1,20118188858032;10
425;1771452407978,193147;0,303486824035645;1,20389831066132;10
426;1771452408040,689547;0,304643243551254;1,20661234855652;10
427;1771452408108,005847;0,305799514055252;1,20932352542877;10
428;1771452408165,596347;0,306950271129608;1,21203255653381;10
429;1771452408228,743347;0,308103203773499;1,21473908424377;10
430;1771452408293,485947;0,309260457754135;1,21744287014008;10
431;1771452408354,062547;0,310420364141464;1,22014451026917;10
432;1771452408415,215147;0,311571270227432;1,22284340858459;10
433;1771452408477,827047;0,312147438526154;1,22419202327728;10
434;1771452408541,042147;0,313309013843536;1,22688734531403;10
435;1771452408603,005247;0,31446784734726;1,22958016395569;10
436;1771452408666,786347;0,315627634525299;1,23227071762085;10
437;1771452408729,945247;0,316789239645004;1,23495864868164;10
438;1771452408792,555547;0,317946434020996;1,23764407634735;10
439;1771452408856,130147;0,319108188152313;1,24032735824585;10
440;1771452408916,588347;0,320270001888275;1,24300813674927;10
441;1771452408979,627647;0,320850312709808;1,24434745311737;10
442;1771452409043,378047;0,322014838457108;1,24702441692352;10
443;1771452409104,259347;0,323178261518478;1,24969911575317;10
444;1771452409166,666947;0,324340730905533;1,25237131118774;10
445;1771452409229,594747;0,325508862733841;1,25504124164581;10
446;1771452409292,272947;0,326669543981552;1,25770878791809;10
447;1771452409354,409747;0,327836036682129;1,26037359237671;10
448;1771452409417,338747;0,329003840684891;1,2630363702774;10
449;1771452409480,470747;0,329585701227188;1,26436674594879;10
450;1771452409542,988247;0,330755859613419;1,26702582836151;10
451;1771452409605,949347;0,331926226615906;1,26968252658844;10
452;1771452409675,053347;0,333091616630554;1,27233684062958;10
453;1771452409730,936747;0,334259301424026;1,27498877048492;10
454;1771452409793,428747;0,335428357124329;1,27763831615448;10
455;1771452409855,843047;0,336601376533508;1,28028547763824;10
456;1771452409919,623447;0,337772309780121;1,28293037414551;10
457;1771452409980,797647;0,338357537984848;1,28425192832947;10
458;1771452410044,013547;0,339530199766159;1,28689336776733;10
459;1771452410105,898447;0,340703427791595;1,28953218460083;10
460;1771452410170,077447;0,34187787771225;1,29216873645782;10
461;1771452410231,541447;0,343050748109818;1,29480302333832;10
462;1771452410293,919547;0,344223231077194;1,29743504524231;10
463;1771452410359,006847;0,345398247241974;1,3000648021698;10
464;1771452410419,514647;0,346573919057846;1,30269205570221;10
465;1771452410482,080947;0,347162902355194;1,30400478839874;10
466;1771452410544,033047;0,348340928554535;1,30662870407104;10
467;1771452410607,481947;0,349517464637756;1,30925023555756;10
468;1771452410671,067147;0,350990235805511;1,31252384185791;10
469;1771452410732,615147;0,351873219013214;1,3144862651825;10
470;1771452410794,445247;0,353050500154495;1,31710088253021;10
471;1771452410857,452047;0,354229032993317;1,31971323490143;10
472;1771452410919,965047;0,355410546064377;1,32232320308685;10
473;1771452410982,474647;0,356001526117325;1,32362747192383;10
474;1771452411044,589447;0,357329845428467;1,32655966281891;10
475;1771452411106,450247;0,358512043952942;1,32916378974915;10
476;1771452411169,257447;0,359694391489029;1,3317654132843;10
477;1771452411232,456747;0,360874593257904;1,33436501026154;10
478;1771452411293,934247;0,362056791782379;1,33696210384369;10
479;1771452411356,127247;0,363241136074066;1,33955705165863;10
480;1771452411418,889347;0,364427179098129;1,34214985370636;10
481;1771452411481,566447;0,365612238645554;1,34474039077759;10
482;1771452411544,244547;0,36620357632637;1,34603464603424;10
483;1771452411606,836547;0,367390036582947;1,34862172603607;10
484;1771452411669,612547;0,368578493595123;1,3512065410614;10
485;1771452411734,525847;0,369761794805527;1,35378909111023;10
486;1771452411795,145847;0,370947659015656;1,35636937618256;10
487;1771452411857,063147;0,372135698795319;1,35894763469696;10
488;1771452411920,401147;0,373326241970062;1,36152350902557;10
489;1771452411983,272247;0,374515175819397;1,3640969991684;10
490;1771452412044,804647;0,375109165906906;1,36538302898407;10
491;1771452412107,165647;0,376299828290939;1,36795353889465;10
492;1771452412169,819147;0,377490133047104;1,37052154541016;10
493;1771452412261,605147;0,379272669553757;1,37436950206757;10
494;1771452412310,021747;0,379867523908615;1,37565112113953;10
