Sample;X(ms) [15.02.2026 04:18:44 862 UTC];"l1[%MD44]";"l2[%MD40]";"AO_u[%QD0]"
3008;1771129308301,626426;0,858553647994995;0,830285906791687;3,7799379825592
3009;1771129308363,116526;0,858679175376892;0,830316543579102;3,77817988395691
3010;1771129308426,690926;0,858805537223816;0,830330848693848;3,77661323547363
3011;1771129308489,751526;0,858932614326477;0,830377042293549;3,77523946762085
3012;1771129308550,460126;0,859060287475586;0,830421149730682;3,77405858039856
3013;1771129308613,951726;0,859188616275787;0,830398499965668;3,77277660369873
3014;1771129308677,668626;0,859317541122437;0,830399811267853;3,77158975601196
3015;1771129308740,459626;0,859446942806244;0,830444157123566;3,77059650421143
3016;1771129308801,160726;0,85957008600235;0,830453813076019;3,78068327903748
3017;1771129308866,223626;0,859694182872772;0,830470025539398;3,77892851829529
3018;1771129308929,281026;0,859819173812866;0,83053058385849;3,77726745605469
3019;1771129308988,036926;0,859944880008698;0,830583155155182;3,77589702606201
3020;1771129309051,148426;0,860071420669556;0,830579876899719;3,77432680130005
3021;1771129309113,209726;0,860198616981506;0,830577552318573;3,77304744720459
3022;1771129309176,935726;0,860326409339905;0,830591857433319;3,77186322212219
3023;1771129309238,992226;0,860454678535461;0,830617606639862;3,77087187767029
3024;1771129309300,410626;0,860576748847961;0,830634772777557;3,78086304664612
3025;1771129309363,123826;0,860699832439423;0,830665230751038;3,77901268005371
3026;1771129309425,990626;0,860823810100555;0,830704629421234;3,77735376358032
3027;1771129309487,563526;0,860948622226715;0,830739557743073;3,77578854560852
3028;1771129309550,817026;0,861074268817902;0,830754935741425;3,77421998977661
3029;1771129309615,465926;0,861200571060181;0,830750644207001;3,77294182777405
3030;1771129309675,850826;0,861327469348907;0,830763220787048;3,77175903320313
3031;1771129309745,399426;0,861454844474792;0,830805480480194;3,7707691192627
3032;1771129309801,169426;0,861576020717621;0,830813646316528;3,78076148033142
3033;1771129309863,536526;0,86169821023941;0,830824196338654;3,77891254425049
3034;1771129309926,966126;0,861821413040161;0,830881536006927;3,77705860137939
3035;1771129309991,282526;0,861945390701294;0,830926299095154;3,77559280395508
3036;1771129310050,667326;0,862070143222809;0,830925762653351;3,77412295341492
3037;1771129310113,010826;0,862195611000061;0,830927193164825;3,77274823188782
3038;1771129310175,113226;0,862321615219116;0,830933094024658;3,77166438102722
3039;1771129310238,865926;0,862448155879974;0,830956399440765;3,77057838439941
3040;1771129310301,401326;0,862568616867065;0,830976366996765;3,78037571907043
3041;1771129310363,600826;0,862690150737762;0,831013917922974;3,77842903137207
3042;1771129310430,404226;0,862812519073486;0,831051290035248;3,77687001228333
3043;1771129310490,412226;0,86293238401413;0,831068634986877;3,78079915046692
3044;1771129310556,984626;0,863056719303131;0,831081986427307;3,77326393127441
3045;1771129310613,708026;0,863178491592407;0,831102609634399;3,77728271484375
3046;1771129310677,399826;0,86330109834671;0,831117272377014;3,77572154998779
3047;1771129310739,102426;0,86342453956604;0,831120193004608;3,77415657043457
3048;1771129310800,491326;0,863548636436462;0,831149756908417;3,77288198471069
3049;1771129310864,035426;0,863673210144043;0,83118212223053;3,77189874649048
3050;1771129310927,980126;0,863791823387146;0,831191003322601;3,7815055847168
3051;1771129310988,583226;0,863911628723145;0,831222057342529;3,77936768531799
3052;1771129311051,690026;0,864032506942749;0,831267476081848;3,77742075920105
3053;1771129311113,367326;0,86415433883667;0,8312828540802;3,77566528320313
3054;1771129311178,037026;0,864276945590973;0,831279695034027;3,77419924736023
3055;1771129311238,395226;0,864400267601013;0,831289410591125;3,7728283405304
3056;1771129311302,219326;0,864524126052856;0,831322193145752;3,77174830436707
3057;1771129311363,234426;0,864648520946503;0,831344366073608;3,77066588401794
3058;1771129311426,668926;0,864766955375671;0,83135312795639;3,78027105331421
3059;1771129311489,832026;0,864886462688446;0,8313929438591;3,77832746505737
3060;1771129311550,939526;0,865007042884827;0,831437766551971;3,77637934684753
3061;1771129311613,792726;0,865128457546234;0,831444203853607;3,77481913566589
3062;1771129311677,269326;0,865250587463379;0,831438899040222;3,77345108985901
3063;1771129311739,204226;0,865373432636261;0,831448435783386;3,7720799446106
3064;1771129311801,229626;0,865496873855591;0,831486284732819;3,7709014415741
3065;1771129311863,381826;0,865620732307434;0,831516146659851;3,77001428604126
3066;1771129311927,665026;0,865745067596436;0,831526160240173;3,76902747154236
3067;1771129311988,317026;0,865863442420959;0,831548035144806;3,77863049507141
3068;1771129312052,613126;0,865982890129089;0,831600248813629;3,77668499946594
3069;1771129312114,875226;0,866103172302246;0,831610083580017;3,77512645721436
3070;1771129312175,900126;0,866224348545074;0,831612229347229;3,77346658706665
3071;1771129312238,953426;0,866346120834351;0,831623256206512;3,77229309082031
3072;1771129312304,360326;0,866468489170074;0,831654608249664;3,7711169719696
3073;1771129312365,000126;0,866591393947601;0,831677854061127;3,77003622055054
3074;1771129312428,408926;0,866714835166931;0,831709563732147;3,76895308494568
3075;1771129312491,823226;0,866832315921783;0,831734538078308;3,77855730056763
3076;1771129312552,731226;0,866950809955597;0,831756293773651;3,77671098709106
3077;1771129312615,951326;0,867070257663727;0,831750094890594;3,77495861053467
3078;1771129312678,035826;0,867190480232239;0,831784963607788;3,77349591255188
3079;1771129312740,674326;0,867311358451843;0,831821382045746;3,77222633361816
3080;1771129312803,466526;0,867432951927185;0,831827700138092;3,77085542678833
3081;1771129312866,246226;0,86755508184433;0,83184140920639;3,769775390625
3082;1771129312931,511526;0,867677688598633;0,83185613155365;3,76879096031189
3083;1771129312990,888526;0,867800712585449;0,831878066062927;3,76790261268616
3084;1771129313053,540026;0,867917835712433;0,831893503665924;3,77740812301636
3085;1771129313117,080726;0,868035912513733;0,831926167011261;3,77565908432007
3086;1771129313178,105226;0,868154883384705;0,831963896751404;3,77400374412537
3087;1771129313240,295126;0,868274569511414;0,831973254680634;3,77263903617859
3088;1771129313303,439326;0,86839497089386;0,831971824169159;3,77127075195313
3089;1771129313364,983926;0,868515968322754;0,831999182701111;3,77009558677673
3090;1771129313429,907626;0,868637442588806;0,832013309001923;3,76911354064941
3091;1771129313490,099126;0,868759393692017;0,832031726837158;3,76812958717346
3092;1771129313552,786726;0,868875503540039;0,832046449184418;3,77753949165344
3093;1771129313614,760626;0,868992626667023;0,832074642181396;3,77569437026978
3094;1771129313679,608226;0,869110643863678;0,832101404666901;3,77404069900513
3095;1771129313740,857826;0,869229435920715;0,832114636898041;3,77257943153381
3096;1771129313801,982826;0,869345784187317;0,832129836082458;3,77641081809998
3097;1771129313866,288726;0,869466125965118;0,832164227962494;3,76965975761414
3098;1771129313928,851826;0,869583904743195;0,832166612148285;3,7736804485321
3099;1771129313990,892926;0,869705557823181;0,832175314426422;3,76711893081665
3100;1771129314052,618826;0,869824528694153;0,832193732261658;3,77132987976074
3101;1771129314115,281326;0,869937837123871;0,832207143306732;3,78045535087585
3102;1771129314179,065526;0,870052337646484;0,832241237163544;3,778324842453
3103;1771129314241,295126;0,870167911052704;0,832286655902863;3,77638554573059
3104;1771129314302,602526;0,87028443813324;0,832298159599304;3,7746376991272
3105;1771129314365,385226;0,870401799678802;0,832297205924988;3,77308177947998
3106;1771129314429,468326;0,870519876480103;0,832302629947662;3,7717182636261
3107;1771129314490,976826;0,87063866853714;0,832317531108856;3,77035164833069
3108;1771129314552,479426;0,87075799703598;0,832359611988068;3,76927590370178
3109;1771129314615,705526;0,870871663093567;0,832367360591888;3,77839779853821
3110;1771129314679,084026;0,870989441871643;0,832390427589417;3,77145791053772
3111;1771129314743,392626;0,871104836463928;0,832420289516449;3,77519130706787
3112;1771129314802,430926;0,87122106552124;0,832418620586395;3,77363801002502
3113;1771129314867,224726;0,871338129043579;0,832445979118347;3,77208137512207
3114;1771129314928,711226;0,871455907821655;0,832471549510956;3,77071714401245
3115;1771129314990,963026;0,871574342250824;0,832464754581451;3,76944756507874
3116;1771129315056,020526;0,871693313121796;0,832491755485535;3,76837086677551
3117;1771129315115,807226;0,871806561946869;0,832499444484711;3,77759003639221
3118;1771129315178,248026;0,871920824050903;0,832510530948639;3,77574992179871
3119;1771129315241,689126;0,872036039829254;0,832555413246155;3,77400350570679
3120;1771129315303,737426;0,872152090072632;0,832582652568817;3,77244877815247
3121;1771129315367,654626;0,872268915176392;0,832594633102417;3,77098870277405
3122;1771129315429,337426;0,872386395931244;0,832611083984375;3,76972150802612
3123;1771129315492,580926;0,872504413127899;0,83262050151825;3,76864719390869
3124;1771129315554,705126;0,872622966766357;0,832632482051849;3,76757049560547
3125;1771129315616,339426;0,872741997241974;0,832659542560577;3,76658892631531
3126;1771129315678,375126;0,872855305671692;0,832672297954559;3,77580547332764
3127;1771129315742,467426;0,872969508171082;0,832692205905914;3,77415895462036
3128;1771129315803,429826;0,873084604740143;0,83272910118103;3,77250838279724
3129;1771129315867,502226;0,873200476169586;0,832757532596588;3,7710497379303
3130;1771129315929,148226;0,873317003250122;0,832769155502319;3,76978421211243
3131;1771129315992,556626;0,87343418598175;0,832778990268707;3,76851558685303
3132;1771129316055,182126;0,873551845550537;0,832788467407227;3,76753830909729
3133;1771129316116,107926;0,873669981956482;0,832808136940002;3,76655840873718
3134;1771129316179,890826;0,873788475990295;0,832821190357208;3,76577258110046
3135;1771129316242,046226;0,873907327651978;0,832852423191071;3,76498508453369
3136;1771129316303,919226;0,874020397663116;0,832875847816467;3,7742977142334
3137;1771129316365,912626;0,874134421348572;0,832907021045685;3,77255153656006
3138;1771129316428,918926;0,874249219894409;0,832898557186127;3,77109503746033
3139;1771129316492,471726;0,874364733695984;0,832904636859894;3,76973342895508
3140;1771129316554,144526;0,874480783939362;0,83293479681015;3,76866269111633
3141;1771129316616,681426;0,874594330787659;0,832939922809601;3,77259135246277
3142;1771129316678,853526;0,874711811542511;0,832961916923523;3,76593780517578
3143;1771129316741,640526;0,874829649925232;0,832988917827606;3,76515245437622
3144;1771129316803,511826;0,874947845935822;0,833028078079224;3,76436519622803
3145;1771129316865,578026;0,875060260295868;0,833047688007355;3,77367806434631
3146;1771129316931,005226;0,875170528888702;0,833058476448059;3,77703213691711
3147;1771129316992,417726;0,875284910202026;0,833055794239044;3,77009677886963
3148;1771129317053,951326;0,875396907329559;0,833058297634125;3,7738344669342
3149;1771129317115,913226;0,875509798526764;0,83307421207428;3,77218747138977
3150;1771129317179,238526;0,875623464584351;0,833101212978363;3,77073264122009
3151;1771129317242,794426;0,875737845897675;0,83312314748764;3,76937222480774
3152;1771129317305,786326;0,875852823257446;0,833153426647186;3,76820468902588
3153;1771129317366,642926;0,875968337059021;0,833175420761108;3,76713275909424
3154;1771129317432,250526;0,876084446907043;0,833187878131866;3,76596021652222
3155;1771129317492,525226;0,876194953918457;0,833192765712738;3,77498507499695
3156;1771129317555,097526;0,876306414604187;0,833198010921478;3,77324438095093
3157;1771129317616,306326;0,876418709754944;0,833202958106995;3,77169561386108
3158;1771129317680,542326;0,876531779766083;0,833224773406982;3,77024126052856
3159;1771129317742,798426;0,876645565032959;0,833247661590576;3,76888132095337
3160;1771129317804,344426;0,876759946346283;0,83326655626297;3,76771450042725
3161;1771129317866,982226;0,876874923706055;0,83329164981842;3,76654458045959
3162;1771129317942,536926;0,876990377902985;0,833294868469238;3,76556849479675
3163;1771129317992,014726;0,877100229263306;0,833295524120331;3,77459383010864
3164;1771129318054,136926;0,877211093902588;0,833317577838898;3,77275538444519
3165;1771129318117,062526;0,877322793006897;0,833360314369202;3,77120685577393
3166;1771129318180,271026;0,877435266971588;0,833381772041321;3,76975274085999
3167;1771129318242,002926;0,877548396587372;0,833364069461823;3,76849150657654
3168;1771129318303,726426;0,877662122249603;0,833381116390228;3,76732516288757
3169;1771129318367,762826;0,877776384353638;0,83342432975769;3,76625418663025
3170;1771129318430,631926;0,87789112329483;0,833431303501129;3,76527905464172
3171;1771129318492,667726;0,878000378608704;0,833433330059052;3,77410912513733
3172;1771129318557,957626;0,878110527992249;0,83344978094101;3,77246713638306
3173;1771129318620,058026;0,87822163105011;0,833470523357391;3,77072358131409
3174;1771129318680,880726;0,878333389759064;0,833523035049438;3,76946568489075
3175;1771129318744,361026;0,878445863723755;0,833541572093964;3,76810717582703
3176;1771129318806,499426;0,878558874130249;0,833524823188782;3,76703953742981
3177;1771129318868,794326;0,878672420978546;0,833547472953796;3,7659695148468
3178;1771129318931,180826;0,878786504268646;0,833549499511719;3,76489686965942
3179;1771129318995,163126;0,878901064395905;0,833569705486298;3,76392030715942
3180;1771129319055,990226;0,879009962081909;0,833589136600494;3,77304291725159
3181;1771129319118,836126;0,87911981344223;0,833607375621796;3,77130246162415
3182;1771129319180,774126;0,879230439662933;0,83361691236496;3,76985192298889
3183;1771129319243,937626;0,879341781139374;0,833642661571503;3,76849603652954
3184;1771129319307,126026;0,879453778266907;0,83368855714798;3,76723480224609
3185;1771129319371,366626;0,879566311836243;0,83368319272995;3,7661669254303
3186;1771129319431,539626;0,879679322242737;0,833655774593353;3,76519441604614
3187;1771129319493,617326;0,879792869091034;0,833693087100983;3,76412177085876
3188;1771129319556,049526;0,879900872707367;0,83370965719223;3,77305054664612
3189;1771129319618,322626;0,880009829998016;0,833720266819;3,77131152153015
3190;1771129319682,309326;0,880119562149048;0,833754420280457;3,76986241340637
3191;1771129319744,465626;0,880230009555817;0,833786904811859;3,76850819587708
3192;1771129319809,062626;0,880341172218323;0,833788216114044;3,76715064048767
3193;1771129319869,124826;0,880452871322632;0,833795964717865;3,76608419418335
3194;1771129319931,862226;0,880565166473389;0,833809316158295;3,76491713523865
3195;1771129319994,427426;0,880677819252014;0,833813965320587;3,76413989067078
3196;1771129320056,894426;0,88078498840332;0,833822548389435;3,77297210693359
3197;1771129320119,681026;0,880893170833588;0,83384758234024;3,77113676071167
3198;1771129320183,735526;0,881002187728882;0,833882451057434;3,7695906162262
3199;1771129320244,345426;0,881111919879913;0,833921730518341;3,76823711395264
3200;1771129320306,648826;0,881222307682037;0,833913266658783;3,76697874069214
3201;1771129320369,943226;0,881333351135254;0,83390873670578;3,76571702957153
3202;1771129320431,293026;0,881444931030273;0,833915829658508;3,76464867591858
3203;1771129320499,732926;0,881556868553162;0,833938539028168;3,76387214660645
3204;1771129320556,553426;0,881669223308563;0,833960354328156;3,76299571990967
3205;1771129320620,029626;0,881776094436646;0,833961188793182;3,77182698249817
3206;1771129320684,245726;0,881883859634399;0,833990752696991;3,77018642425537
3207;1771129320745,988126;0,881992399692535;0,834021687507629;3,76873826980591
3208;1771129320807,598626;0,882101714611053;0,834019243717194;3,76728653907776
3209;1771129320871,276726;0,882211685180664;0,834047615528107;3,76602745056152
3210;1771129320932,829026;0,882322132587433;0,834047317504883;3,76505947113037
3211;1771129320996,897126;0,88243305683136;0,834035515785217;3,76408958435059
3212;1771129321058,349126;0,882544457912445;0,83406800031662;3,76311755180359
3213;1771129321119,478026;0,8826504945755;0,834086060523987;3,7717547416687
3214;1771129321182,981926;0,882754504680634;0,834101498126984;3,77492141723633
3215;1771129321246,805326;0,882862448692322;0,834131896495819;3,76828837394714
3216;1771129321310,132926;0,882971107959747;0,834157466888428;3,76693487167358
3217;1771129321370,010726;0,883080422878265;0,834162056446075;3,76567673683167
3218;1771129321432,532626;0,883190333843231;0,834161341190338;3,76451301574707
3219;1771129321495,514926;0,883297801017761;0,834161877632141;3,76834893226624
3220;1771129321557,003826;0,883408784866333;0,834190011024475;3,76238703727722
3221;1771129321619,558526;0,883514404296875;0,834201276302338;3,77102375030518
3222;1771129321683,469826;0,883620858192444;0,834213614463806;3,76948237419128
3223;1771129321745,323226;0,88372814655304;0,834248602390289;3,76793742179871
3224;1771129321806,848526;0,883836150169373;0,834277331829071;3,76658487319946
3225;1771129321869,837326;0,883944749832153;0,834269464015961;3,76542544364929
3226;1771129321935,052926;0,884053885936737;0,834266602993011;3,76436114311218
3227;1771129321994,738426;0,88416063785553;0,834273517131805;3,76810026168823
3228;1771129322057,982426;0,884270906448364;0,834307134151459;3,76213908195496
3229;1771129322120,357126;0,884375810623169;0,834315955638885;3,77077698707581
3230;1771129322184,336126;0,884481608867645;0,834317088127136;3,76913857460022
3231;1771129322246,428026;0,884588241577148;0,834349095821381;3,76759433746338
3232;1771129322307,729826;0,88469272851944;0,834371328353882;3,77095031738281
3233;1771129322371,074826;0,884800970554352;0,834375321865082;3,7646050453186
3234;1771129322434,437526;0,884906888008118;0,834390819072723;3,76824831962585
3235;1771129322496,548026;0,885013461112976;0,834399878978729;3,76699686050415
3236;1771129322561,541626;0,885120689868927;0,834400832653046;3,7657425403595
3237;1771129322620,507226;0,885222911834717;0,834406197071075;3,7738025188446
3238;1771129322683,837626;0,885326147079468;0,834425330162048;3,77197694778442
3239;1771129322747,146326;0,88543039560318;0,834452331066132;3,77014756202698
3240;1771129322807,732826;0,885535478591919;0,834478199481964;3,76860737800598
3241;1771129322870,960626;0,88564133644104;0,83450973033905;3,76716184616089
3242;1771129322933,847926;0,885747909545898;0,834523975849152;3,7658109664917
3243;1771129322998,459826;0,885855078697205;0,834510743618011;3,76465272903442
3244;1771129323059,319926;0,885962665081024;0,834507405757904;3,76378631591797
3245;1771129323120,173726;0,886070787906647;0,834525108337402;3,76272130012512
3246;1771129323183,235126;0,886173725128174;0,834537088871002;3,77106952667236
3247;1771129323247,337426;0,886277556419373;0,834563851356506;3,76943492889404
3248;1771129323308,771326;0,886382281780243;0,834596276283264;3,76779651641846
3249;1771129323371,985326;0,886487722396851;0,83461993932724;3,76644849777222
3250;1771129323433,399526;0,886593818664551;0,834613502025604;3,7651948928833
3251;1771129323497,531726;0,886700451374054;0,834601283073425;3,76413488388062
3252;1771129323561,140426;0,88680762052536;0,83461207151413;3,76307249069214
3253;1771129323622,593926;0,88691520690918;0,834641814231873;3,76220369338989
3254;1771129323685,477626;0,887017607688904;0,834654211997986;3,77055215835571
3255;1771129323747,520726;0,8871209025383;0,834663569927216;3,76891779899597
3256;1771129323807,891026;0,887225031852722;0,834690511226654;3,76737761497498
3257;1771129323870,228226;0,887329936027527;0,834724068641663;3,76593208312988
3258;1771129323933,849326;0,887438237667084;0,834724366664886;3,76016759872437
3259;1771129323996,891526;0,88754403591156;0,834719300270081;3,76409840583801
3260;1771129324060,636526;0,887650370597839;0,834726393222809;3,76303744316101
3261;1771129324121,928126;0,887757122516632;0,834754824638367;3,76217007637024
3262;1771129324183,788026;0,887864291667938;0,834775388240814;3,76130080223083
3263;1771129324247,362326;0,887966334819794;0,834788739681244;3,76955080032349
3264;1771129324309,250026;0,888069212436676;0,834822773933411;3,7680139541626
3265;1771129324370,984726;0,88817286491394;0,834842264652252;3,76657152175903
3266;1771129324436,863426;0,888277232646942;0,834850192070007;3,76522374153137
3267;1771129324496,007626;0,888382196426392;0,834841549396515;3,76406908035278
3268;1771129324558,746726;0,888487756252289;0,834834098815918;3,76291131973267
3269;1771129324621,831926;0,888593733310699;0,834853708744049;3,76204538345337
3270;1771129324684,187426;0,888700127601624;0,834891617298126;3,76117753982544
3271;1771129324747,687526;0,888806879520416;0,834907174110413;3,76040577888489
3272;1771129324809,070226;0,888908445835114;0,834912240505219;3,76875305175781
3273;1771129324871,399826;0,889010846614838;0,834925651550293;3,76721620559692
3274;1771129324935,200826;0,889114022254944;0,834929347038269;3,76577377319336
3275;1771129324996,139726;0,889217913150787;0,834948837757111;3,76442575454712
3276;1771129325059,206226;0,889322400093079;0,834951937198639;3,76327061653137
3277;1771129325123,087926;0,889427304267883;0,834949791431427;3,76240706443787
3278;1771129325184,477126;0,889532685279846;0,834977447986603;3,76144361495972
3279;1771129325247,654426;0,889638423919678;0,834989607334137;3,76067399978638
3280;1771129325311,576826;0,889744579792023;0,835010409355164;3,75980472564697
3281;1771129325372,446926;0,889846980571747;0,835033297538757;3,76579880714417
3282;1771129325435,397226;0,889950037002563;0,835057616233826;3,76455044746399
3283;1771129325497,263826;0,890053689479828;0,835058808326721;3,76339721679688
3284;1771129325560,319226;0,89015781879425;0,835050642490387;3,76243734359741
3285;1771129325623,455426;0,890262484550476;0,835054934024811;3,76137733459473
3286;1771129325685,222226;0,890367567539215;0,83507364988327;3,76051115989685
3287;1771129325748,531726;0,890473008155823;0,835094034671783;3,75974082946777
3288;1771129325811,025726;0,890578746795654;0,835117876529694;3,75906682014465
3289;1771129325872,580326;0,890679359436035;0,835132002830505;3,76731657981873
3290;1771129325935,658926;0,890780806541443;0,835136353969574;3,76577949523926
3291;1771129325997,790526;0,890882909297943;0,835128903388977;3,76453280448914
3292;1771129326061,275826;0,890985667705536;0,835158407688141;3,76328349113464
3293;1771129326123,066026;0,891089022159576;0,835153996944427;3,76212882995605
3294;1771129326187,066226;0,89119279384613;0,83516937494278;3,76126623153687
3295;1771129326250,716426;0,891294240951538;0,835195958614349;3,76491284370422
3296;1771129326313,510126;0,891396403312683;0,835186839103699;3,7635669708252
3297;1771129326374,680026;0,891499161720276;0,835200011730194;3,76241421699524
3298;1771129326437,046126;0,891597032546997;0,835215628147125;3,77028179168701
3299;1771129326500,476426;0,891695916652679;0,835232079029083;3,76845955848694
3300;1771129326561,302326;0,891795694828033;0,83524751663208;3,76682901382446
3301;1771129326628,188826;0,891896188259125;0,835259854793549;3,76548886299133
3302;1771129326690,484926;0,891997337341309;0,835271656513214;3,76424384117126
3303;1771129326749,838526;0,89209908246994;0,835268259048462;3,76309370994568
3304;1771129326811,930326;0,892201483249664;0,835279822349548;3,76184296607971
3305;1771129326873,022726;0,892304360866547;0,835301697254181;3,76088309288025
3306;1771129326936,850426;0,892407655715942;0,835307240486145;3,76001954078674
3307;1771129326999,193926;0,892506003379822;0,835314929485321;3,76798057556152
3308;1771129327061,986626;0,892605185508728;0,835330784320831;3,76644849777222
3309;1771129327124,128926;0,892705202102661;0,835328340530396;3,7649130821228
3310;1771129327188,851426;0,892805874347687;0,83534836769104;3,76366758346558
3311;1771129327249,062826;0,89290714263916;0,835376262664795;3,76251769065857
3312;1771129327312,819826;0,893008947372437;0,835367262363434;3,7614631652832
3313;1771129327376,026626;0,893111228942871;0,835365474224091;3,76050400733948
3314;1771129327436,407026;0,893213987350464;0,835379421710968;3,75954270362854
3315;1771129327500,357426;0,893317043781281;0,835392713546753;3,758873462677
3316;1771129327561,696326;0,893415153026581;0,83540552854538;3,76683354377747
3317;1771129327625,956126;0,893514096736908;0,835435628890991;3,76530051231384
3318;1771129327687,682726;0,893613755702972;0,835454761981964;3,76395988464355
3319;1771129327750,219626;0,893714010715485;0,835452198982239;3,76281237602234
3320;1771129327811,117126;0,8938148021698;0,835441291332245;3,76176023483276
3321;1771129327874,227326;0,893916130065918;0,835461735725403;3,7607057094574
3322;1771129327937,014926;0,894017934799194;0,835478007793427;3,75974655151367
3323;1771129327999,279626;0,894114851951599;0,83548367023468;3,76761221885681
3324;1771129328061,679626;0,894212663173676;0,835522294044495;3,76598453521729
3325;1771129328123,517826;0,894311189651489;0,835546910762787;3,76464700698853
3326;1771129328189,594726;0,894410371780396;0,835531651973724;3,76340436935425
3327;1771129328250,805426;0,894510269165039;0,8355513215065;3,76206111907959
3328;1771129328311,392526;0,894610702991486;0,835560977458954;3,76100850105286
3329;1771129328374,928726;0,89471161365509;0,835556149482727;3,76005148887634
3330;1771129328439,575826;0,894812941551208;0,835581660270691;3,75919032096863
3331;1771129328504,149326;0,894914627075195;0,83558601140976;3,75842547416687
3332;1771129328565,231426;0,895011365413666;0,835587441921234;3,76638746261597
3333;1771129328628,173726;0,895108938217163;0,83560973405838;3,76485633850098
3334;1771129328689,845726;0,895207285881042;0,835623323917389;3,76341962814331
3335;1771129328753,387326;0,89530622959137;0,835634827613831;3,76227378845215
3336;1771129328815,469126;0,895405769348145;0,835651338100433;3,76112532615662
3337;1771129328877,965326;0,895505785942078;0,835649132728577;3,76016998291016
3338;1771129328941,422326;0,895606279373169;0,835641741752625;3,75921249389648
3339;1771129329003,333026;0,895707190036774;0,835660219192505;3,75835108757019
3340;1771129329064,924426;0,895808398723602;0,835679829120636;3,75768375396729
3341;1771129329127,864026;0,895904719829559;0,835686802864075;3,76554751396179
3342;1771129329190,389426;0,896001756191254;0,835704565048218;3,76421213150024
3343;1771129329253,139326;0,896099507808685;0,835711002349854;3,76287364959717
3344;1771129329315,079826;0,896197915077209;0,835720837116241;3,76163029670715
3345;1771129329378,379626;0,896296918392181;0,835741221904755;3,76048183441162
3346;1771129329440,036526;0,896396398544312;0,835753381252289;3,7595272064209
3347;1771129329503,177426;0,896496295928955;0,835752189159393;3,7586681842804
3348;1771129329565,344126;0,896596491336823;0,835756897926331;3,75800323486328
3349;1771129329628,591326;0,896697044372559;0,835770905017853;3,75723886489868
3350;1771129329691,266226;0,896792769432068;0,835781276226044;3,76500558853149
3351;1771129329756,333826;0,896886706352234;0,835807740688324;3,76778984069824
3352;1771129329816,512026;0,896981537342072;0,835833609104156;3,76616811752319
3353;1771129329880,972926;0,897077262401581;0,835822582244873;3,7645423412323
3354;1771129329943,679826;0,897173702716827;0,835814833641052;3,76320672035217
3355;1771129330005,726126;0,897270798683167;0,835824012756348;3,76196599006653
3356;1771129330072,281826;0,897368490695953;0,835839927196503;3,76082062721252
3357;1771129330129,759726;0,897466719150543;0,83585113286972;3,75977039337158
3358;1771129330193,285026;0,897565364837646;0,835870504379272;3,75891399383545
3359;1771129330265,385126;0,897664487361908;0,835888028144836;3,75795745849609
3360;1771129330318,631926;0,897758841514587;0,835892260074615;3,765629529953
3361;1771129330380,124626;0,897853970527649;0,835894525051117;3,76420021057129
3362;1771129330442,438426;0,897949874401093;0,835899114608765;3,76276755332947
3363;1771129330504,773326;0,898046433925629;0,835899412631989;3,76152729988098
3364;1771129330568,508126;0,898143589496613;0,835906207561493;3,76038241386414
3365;1771129330631,128226;0,898241221904755;0,835931420326233;3,75943088531494
3366;1771129330691,750326;0,89833927154541;0,835936725139618;3,75857520103455
3367;1771129330755,015826;0,898432612419128;0,835942447185516;3,76615214347839
3368;1771129330817,730126;0,898526906967163;0,835967063903809;3,76443099975586
3369;1771129330879,524826;0,89862197637558;0,835973918437958;3,76300001144409
3370;1771129330942,094926;0,898717701435089;0,835984408855438;3,76176190376282
3371;1771129331004,812126;0,898814082145691;0,835999429225922;3,76052045822144
3372;1771129331067,914526;0,898910939693451;0,835986077785492;3,75957036018372
3373;1771129331130,237226;0,89901077747345;0,835993111133575;3,75449919700623
3374;1771129331192,553126;0,899108290672302;0,836016118526459;3,75814390182495
3375;1771129331258,629226;0,899201154708862;0,836023688316345;3,76562333106995
3376;1771129331318,206226;0,899294853210449;0,836033046245575;3,76409888267517
3377;1771129331382,625426;0,899389266967773;0,836049735546112;3,76276659965515
3378;1771129331441,725926;0,899484395980835;0,83605569601059;3,7614312171936
3379;1771129331504,994526;0,899580121040344;0,836077153682709;3,76028895378113
3380;1771129331567,657126;0,899676442146301;0,836097955703735;3,75914359092712
3381;1771129331629,819526;0,899773240089417;0,836095452308655;3,75819206237793
3382;1771129331692,347826;0,8998703956604;0,836082875728607;3,75743436813354
3383;1771129331755,213726;0,899962902069092;0,836086690425873;3,76491332054138
3384;1771129331817,658926;0,900056183338165;0,83611136674881;3,76348638534546
3385;1771129331879,285526;0,900150239467621;0,836130499839783;3,76205611228943
3386;1771129331944,350326;0,900244951248169;0,836139559745789;3,76081824302673
3387;1771129332005,269826;0,900340259075165;0,836137592792511;3,75967574119568
3388;1771129332067,747126;0,900436043739319;0,836154401302338;3,75872683525085
3389;1771129332130,017626;0,90052729845047;0,836169183254242;3,76601409912109
3390;1771129332192,199326;0,900624454021454;0,836183726787567;3,75615668296814
3391;1771129332257,197426;0,900721967220306;0,836164832115173;3,75539565086365
3392;1771129332320,762426;0,900814712047577;0,836165547370911;3,7630672454834
3393;1771129332386,387226;0,900908172130585;0,836187779903412;3,76173543930054
3394;1771129332442,579526;0,90100234746933;0,836205363273621;3,76040053367615
