Sample;X(ms) [20.02.2026 22:02:12 199 UTC];"l1_ruido[%MD168]";"l2_ruido[%MD172]";"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
154;1771624937831,490696;0,0371104180812836;0,369850844144821;10;0,0371104180812836;0,369850844144821
155;1771624937896,949596;0,0375864617526531;0,372791469097137;10;0,0375864617526531;0,372791469097137
156;1771624937956,352696;0,0385462790727615;0,37640044093132;10;0,0385462790727615;0,37640044093132
157;1771624938018,975196;0,0395822934806347;0,379728525876999;10;0,0395822934806347;0,379728525876999
158;1771624938081,625496;0,0400481000542641;0,381543010473251;10;0,0400481000542641;0,381543010473251
159;1771624938144,519396;0,04082190990448;0,385452061891556;10;0,04082190990448;0,385452061891556
160;1771624938207,548696;0,0413424596190453;0,38874164223671;10;0,0413424596190453;0,38874164223671
161;1771624938269,309596;0,0419453307986259;0,392209380865097;10;0,0419453307986259;0,392209380865097
162;1771624938332,020596;0,042773175984621;0,396315008401871;10;0,042773175984621;0,396315008401871
163;1771624938394,557296;0,0435918197035789;0,400275409221649;10;0,0435918197035789;0,400275409221649
164;1771624938457,026596;0,0442666374146938;0,403509944677353;10;0,0442666374146938;0,403509944677353
165;1771624938529,184196;0,0448753535747528;0,407065331935883;10;0,0448753535747528;0,407065331935883
166;1771624938582,118996;0,0452246740460396;0,409005701541901;10;0,0452246740460396;0,409005701541901
167;1771624938644,781996;0,046039666980505;0,41252738237381;10;0,046039666980505;0,41252738237381
168;1771624938709,698796;0,0469119660556316;0,41593262553215;10;0,0469119660556316;0,41593262553215
169;1771624938770,186296;0,0477341674268246;0,41976198554039;10;0,0477341674268246;0,41976198554039
170;1771624938832,168096;0,0484163276851177;0,423709571361542;10;0,0484163276851177;0,423709571361542
171;1771624938894,717596;0,0490259453654289;0,427327275276184;10;0,0490259453654289;0,427327275276184
172;1771624938957,635896;0,0499170571565628;0,431428283452988;10;0,0499170571565628;0,431428283452988
173;1771624939020,590396;0,0505985282361507;0,433888822793961;10;0,0505985282361507;0,433888822793961
174;1771624939082,385796;0,0511026196181774;0,435520589351654;10;0,0511026196181774;0,435520589351654
175;1771624939145,143696;0,0521037839353085;0,438934892416;10;0,0521037839353085;0,438934892416
176;1771624939207,586596;0,0529587678611279;0,442597627639771;10;0,0529587678611279;0,442597627639771
177;1771624939270,160996;0,0536276251077652;0,446218341588974;10;0,0536276251077652;0,446218341588974
178;1771624939332,860396;0,0542169325053692;0,44969567656517;10;0,0542169325053692;0,44969567656517
179;1771624939395,717396;0,0549618452787399;0,452914267778397;10;0,0549618452787399;0,452914267778397
180;1771624939458,552496;0,0559334754943848;0,456349700689316;10;0,0559334754943848;0,456349700689316
181;1771624939520,306696;0,0568619333207607;0,459997862577438;10;0,0568619333207607;0,459997862577438
182;1771624939582,967396;0,0572630725800991;0,461812108755112;10;0,0572630725800991;0,461812108755112
183;1771624939645,782196;0,0579970329999924;0,46535462141037;10;0,0579970329999924;0,46535462141037
184;1771624939708,221496;0,0586398206651211;0,468835145235062;10;0,0586398206651211;0,468835145235062
185;1771624939770,564196;0,0593806058168411;0,472432017326355;10;0,0593806058168411;0,472432017326355
186;1771624939833,606196;0,0602829679846764;0,475888311862946;10;0,0602829679846764;0,475888311862946
187;1771624939896,002596;0,0611215494573116;0,479412972927094;10;0,0611215494573116;0,479412972927094
188;1771624939959,258096;0,0615281574428082;0,481180042028427;10;0,0615281574428082;0,481180042028427
189;1771624940020,844896;0,0625116676092148;0,485386699438095;10;0,0625116676092148;0,485386699438095
190;1771624940084,889296;0,0630820393562317;0,487911432981491;10;0,0630820393562317;0,487911432981491
191;1771624940146,414396;0,0639500468969345;0,491361171007156;10;0,0639500468969345;0,491361171007156
192;1771624940208,888296;0,0648510307073593;0,494972854852676;10;0,0648510307073593;0,494972854852676
193;1771624940271,306896;0,0656313300132751;0,498411387205124;10;0,0656313300132751;0,498411387205124
194;1771624940333,662196;0,0664148554205894;0,501763999462128;10;0,0664148554205894;0,501763999462128
195;1771624940396,827696;0,0672517418861389;0,50518262386322;10;0,0672517418861389;0,50518262386322
196;1771624940458,818796;0,0681032687425613;0,508495330810547;10;0,0681032687425613;0,508495330810547
197;1771624940521,800096;0,069015771150589;0,511769235134125;10;0,069015771150589;0,511769235134125
198;1771624940584,317296;0,0699182599782944;0,515154361724854;10;0,0699182599782944;0,515154361724854
199;1771624940646,868096;0,0703413859009743;0,516930282115936;10;0,0703413859009743;0,516930282115936
200;1771624940709,778696;0,0711274221539497;0,520481586456299;10;0,0711274221539497;0,520481586456299
201;1771624940771,772796;0,0718900412321091;0,523836314678192;10;0,0718900412321091;0,523836314678192
202;1771624940834,544896;0,0727085173130035;0,527191579341888;10;0,0727085173130035;0,527191579341888
203;1771624940897,053996;0,0735623762011528;0,530560255050659;10;0,0735623762011528;0,530560255050659
204;1771624940959,584396;0,0744703933596611;0,533933818340302;10;0,0744703933596611;0,533933818340302
205;1771624941022,073796;0,0755801945924759;0,53832221031189;10;0,0755801945924759;0,53832221031189
206;1771624941084,579496;0,0757816731929779;0,539173662662506;10;0,0757816731929779;0,539173662662506
207;1771624941147,198496;0,0765598341822624;0,542516112327576;10;0,0765598341822624;0,542516112327576
208;1771624941209,733296;0,077366903424263;0,545870780944824;10;0,077366903424263;0,545870780944824
209;1771624941272,899796;0,0782332867383957;0,549217462539673;10;0,0782332867383957;0,549217462539673
210;1771624941335,064696;0,0791495591402054;0,552620828151703;10;0,0791495591402054;0,552620828151703
211;1771624941397,549496;0,0800396800041199;0,555901646614075;10;0,0800396800041199;0,555901646614075
212;1771624941460,270696;0,0808937922120094;0,559262752532959;10;0,0808937922120094;0,559262752532959
213;1771624941523,065296;0,081738106906414;0,562565803527832;10;0,081738106906414;0,562565803527832
214;1771624941585,581696;0,0821690484881401;0,564200639724731;10;0,0821690484881401;0,564200639724731
215;1771624941648,046096;0,0830599516630173;0,567605197429657;10;0,0830599516630173;0,567605197429657
216;1771624941710,479996;0,0839500725269318;0,570937216281891;10;0,0839500725269318;0,570937216281891
217;1771624941772,875696;0,0848276242613792;0,574243605136871;10;0,0848276242613792;0,574243605136871
218;1771624941835,502796;0,0856888890266418;0,577565431594849;10;0,0856888890266418;0,577565431594849
219;1771624941897,991096;0,086551122367382;0,580786228179932;10;0,086551122367382;0,580786228179932
220;1771624941960,787896;0,08746387809515;0,584085524082184;10;0,08746387809515;0,584085524082184
221;1771624942023,760296;0,0879270136356354;0,58576637506485;10;0,0879270136356354;0,58576637506485
222;1771624942085,730796;0,0892353057861328;0,590789496898651;10;0,0892353057861328;0,590789496898651
223;1771624942148,322096;0,0896600261330605;0,592445969581604;10;0,0896600261330605;0,592445969581604
224;1771624942213,148996;0,0905275717377663;0,595744431018829;10;0,0905275717377663;0,595744431018829
225;1771624942273,512396;0,0913959890604019;0,599052965641022;10;0,0913959890604019;0,599052965641022
226;1771624942335,786296;0,0922823622822762;0,602332413196564;10;0,0922823622822762;0,602332413196564
227;1771624942398,775996;0,0932071506977081;0,605578899383545;10;0,0932071506977081;0,605578899383545
228;1771624942461,583496;0,0941218137741089;0,608903050422668;10;0,0941218137741089;0,608903050422668
229;1771624942523,853696;0,095110185444355;0,612612068653107;10;0,095110185444355;0,612612068653107
230;1771624942586,078196;0,0959882959723473;0,615866601467133;10;0,0959882959723473;0,615866601467133
231;1771624942648,856296;0,0964291170239449;0,617487788200378;10;0,0964291170239449;0,617487788200378
232;1771624942712,877796;0,0973253026604652;0,620716035366058;10;0,0973253026604652;0,620716035366058
233;1771624942774,221096;0,0982532352209091;0,62396252155304;10;0,0982532352209091;0,62396252155304
234;1771624942837,075496;0,0991902276873589;0,627229690551758;10;0,0991902276873589;0,627229690551758
235;1771624942899,686796;0,100095115602016;0,630493402481079;10;0,100095115602016;0,630493402481079
236;1771624942961,950496;0,100971944630146;0,6337029337883;10;0,100971944630146;0,6337029337883
237;1771624943024,336696;0,101880423724651;0,636936664581299;10;0,101880423724651;0,636936664581299
238;1771624943086,497596;0,102339878678322;0,638566732406616;10;0,102339878678322;0,638566732406616
239;1771624943149,632796;0,10325763374567;0,641814470291138;10;0,10325763374567;0,641814470291138
240;1771624943213,139296;0,104183778166771;0,645041763782501;10;0,104183778166771;0,645041763782501
241;1771624943274,544396;0,105097100138664;0,648251175880432;10;0,105097100138664;0,648251175880432
242;1771624943337,193496;0,106001801788807;0,651463449001312;10;0,106001801788807;0,651463449001312
243;1771624943399,877496;0,106911025941372;0,654675245285034;10;0,106911025941372;0,654675245285034
244;1771624943462,342896;0,10784388333559;0,657912373542786;10;0,10784388333559;0,657912373542786
245;1771624943525,093496;0,108766362071037;0,661140322685242;10;0,108766362071037;0,661140322685242
246;1771624943587,197896;0,109221264719963;0,662747263908386;10;0,109221264719963;0,662747263908386
247;1771624943650,014996;0,11013250797987;0,665956676006317;10;0,11013250797987;0,665956676006317
248;1771624943712,488196;0,111045502126217;0,669143676757813;10;0,111045502126217;0,669143676757813
249;1771624943775,341196;0,111979387700558;0,672325730323792;10;0,111979387700558;0,672325730323792
250;1771624943837,365196;0,112917795777321;0,675508737564087;10;0,112917795777321;0,675508737564087
251;1771624943900,447696;0,113862156867981;0,678703308105469;10;0,113862156867981;0,678703308105469
252;1771624943962,650596;0,114795431494713;0,681890785694122;10;0,114795431494713;0,681890785694122
253;1771624944025,197696;0,115714199841022;0,685065805912018;10;0,115714199841022;0,685065805912018
254;1771624944087,734896;0,116178534924984;0,686649680137634;10;0,116178534924984;0,686649680137634
255;1771624944152,259196;0,11734289675951;0,690590977668762;10;0,11734289675951;0,690590977668762
256;1771624944213,166396;0,118050135672092;0,692961573600769;10;0,118050135672092;0,692961573600769
257;1771624944276,307996;0,119005508720875;0,696130394935608;10;0,119005508720875;0,696130394935608
258;1771624944338,573796;0,119959153234959;0,699297845363617;10;0,119959153234959;0,699297845363617
259;1771624944400,890096;0,120894014835358;0,702457070350647;10;0,120894014835358;0,702457070350647
260;1771624944462,986796;0,121816195547581;0,705601871013641;10;0,121816195547581;0,705601871013641
261;1771624944526,006896;0,122758187353611;0,708747029304504;10;0,122758187353611;0,708747029304504
262;1771624944588,239596;0,123713441193104;0,711891114711761;10;0,123713441193104;0,711891114711761
263;1771624944650,971996;0,124192543327808;0,71346253156662;10;0,124192543327808;0,71346253156662
264;1771624944714,973796;0,125142723321915;0,716606974601746;10;0,125142723321915;0,716606974601746
265;1771624944775,975496;0,126083940267563;0,719738900661469;10;0,126083940267563;0,719738900661469
266;1771624944838,559396;0,127032622694969;0,722858428955078;10;0,127032622694969;0,722858428955078
267;1771624944901,678496;0,127982825040817;0,725994467735291;10;0,127982825040817;0,725994467735291
268;1771624944967,137696;0,128939315676689;0,729126870632172;10;0,128939315676689;0,729126870632172
269;1771624945026,540796;0,129893735051155;0,732243180274963;10;0,129893735051155;0,732243180274963
270;1771624945088,989596;0,130849808454514;0,735355615615845;10;0,130849808454514;0,735355615615845
271;1771624945151,473096;0,131327956914902;0,736908257007599;10;0,131327956914902;0,736908257007599
272;1771624945214,022896;0,132281124591827;0,74000871181488;10;0,132281124591827;0,74000871181488
273;1771624945276,688896;0,133251652121544;0,743107795715332;10;0,133251652121544;0,743107795715332
274;1771624945339,108196;0,134225338697433;0,746210336685181;10;0,134225338697433;0,746210336685181
275;1771624945402,254096;0,135182872414589;0,749311566352844;10;0,135182872414589;0,749311566352844
276;1771624945464,519096;0,136137798428535;0,752402663230896;10;0,136137798428535;0,752402663230896
277;1771624945526,866396;0,13710056245327;0,755490899085999;10;0,13710056245327;0,755490899085999
278;1771624945589,543396;0,138073712587357;0,758573472499847;10;0,138073712587357;0,758573472499847
279;1771624945652,223196;0,138556659221649;0,760111689567566;10;0,138556659221649;0,760111689567566
280;1771624945715,011796;0,139526724815369;0,763189613819122;10;0,139526724815369;0,763189613819122
281;1771624945777,234796;0,14050979912281;0,766272664070129;10;0,14050979912281;0,766272664070129
282;1771624945839,645196;0,141472712159157;0,769349753856659;10;0,141472712159157;0,769349753856659
283;1771624945903,048896;0,142439141869545;0,772419452667236;10;0,142439141869545;0,772419452667236
284;1771624945965,102596;0,143414065241814;0,775479853153229;10;0,143414065241814;0,775479853153229
285;1771624946028,092496;0,144381478428841;0,778537929058075;10;0,144381478428841;0,778537929058075
286;1771624946090,700896;0,145361706614494;0,781601190567017;10;0,145361706614494;0,781601190567017
287;1771624946152,804196;0,145856469869614;0,783129274845123;10;0,145856469869614;0,783129274845123
288;1771624946217,173996;0,147083193063736;0,786942660808563;10;0,147083193063736;0,786942660808563
289;1771624946277,821396;0,147811651229858;0,789229691028595;10;0,147811651229858;0,789229691028595
290;1771624946340,055296;0,148791164159775;0,792274355888367;10;0,148791164159775;0,792274355888367
291;1771624946403,095696;0,149776771664619;0,795315146446228;10;0,149776771664619;0,795315146446228
292;1771624946465,942296;0,150757342576981;0,798352837562561;10;0,150757342576981;0,798352837562561
293;1771624946528,020696;0,151741206645966;0,801388919353485;10;0,151741206645966;0,801388919353485
294;1771624946590,877896;0,152728706598282;0,804413735866547;10;0,152728706598282;0,804413735866547
295;1771624946653,595996;0,153222650289536;0,805924296379089;10;0,153222650289536;0,805924296379089
296;1771624946716,071596;0,154212117195129;0,808948934078217;10;0,154212117195129;0,808948934078217
297;1771624946778,327396;0,155201092362404;0,811972916126251;10;0,155201092362404;0,811972916126251
298;1771624946840,647696;0,15619195997715;0,81499183177948;10;0,15619195997715;0,81499183177948
299;1771624946903,566296;0,157180562615395;0,818006575107574;10;0,157180562615395;0,818006575107574
300;1771624946966,338396;0,158169716596603;0,821019053459167;10;0,158169716596603;0,821019053459167
301;1771624947028,901196;0,159165740013123;0,824024260044098;10;0,159165740013123;0,824024260044098
302;1771624947091,171696;0,160159140825272;0,827027082443237;10;0,160159140825272;0,827027082443237
303;1771624947153,838896;0,16065901517868;0,828528583049774;10;0,16065901517868;0,828528583049774
304;1771624947216,653696;0,161659002304077;0,831528544425964;10;0,161659002304077;0,831528544425964
305;1771624947281,110996;0,16265045106411;0,834525525569916;10;0,16265045106411;0,834525525569916
306;1771624947345,334196;0,163652807474136;0,837517917156219;10;0,163652807474136;0,837517917156219
307;1771624947404,169596;0,164652734994888;0,840504467487335;10;0,164652734994888;0,840504467487335
308;1771624947466,471196;0,165648341178894;0,843489050865173;10;0,165648341178894;0,843489050865173
309;1771624947528,755796;0,166649356484413;0,846469283103943;10;0,166649356484413;0,846469283103943
310;1771624947591,283196;0,167658120393753;0,849447309970856;10;0,167658120393753;0,849447309970856
311;1771624947654,039996;0,168162375688553;0,850936353206635;10;0,168162375688553;0,850936353206635
312;1771624947716,722496;0,169165089726448;0,853910267353058;10;0,169165089726448;0,853910267353058
313;1771624947778,911596;0,170171171426773;0,85687792301178;10;0,170171171426773;0,85687792301178
314;1771624947841,827496;0,171177014708519;0,859842658042908;10;0,171177014708519;0,859842658042908
315;1771624947904,523496;0,172183603048325;0,862805306911469;10;0,172183603048325;0,862805306911469
316;1771624947966,763396;0,173196107149124;0,865765690803528;10;0,173196107149124;0,865765690803528
317;1771624948029,999796;0,174208655953407;0,868719637393951;10;0,174208655953407;0,868719637393951
318;1771624948092,353796;0,17521445453167;0,871671199798584;10;0,17521445453167;0,871671199798584
319;1771624948154,636896;0,175717756152153;0,87314647436142;10;0,175717756152153;0,87314647436142
320;1771624948217,615096;0,176735088229179;0,876094698905945;10;0,176735088229179;0,876094698905945
321;1771624948280,079396;0,178003683686256;0,87977534532547;10;0,178003683686256;0,87977534532547
322;1771624948343,690496;0,178764879703522;0,881981432437897;10;0,178764879703522;0,881981432437897
323;1771624948405,039496;0,179784178733826;0,884919464588165;10;0,179784178733826;0,884919464588165
324;1771624948467,441696;0,180796384811401;0,887852132320404;10;0,180796384811401;0,887852132320404
325;1771624948530,728396;0,181809648871422;0,890783250331879;10;0,181809648871422;0,890783250331879
326;1771624948592,824396;0,182832181453705;0,893711388111115;10;0,182832181453705;0,893711388111115
327;1771624948658,405096;0,183856517076492;0,896636128425598;10;0,183856517076492;0,896636128425598
328;1771624948718,014696;0,184365510940552;0,898097455501556;10;0,184365510940552;0,898097455501556
329;1771624948780,507696;0,185385152697563;0,901016533374786;10;0,185385152697563;0,901016533374786
330;1771624948842,816096;0,186410918831825;0,903932511806488;10;0,186410918831825;0,903932511806488
331;1771624948905,386796;0,187432661652565;0,906845450401306;10;0,187432661652565;0,906845450401306
332;1771624948968,529096;0,188454300165176;0,9097540974617;10;0,188454300165176;0,9097540974617
333;1771624949031,671596;0,189480289816856;0,912660896778107;10;0,189480289816856;0,912660896778107
334;1771624949093,906096;0,19050857424736;0,915564835071564;10;0,19050857424736;0,915564835071564
