Sample;X(ms) [20.02.2026 02:05:07 125 UTC];"l1_ruido[%MD168]";"l2_ruido[%MD172]";"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
50;1771553106748,802576;0,0952335223555565;0,0952335223555565;10;2,0268996825472E-16;1,85356077708754E-10
51;1771553106811,941376;0,0767657980322838;0,0767658054828644;10;4,06895146103179E-14;4,39916814087837E-09
52;1771553106874,025276;0,0407354347407818;0,0407361090183258;10;8,23617632428331E-11;6,74878833706316E-07
53;1771553106936,220776;-0,0908404588699341;-0,0908107608556747;10;1,87538198304082E-08;2,97169881378068E-05
54;1771553107000,575476;0,0947055295109749;0,0952241271734238;10;1,08724680103478E-06;0,000519685097970068
55;1771553107062,956676;0,0473834350705147;0,0516678430140018;10;2,35396128118737E-05;0,00430794805288315
56;1771553107125,167876;0,0500118471682072;0,068417064845562;10;0,000233693863265216;0,0186389125883579
57;1771553107187,253076;0,0675226226449013;0,110298320651054;10;0,0011911999899894;0,0439669005572796
58;1771553107249,804376;0,0127856079488993;0,0667478144168854;10;0,00329396105371416;0,0572561696171761
59;1771553107313,009576;0,0356151610612869;0,0843128636479378;10;0,00437871599569917;0,0530764199793339
60;1771553107374,795676;-0,077014222741127;-0,043404832482338;10;0,00494862673804164;0,0385580137372017
61;1771553107436,939776;-0,0787157043814659;-0,0391147993505001;10;0,00341624766588211;0,0430171526968479
62;1771553107499,376876;0,0753807723522186;0,128598749637604;10;0,00283011817373335;0,0560480952262878
63;1771553107562,418276;-0,034784123301506;0,0295737124979496;10;0,00383369135670364;0,0681915283203125
64;1771553107625,246176;0,0192459039390087;0,100743569433689;10;0,00505155744031072;0,0865492224693298
65;1771553107687,778776;-0,019901480525732;0,0606834478676319;10;0,00638487096875906;0,0869698002934456
66;1771553107749,452176;0,0802569761872292;0,152713671326637;10;0,00670591508969665;0,0791626125574112
67;1771553107812,141076;0,0458832308650017;0,112459018826485;10;0,00597604876384139;0,0725518316030502
68;1771553107874,925276;0,0550107918679714;0,131872475147247;10;0,00509381899610162;0,0819555073976517
69;1771553107941,780976;-0,0234007816761732;0,0553169399499893;10;0,00555006414651871;0,0842677876353264
70;1771553107999,891576;0,0635785833001137;0,141706004738808;10;0,006547377910465;0,0846748054027557
71;1771553108064,684376;0,0817609280347824;0,160990864038467;10;0,00742062833160162;0,0866505727171898
72;1771553108126,047176;-0,0670402497053146;0,0180061012506485;10;0,00649395724758506;0,0915403068065643
73;1771553108188,889276;-0,00695188529789448;0,083543136715889;10;0,00522695947438478;0,0957219824194908
74;1771553108249,801976;-0,0923427492380142;-0,00171700119972229;10;0,00548744294792414;0,0961131900548935
75;1771553108313,321876;-0,0362263172864914;0,0573425106704235;10;0,0067780721001327;0,100346900522709
76;1771553108375,297876;-0,0299000274389982;0,0678760260343552;10;0,00759706413373351;0,105373121798038
77;1771553108437,933176;0,0718183591961861;0,17476698756218;10;0,0086505338549614;0,111599169671535
78;1771553108499,900476;-0,0126313678920269;0,0967992171645164;10;0,0100650135427713;0,11949560046196
79;1771553108562,613076;-0,00424687564373016;0,110465712845325;10;0,00957066100090742;0,124283246695995
80;1771553108625,911076;0,0185639299452305;0,14876164495945;10;0,00781715288758278;0,138014867901802
81;1771553108690,224576;-0,00646735448390245;0,126952916383743;10;0,0092522269114852;0,142672494053841
82;1771553108750,307876;-0,0229062810540199;0,108171224594116;10;0,0113312788307667;0,142408788204193
83;1771553108813,151476;-0,031315553933382;0,0979811400175095;10;0,0117749655619264;0,141071662306786
84;1771553108876,388976;-0,0355374440550804;0,0935897380113602;10;0,0120024057105184;0,141129583120346
85;1771553108938,383076;-0,0270054638385773;0,105905830860138;10;0,0116477599367499;0,144559055566788
86;1771553109001,237276;0,0856075808405876;0,228172779083252;10;0,0118170557543635;0,154382258653641
87;1771553109063,873976;0,0648861974477768;0,220951169729233;10;0,0119076343253255;0,167972609400749
88;1771553109126,768476;0,0846388414502144;0,236470699310303;10;0,0126761021092534;0,16450797021389
89;1771553109188,913876;-0,0651248320937157;0,0820079818367958;10;0,0141306994482875;0,161263510584831
90;1771553109250,833576;-0,00720963440835476;0,142023161053658;10;0,0141860377043486;0,163418829441071
91;1771553109313,426776;0,00570448022335768;0,157176852226257;10;0,0134960291907191;0,164968401193619
92;1771553109376,365576;0,0551800206303596;0,212238386273384;10;0,0126664210110903;0,16972479224205
93;1771553109439,605176;-0,0243288688361645;0,136733055114746;10;0,0143591752275825;0,175421103835106
94;1771553109501,938176;0,00894205272197723;0,176321610808372;10;0,0160450674593449;0,18342462182045
95;1771553109564,338576;-0,00345893390476704;0,161460936069489;10;0,0169561095535755;0,181875973939896
96;1771553109627,219776;-0,0423839427530766;0,127969607710838;10;0,0155916651710868;0,185945212841034
97;1771553109689,760276;0,0472372397780418;0,227805569767952;10;0,0148697467520833;0,195438072085381
98;1771553109751,744976;-0,0395576283335686;0,14279393851757;10;0,0163724217563868;0,198723986744881
99;1771553109814,085676;-0,0444499552249908;0,139992833137512;10;0,0168794449418783;0,201322242617607
100;1771553109877,311576;0,0556205213069916;0,242317765951157;10;0,0184635091573;0,20516075193882
101;1771553109939,567276;0,0344032943248749;0,22428086400032;10;0,0186556726694107;0,208533242344856
102;1771553110001,966876;-0,00569446198642254;0,194488272070885;10;0,0165121126919985;0,216694846749306
103;1771553110064,195376;-0,0457858145236969;0,156403616070747;10;0,0178072154521942;0,219996646046638
104;1771553110129,277776;0,114275097846985;0,320357501506805;10;0,0183685980737209;0,224450990557671
105;1771553110189,292176;0,0520217008888721;0,260142892599106;10;0,0190336406230927;0,227154821157455
106;1771553110252,070176;0,0193244144320488;0,225369185209274;10;0,021552262827754;0,227597028017044
107;1771553110314,699476;-0,0503810755908489;0,158697962760925;10;0,0204075165092945;0,229486554861069
108;1771553110377,073876;-0,0774359628558159;0,138325244188309;10;0,0187507290393114;0,234511941671371
109;1771553110439,722376;-0,00155466422438622;0,215495079755783;10;0,0212771687656641;0,238326907157898
110;1771553110502,557676;0,0443479493260384;0,268937051296234;10;0,0212190933525562;0,245808199048042
111;1771553110564,746076;-0,0464322045445442;0,181702211499214;10;0,0206941869109869;0,24882860481739
112;1771553110628,743176;0,0775215402245522;0,303784996271133;10;0,0229133721441031;0,249176830053329
113;1771553110691,254876;-0,00440443493425846;0,22273488342762;10;0,0238062776625156;0,250945597887039
114;1771553110752,483376;0,00421803072094917;0,232329368591309;10;0,0244746040552855;0,25258594751358
115;1771553110815,065976;0,0350597202777863;0,267400801181793;10;0,0266817044466734;0,259022772312164
116;1771553110877,498976;-0,0732036530971527;0,166211813688278;10;0,0263458676636219;0,265761345624924
117;1771553110940,530676;-0,0395198538899422;0,205738693475723;10;0,0239798352122307;0,269238382577896
118;1771553111002,919876;-0,0183925610035658;0,230324149131775;10;0,0238337200134993;0,27255043387413
119;1771553111066,585376;0,0292300693690777;0,278558105230331;10;0,0268484465777874;0,276176482439041
120;1771553111128,926676;0,000869834795594215;0,252856701612473;10;0,0285745691508055;0,280561447143555
121;1771553111191,060476;-0,0413275435566902;0,216221734881401;10;0,0284105893224478;0,285959869623184
122;1771553111253,448476;-0,0420537292957306;0,217305570840836;10;0,0284995716065168;0,287858873605728
123;1771553111315,899076;-0,0685748383402824;0,194105267524719;10;0,0284982603043318;0,291178375482559
124;1771553111379,236976;-0,0698188692331314;0,19726550579071;10;0,0278533566743135;0,29493772983551
125;1771553111441,489076;0,0427668392658234;0,312489479780197;10;0,0282547883689404;0,297977417707443
126;1771553111504,135576;0,0875676721334457;0,35984393954277;10;0,0300881359726191;0,302364408969879
127;1771553111566,039176;0,0601458884775639;0,334642320871353;10;0,0311437230557203;0,305640161037445
128;1771553111629,257576;0,0252969451248646;0,302805155515671;10;0,0312700755894184;0,308778285980225
129;1771553111692,692976;0,0319240130484104;0,310575574636459;10;0,0320264622569084;0,310678035020828
130;1771553111753,803076;0,022801335901022;0,303177684545517;10;0,0333546362817287;0,313730984926224
131;1771553111817,561876;0,0315586254000664;0,317056477069855;10;0,0318428501486778;0,317340701818466
132;1771553111880,029876;-0,00203261151909828;0,287360221147537;10;0,0327466689050198;0,322139501571655
133;1771553111943,198676;-0,00682114064693451;0,284363508224487;10;0,0350356847047806;0,326220333576202
134;1771553112004,942976;-0,00146660581231117;0,293454825878143;10;0,0350245200097561;0,329945951700211
135;1771553112066,712576;0,0169171094894409;0,314571440219879;10;0,0355059504508972;0,333160281181335
136;1771553112130,966176;0,00566586852073669;0,306915044784546;10;0,0352820158004761;0,336531192064285
137;1771553112191,898576;0,118380717933178;0,422636657953262;10;0,0360211282968521;0,340277075767517
138;1771553112255,777976;-0,0459826067090034;0,258602172136307;10;0,037619911134243;0,342204689979553
139;1771553112319,250576;0,0627290606498718;0,368649452924728;10;0,0397720970213413;0,345692485570908
140;1771553112380,049976;0,134183704853058;0,447629868984222;10;0,0385041758418083;0,351950317621231
141;1771553112442,452976;0,113938212394714;0,430619299411774;10;0,0377863459289074;0,354467421770096
142;1771553112506,911576;0,0884809494018555;0,409158825874329;10;0,0380259975790977;0,358703881502151
143;1771553112567,830776;-0,0220302492380142;0,300250470638275;10;0,0391215309500694;0,361402243375778
144;1771553112630,423276;-0,0297421850264072;0,293785989284515;10;0,0415633209049702;0,365091502666473
145;1771553112692,519676;0,0171383786946535;0,344950407743454;10;0,041521143168211;0,369333177804947
146;1771553112754,887076;0,117108650505543;0,449352562427521;10;0,0415188148617744;0,373762726783752
147;1771553112817,556076;0,0250658933073282;0,357886224985123;10;0,0416469573974609;0,37446728348732
148;1771553112880,742176;-0,0248035565018654;0,31002876162529;10;0,0429125651717186;0,377744883298874
149;1771553112942,666176;0,0507362633943558;0,387828856706619;10;0,0442642234265804;0,381356805562973
150;1771553113004,799476;-0,0556196980178356;0,286000043153763;10;0,0431882254779339;0,384807974100113
151;1771553113067,690676;0,138412699103355;0,484408169984818;10;0,0427868813276291;0,388782352209091
152;1771553113130,056476;0,123305752873421;0,470801264047623;10;0,0447062402963638;0,392201751470566
153;1771553113197,970276;0,087325893342495;0,435350954532623;10;0,0476165264844894;0,395641595125198
154;1771553113260,181476;-0,0457584038376808;0,305354088544846;10;0,048638179898262;0,399750679731369
155;1771553113322,494576;0,14245031774044;0,495347112417221;10;0,0489750392735004;0,401871830224991
156;1771553113385,971476;-0,0397370122373104;0,316853016614914;10;0,0490047000348568;0,405594736337662
157;1771553113447,669776;0,123797401785851;0,485061258077621;10;0,0475980825722218;0,408861935138702
158;1771553113510,130876;0,135540932416916;0,499055713415146;10;0,0491757169365883;0,412690490484238
159;1771553113572,674676;0,0872040763497353;0,452698677778244;10;0,050844706594944;0,416339308023453
160;1771553113635,548876;0,115944385528564;0,484188050031662;10;0,0515230037271976;0,419766664505005
161;1771553113698,426576;0,0638899058103561;0,434468477964401;10;0,0530295558273792;0,423608124256134
162;1771553113760,444576;0,11166200786829;0,483696192502975;10;0,0535889752209187;0,425623148679733
163;1771553113823,241176;-0,0242141149938107;0,35298764705658;10;0,0532726310193539;0,430474400520325
164;1771553113888,570676;0,0555984303355217;0,435604810714722;10;0,0530566275119781;0,433063000440598
165;1771553113948,757376;0,113745458424091;0,496230065822601;10;0,0539025142788887;0,436387121677399
166;1771553114010,854376;0,064648412168026;0,450216054916382;10;0,0541510544717312;0,439718693494797
167;1771553114073,385276;-0,0161897279322147;0,37089204788208;10;0,0560737289488316;0,443155497312546
168;1771553114136,152476;0,130962699651718;0,518990874290466;10;0,0588367395102978;0,446864902973175
169;1771553114198,544576;-0,0166796557605267;0,374412417411804;10;0,0594643987715244;0,450556486845016
170;1771553114261,395876;0,0318792834877968;0,427120596170425;10;0,0588839575648308;0,454125255346298
171;1771553114324,435876;0,0324301049113274;0,432399839162827;10;0,0574484281241894;0,457418173551559
172;1771553114386,725076;0,151517078280449;0,55313903093338;10;0,0574706308543682;0,45909258723259
173;1771553114449,271176;0,0427569486200809;0,445749461650848;10;0,059718195348978;0,462710708379745
174;1771553114511,407376;0,0975368916988373;0,501742780208588;10;0,0622126832604408;0,466418564319611
175;1771553114573,981676;0,0379430577158928;0,444089144468307;10;0,0638942718505859;0,47004035115242
176;1771553114636,859576;0,0956906899809837;0,505960762500763;10;0,0633030384778976;0,473573118448257
177;1771553114699,256576;0,0523980781435966;0,466531813144684;10;0,0630948767066002;0,477228611707687
178;1771553114761,891376;0,0637375712394714;0,47993266582489;10;0,0645692497491837;0,480764359235764
179;1771553114825,262876;0,129097238183022;0,548652350902557;10;0,0656853318214417;0,485240459442139
180;1771553114887,474876;-0,00208940356969833;0,417796075344086;10;0,0662548318505287;0,486140310764313
181;1771553114949,645176;0,101064786314964;0,522682666778564;10;0,0679794475436211;0,489597350358963
182;1771553115012,109576;0,0904971957206726;0,51630437374115;10;0,06720270216465;0,493009895086288
183;1771553115074,870276;0,0655134618282318;0,494056880474091;10;0,0679599791765213;0,496503412723541
184;1771553115137,636976;0,0481426976621151;0,478851467370987;10;0,0694606751203537;0,500169456005096
185;1771553115199,715276;0,0364022366702557;0,469160407781601;10;0,0709477588534355;0,50370591878891
186;1771553115261,956076;0,0384043864905834;0,47308024764061;10;0,0724349021911621;0,507110774517059
187;1771553115324,433576;0,0361055172979832;0,473071187734604;10;0,0736304149031639;0,510596096515656
188;1771553115387,178276;-0,0215491279959679;0,41718590259552;10;0,0735695660114288;0,512304604053497
189;1771553115449,647176;-0,0222581773996353;0,421021074056625;10;0,0723741129040718;0,515653371810913
190;1771553115511,956676;0,0347936749458313;0,480006903409958;10;0,073795348405838;0,519008576869965
191;1771553115574,582276;0,0470677092671394;0,494074463844299;10;0,0755340680480003;0,522540807723999
192;1771553115637,242876;0,149976968765259;0,600082218647003;10;0,0760652497410774;0,526170492172241
193;1771553115699,689876;0,100101701915264;0,551583290100098;10;0,0781287923455238;0,529610395431519
194;1771553115762,179976;0,162689924240112;0,617638349533081;10;0,0780700072646141;0,533018410205841
195;1771553115824,919476;0,11251212656498;0,57002854347229;10;0,0772314965724945;0,534747898578644
196;1771553115887,544776;0,0742340981960297;0,535208284854889;10;0,0771827474236488;0,538156926631927
197;1771553115950,230576;0,14921760559082;0,611127734184265;10;0,0797524303197861;0,541662573814392
198;1771553116012,555376;0,114230141043663;0,578368186950684;10;0,0810899063944817;0,545227944850922
199;1771553116075,114776;0,0342450588941574;0,501345634460449;10;0,0815407782793045;0,548641383647919
200;1771553116138,254576;0,106533899903297;0,575220286846161;10;0,0833761915564537;0,552062571048737
201;1771553116200,257776;0,116986185312271;0,588735640048981;10;0,0837187319993973;0,555468201637268
202;1771553116262,929876;0,151110112667084;0,627245306968689;10;0,0828058943152428;0,558941066265106
203;1771553116325,784376;0,0212540179491043;0,498432815074921;10;0,0834558755159378;0,560634672641754
204;1771553116388,933576;0,165264680981636;0,642616152763367;10;0,0866339579224586;0,563985407352448
205;1771553116450,944176;0,136169835925102;0,616685748100281;10;0,0869110748171806;0,567426979541779
206;1771553116513,132776;0,182941272854805;0,667117893695831;10;0,0865828022360802;0,570759415626526
207;1771553116575,533876;0,157202363014221;0,642496645450592;10;0,0889196321368217;0,574213922023773
208;1771553116638,624276;0,0257787108421326;0,514160573482513;10;0,0892513319849968;0,577633202075958
209;1771553116702,980776;0,0689602717757225;0,559648513793945;10;0,0903075337409973;0,580995798110962
210;1771553116764,491076;0,182634502649307;0,675025939941406;10;0,0920041725039482;0,584395587444305
211;1771553116826,539676;0,0281868651509285;0,524167954921722;10;0,0917064845561981;0,58768755197525
212;1771553116889,680576;0,119956344366074;0,617712736129761;10;0,0915912836790085;0,589347660541534
213;1771553116951,413076;0,040830384939909;0,541382372379303;10;0,0921990349888802;0,592751026153564
214;1771553117013,683476;0,15676537156105;0,659874737262726;10;0,0930699408054352;0,596179306507111
215;1771553117076,367876;0,0906945839524269;0,596003770828247;10;0,0942644998431206;0,59957367181778
216;1771553117139,011076;0,0235751867294312;0,531098067760468;10;0,0954180583357811;0,602940917015076
217;1771553117202,251076;0,106152251362801;0,616580307483673;10;0,0958877354860306;0,606315791606903
218;1771553117264,432076;0,112768247723579;0,626185536384583;10;0,0962541028857231;0,609671413898468
219;1771553117326,762676;0,061034083366394;0,575502038002014;10;0,0968570411205292;0,611324965953827
220;1771553117389,597776;0,13260118663311;0,64821070432663;10;0,0990550369024277;0,614664554595947
221;1771553117452,233376;0,0665841847658157;0,584479629993439;10;0,100170567631721;0,618066012859344
222;1771553117516,668976;0,0990840867161751;0,619287312030792;10;0,101207844913006;0,621411085128784
223;1771553117578,593776;0,166243106126785;0,688927590847015;10;0,102046929299831;0,624731421470642
224;1771553117640,886176;0,188050985336304;0,714552104473114;10;0,101529464125633;0,628030598163605
225;1771553117703,017676;0,0635580718517303;0,591092765331268;10;0,103805229067802;0,631339907646179
226;1771553117765,716176;0,186607882380486;0,715826809406281;10;0,105452284216881;0,634671211242676
227;1771553117827,965176;0,0598231814801693;0,59192156791687;10;0,105913482606411;0,638011872768402
228;1771553117890,337576;0,141650497913361;0,675084412097931;10;0,106230340898037;0,639664232730865
229;1771553117953,594676;0,127747640013695;0,663961887359619;10;0,10754968971014;0,643763959407806
230;1771553118015,990276;0,150376409292221;0,687757134437561;10;0,108874537050724;0,646255254745483
231;1771553118077,981276;0,0343452766537666;0,575204968452454;10;0,108718357980251;0,649578034877777
232;1771553118141,416176;0,0790255591273308;0,622599005699158;10;0,109307445585728;0,652880907058716
233;1771553118204,105176;0,196822613477707;0,74078381061554;10;0,112201377749443;0,656162559986115
234;1771553118266,186376;0,0871468186378479;0,634258031845093;10;0,112333387136459;0,659444630146027
235;1771553118328,026476;0,141608417034149;0,690897881984711;10;0,11179531365633;0,661084771156311
236;1771553118391,347776;0,0324228256940842;0,584326982498169;10;0,112467534840107;0,66437166929245
237;1771553118453,677176;0,200062155723572;0,754371106624603;10;0,113373450934887;0,667682409286499
238;1771553118516,726376;0,142925053834915;0,699903905391693;10;0,113996222615242;0,670975089073181
239;1771553118578,340376;0,0716880708932877;0,628740191459656;10;0,117206022143364;0,67425811290741
240;1771553118641,691576;0,191354602575302;0,750638723373413;10;0,118237376213074;0,677521526813507
241;1771553118703,642876;0,0546177253127098;0,617761433124542;10;0,117630623281002;0,680774331092834
242;1771553118766,445576;0,0604927688837051;0,626262784004211;10;0,118257872760296;0,684027910232544
243;1771553118829,242676;0,209842339158058;0,777567505836487;10;0,119565799832344;0,687290966510773
244;1771553118891,668276;0,140530720353127;0,709188997745514;10;0,120266601443291;0,688924908638
245;1771553118954,133776;0,209435537457466;0,780625998973846;10;0,121395103633404;0,692585587501526
246;1771553119016,935676;0,107686519622803;0,680697619915009;10;0,122818447649479;0,695829570293427
247;1771553119078,983476;0,170386210083961;0,746098160743713;10;0,123344622552395;0,699056565761566
248;1771553119141,873476;0,141487836837769;0,720340073108673;10;0,123432897031307;0,70228511095047
249;1771553119227,724676;0,084768183529377;0,66472315788269;10;0,12557078897953;0,705525755882263
250;1771553119269,764776;0,14087738096714;0,722681760787964;10;0,126961469650269;0,708765864372253
251;1771553119330,813576;0,0682491958141327;0,653137445449829;10;0,127111226320267;0,711999475955963
252;1771553119393,061876;0,195973008871078;0,7816441655159;10;0,127938911318779;0,713610053062439
253;1771553119455,865076;0,184337809681892;0,771584987640381;10;0,12957900762558;0,716826200485229
254;1771553119518,057176;0,221583649516106;0,812256634235382;10;0,129371613264084;0,720044612884521
255;1771553119582,041676;0,148214861750603;0,740761399269104;10;0,130714103579521;0,723260641098022
256;1771553119644,295776;0,0421997979283333;0,636824548244476;10;0,131853371858597;0,726478099822998
257;1771553119706,362176;0,150193065404892;0,747102320194244;10;0,132776662707329;0,72968590259552
258;1771553119768,171276;0,226767331361771;0,825295746326447;10;0,134350061416626;0,732878446578979
259;1771553119830,709476;0,176578730344772;0,778242588043213;10;0,134421825408936;0,736085712909698
260;1771553119893,326876;0,104927636682987;0,708440005779266;10;0,134179785847664;0,737692177295685
261;1771553119956,242976;0,21533989906311;0,821029722690582;10;0,135200843214989;0,740890681743622
262;1771553120018,603776;0,0656396448612213;0,671433389186859;10;0,139082059264183;0,74487578868866
263;1771553120081,595276;0,209891557693481;0,818088233470917;10;0,139065623283386;0,747262299060822
264;1771553120144,195976;0,0994963496923447;0,711774408817291;10;0,138159170746803;0,750437200069427
265;1771553120206,385776;0,213769942522049;0,82731556892395;10;0,140064761042595;0,753610372543335
266;1771553120269,019976;0,207198232412338;0,823022603988647;10;0,140962183475494;0,756786525249481
267;1771553120331,486776;0,043450765311718;0,660803139209747;10;0,141023352742195;0,758375704288483
268;1771553120394,535776;0,20820677280426;0,827119946479797;10;0,142634376883507;0,761547565460205
269;1771553120458,273376;0,144067898392677;0,765142023563385;10;0,144427880644798;0,765502035617828
270;1771553120520,489576;0,116142094135284;0,74095094203949;10;0,14385350048542;0,768662333488464
271;1771553120581,878776;0,0663953274488449;0,692782878875732;10;0,145427137613297;0,771814703941345
272;1771553120645,415376;0,161475896835327;0,787872791290283;10;0,148571401834488;0,774968266487122
273;1771553120707,116876;0,214355036616325;0,843755066394806;10;0,148726254701614;0,778126299381256
274;1771553120769,787076;0,0918637961149216;0,723265111446381;10;0,148301690816879;0,7797030210495
275;1771553120831,428676;0,0764934867620468;0,710069715976715;10;0,149274095892906;0,782850325107574
276;1771553120896,343176;0,19252310693264;0,827931821346283;10;0,150581300258636;0,785989999771118
277;1771553120957,509776;0,0779763832688332;0,716323256492615;10;0,150775328278542;0,789122223854065
278;1771553121020,201076;0,183751225471497;0,823630332946777;10;0,152381509542465;0,792260587215424
279;1771553121082,748476;0,0570728629827499;0,698097765445709;10;0,154369115829468;0,795394003391266
280;1771553121145,899776;0,104483991861343;0,747755646705627;10;0,155248731374741;0,798520386219025
281;1771553121208,273576;0,111265182495117;0,756619274616241;10;0,156291380524635;0,801645457744598
282;1771553121270,802376;0,243344753980637;0,891127645969391;10;0,156982764601707;0,804765641689301
283;1771553121332,837776;0,110264927148819;0,759622514247894;10;0,156966850161552;0,806324422359467
284;1771553121395,855176;0,216493844985962;0,868762969970703;10;0,157169848680496;0,809438943862915
285;1771553121458,634876;0,197901159524918;0,851965129375458;10;0,158488839864731;0,812552809715271
286;1771553121521,307176;0,128426432609558;0,782866239547729;10;0,161218792200089;0,815658628940582
287;1771553121585,092276;0,118329048156738;0,774156332015991;10;0,16292929649353;0,818756580352783
288;1771553121645,545076;0,094362661242485;0,753842711448669;10;0,162378162145615;0,82185822725296
289;1771553121710,521076;0,177490279078484;0,84032016992569;10;0,162128508090973;0,824958384037018
290;1771553121770,462076;0,0735705569386482;0,737294852733612;10;0,162782236933708;0,826506555080414
291;1771553121832,897076;0,254923164844513;0,919571161270142;10;0,164951324462891;0,829599320888519
292;1771553121905,330976;0,127890318632126;0,794400751590729;10;0,166179701685905;0,832690119743347
293;1771553121958,179076;0,173730790615082;0,841837882995605;10;0,167668253183365;0,835775375366211
294;1771553122020,836076;0,100479617714882;0,771000564098358;10;0,168334424495697;0,838855385780334
295;1771553122083,247476;0,116665735840797;0,790418207645416;10;0,168183207511902;0,841935694217682
296;1771553122146,149576;0,199390202760696;0,874690353870392;10;0,169712379574776;0,845012545585632
297;1771553122208,421476;0,264138579368591;0,940644800662994;10;0,171580523252487;0,848086714744568
298;1771553122271,468776;0,16830413043499;0,8457350730896;10;0,172191277146339;0,849622189998627
299;1771553122333,242376;0,19964911043644;0,880484223365784;10;0,171853139996529;0,852688252925873
300;1771553122396,070076;0,105875991284847;0,789338111877441;10;0,172289073467255;0,855751216411591
301;1771553122463,231076;0,0915926992893219;0,775359392166138;10;0,175044625997543;0,858811318874359
302;1771553122521,610776;0,114957109093666;0,800869643688202;10;0,175955012440681;0,861867547035217
303;1771553122583,617276;0,110364735126495;0,799384534358978;10;0,175903990864754;0,864923775196075
304;1771553122646,354476;0,211423709988594;0,901862382888794;10;0,177536264061928;0,867974936962128
305;1771553122709,127176;0,239631876349449;0,931759774684906;10;0,178892567753792;0,871020495891571
306;1771553122771,702376;0,265683710575104;0,959554374217987;10;0,178671538829803;0,872542202472687
